"covar","value","std_error","t_value","p_value","id_covar","aic","r2","iter_start","iter_end","start_date","end_date","n","pe"
"tli_lag_4",-0.151852381960253,0.0857421418672716,-1.77103555676647,0.0800569991455568,"monthly_avg_level_m",69.923771002824,0.463016095065215,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"tli_lag_9",0.0884268533880182,0.0840281024492199,1.05234856923559,0.295553769837076,"monthly_avg_level_m",69.923771002824,0.463016095065215,91,191,"2008-01-07","2016-05-17",101,0.908069645455679
"Intercept",94.8253788646159,30.3782857137862,3.12148551626738,0.00244248436921388,"monthly_avg_level_m",69.9501950419617,0.465725094936094,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"monthly_avg_level_m",-0.314603744252389,0.102022082838992,-3.08368282138374,0.00273972478563723,"monthly_avg_level_m",69.9501950419617,0.465725094936094,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"tli_lag_1",0.553750333090247,0.0917740356237611,6.03384529542119,3.80881813014611e-08,"monthly_avg_level_m",69.9501950419617,0.465725094936094,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"tli_lag_4",-0.149359785034498,0.0858052654239517,-1.74068321211446,0.0852746066320896,"monthly_avg_level_m",69.9501950419617,0.465725094936094,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"tli_lag_9",0.0899966990209515,0.0845116709545118,1.06490261054467,0.289866596304527,"monthly_avg_level_m",69.9501950419617,0.465725094936094,92,192,"2008-02-19","2016-06-14",101,0.905273575172636
"Intercept",94.5986916275485,30.2992521560722,3.12214608929185,0.00243756782566392,"monthly_avg_level_m",69.5977247229776,0.467581126485534,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"monthly_avg_level_m",-0.313799845419498,0.101762670806014,-3.08364396230991,0.00274004693091349,"monthly_avg_level_m",69.5977247229776,0.467581126485534,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"tli_lag_1",0.556479273473565,0.0916807904558845,6.06974777056852,3.25606717755387e-08,"monthly_avg_level_m",69.5977247229776,0.467581126485534,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"tli_lag_4",-0.147846834624903,0.0832491764781333,-1.77595552147879,0.0792366303685721,"monthly_avg_level_m",69.5977247229776,0.467581126485534,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"tli_lag_9",0.0827736245122637,0.0846910635799779,0.977359605764032,0.331101062064954,"monthly_avg_level_m",69.5977247229776,0.467581126485534,93,193,"2008-03-18","2016-07-19",101,0.902005125338421
"Intercept",94.3748243718283,30.1075922618267,3.13458557400107,0.00234668588629903,"monthly_avg_level_m",68.4317541253707,0.468385680047893,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"monthly_avg_level_m",-0.312883183456955,0.101121569158417,-3.09412903756261,0.00265438996311129,"monthly_avg_level_m",68.4317541253707,0.468385680047893,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"tli_lag_1",0.555479589555729,0.0911023739179612,6.09731191040032,2.88611700627393e-08,"monthly_avg_level_m",68.4317541253707,0.468385680047893,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"tli_lag_4",-0.156520310480256,0.0818373000625966,-1.91257910953239,0.0590920600557977,"monthly_avg_level_m",68.4317541253707,0.468385680047893,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"tli_lag_9",0.0790654311560645,0.0841935685003573,0.939091103564863,0.350283921247357,"monthly_avg_level_m",68.4317541253707,0.468385680047893,94,194,"2008-04-21","2016-08-16",101,0.897085339831108
"Intercept",94.2790251631098,29.8353547901716,3.1599766728488,0.00217089320936543,"monthly_avg_level_m",66.7955470751068,0.478504258120409,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"monthly_avg_level_m",-0.313044460305284,0.100199470819212,-3.12421271036556,0.0024222457182227,"monthly_avg_level_m",66.7955470751068,0.478504258120409,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"tli_lag_1",0.568271784494468,0.090874388509527,6.25337670838789,1.45276375246236e-08,"monthly_avg_level_m",66.7955470751068,0.478504258120409,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"tli_lag_4",-0.155946716055607,0.080618088145933,-1.93438866688721,0.0563153409654619,"monthly_avg_level_m",66.7955470751068,0.478504258120409,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"tli_lag_9",0.10372958210356,0.0839916359102214,1.23499894935297,0.220155849278098,"monthly_avg_level_m",66.7955470751068,0.478504258120409,95,195,"2008-05-20","2016-09-19",101,0.899992241160392
"Intercept",87.7598738040514,28.6278830520418,3.06553836497499,0.00289403245344718,"monthly_avg_level_m",58.8233964409053,0.492459420722113,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"monthly_avg_level_m",-0.290657218995505,0.0961770022401944,-3.02210728371021,0.00329674665107144,"monthly_avg_level_m",58.8233964409053,0.492459420722113,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"tli_lag_1",0.573833676335931,0.0869049609980584,6.60300251844945,3.05856994865003e-09,"monthly_avg_level_m",58.8233964409053,0.492459420722113,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"tli_lag_4",-0.150821238738653,0.0769279939113302,-1.96055078353525,0.0531310170848649,"monthly_avg_level_m",58.8233964409053,0.492459420722113,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"tli_lag_9",0.0693371820557451,0.0787630845670122,0.880325884098058,0.381108136569706,"monthly_avg_level_m",58.8233964409053,0.492459420722113,96,196,"2008-06-20","2016-10-18",101,0.901601181450547
"Intercept",88.5013176936146,28.6881818754763,3.08493992675321,0.00272932223440253,"monthly_avg_level_m",58.8106305129808,0.475015982766336,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"monthly_avg_level_m",-0.293086024612595,0.0963605080342396,-3.04155748648039,0.00311036830706722,"monthly_avg_level_m",58.8106305129808,0.475015982766336,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"tli_lag_1",0.565592412627837,0.0897724265245081,6.30029101946385,1.18053858522812e-08,"monthly_avg_level_m",58.8106305129808,0.475015982766336,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"tli_lag_4",-0.148844373274535,0.076964340629759,-1.93393943294542,0.0563714014829596,"monthly_avg_level_m",58.8106305129808,0.475015982766336,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"tli_lag_9",0.0693632768993822,0.0787204321112974,0.881134351515172,0.380672889727935,"monthly_avg_level_m",58.8106305129808,0.475015982766336,97,197,"2008-08-05","2016-11-15",101,0.905241092126643
"Intercept",88.5580141344835,28.3260339851834,3.12638240075564,0.00240625596753328,"monthly_avg_level_m",56.4768411239429,0.491833543778109,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"monthly_avg_level_m",-0.293826298478152,0.0951469521532515,-3.08813148323334,0.00270307676364703,"monthly_avg_level_m",56.4768411239429,0.491833543778109,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"tli_lag_1",0.586965912102709,0.089313456927074,6.57197618699248,3.51579109921882e-09,"monthly_avg_level_m",56.4768411239429,0.491833543778109,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"tli_lag_4",-0.142720810802945,0.0760404268806522,-1.87690701719692,0.0638825836136581,"monthly_avg_level_m",56.4768411239429,0.491833543778109,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"tli_lag_9",0.083451391436698,0.0752667176041958,1.10874227139202,0.270596981735506,"monthly_avg_level_m",56.4768411239429,0.491833543778109,98,198,"2008-08-19","2016-12-12",101,0.907518571735617
"Intercept",89.5322076081541,29.0385147662955,3.08322268989021,0.00274354157785967,"monthly_avg_level_m",59.4165788553935,0.496538806814439,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"monthly_avg_level_m",-0.29755115358832,0.0975331047252943,-3.05077085802184,0.00302553694930794,"monthly_avg_level_m",59.4165788553935,0.496538806814439,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"tli_lag_1",0.597491288410535,0.0906436378379774,6.59165168854467,3.21857357989019e-09,"monthly_avg_level_m",59.4165788553935,0.496538806814439,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"tli_lag_4",-0.139828040171663,0.0772931999179613,-1.80906005082046,0.0738957854606678,"monthly_avg_level_m",59.4165788553935,0.496538806814439,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"tli_lag_9",0.102133631257578,0.0756561429602007,1.34997142679222,0.180527020020803,"monthly_avg_level_m",59.4165788553935,0.496538806814439,99,199,"2008-09-16","2017-01-17",101,0.898158891801212
"Intercept",91.8732362255874,29.1193216095771,3.15506100922939,0.00220393731409227,"monthly_avg_level_m",59.1264275308871,0.521535829812023,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"monthly_avg_level_m",-0.305808029137624,0.0978237694687952,-3.12611168837829,0.00240824562952955,"monthly_avg_level_m",59.1264275308871,0.521535829812023,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"tli_lag_1",0.606008639963479,0.0887843713142523,6.82562292206262,1.1195212931185e-09,"monthly_avg_level_m",59.1264275308871,0.521535829812023,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"tli_lag_4",-0.127250453702693,0.0790242022469611,-1.61027191777296,0.110961070326493,"monthly_avg_level_m",59.1264275308871,0.521535829812023,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"tli_lag_9",0.105744681759671,0.0750544546601052,1.40890613673167,0.162427059522177,"monthly_avg_level_m",59.1264275308871,0.521535829812023,100,200,"2008-10-21","2017-02-14",101,0.895710543928
"Intercept",81.7260221389659,29.5709704408761,2.76372472463723,0.0069740716341015,"monthly_avg_level_m",61.5343686790227,0.552328143682241,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"monthly_avg_level_m",-0.272249040472562,0.0993719028127562,-2.73969837314632,0.00746020006567328,"monthly_avg_level_m",61.5343686790227,0.552328143682241,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"tli_lag_1",0.672724797068908,0.0883662231363967,7.61291784566294,3.00745978605666e-11,"monthly_avg_level_m",61.5343686790227,0.552328143682241,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"tli_lag_4",-0.15754385464852,0.0816678140478194,-1.92908132151391,0.0569806766876246,"monthly_avg_level_m",61.5343686790227,0.552328143682241,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"tli_lag_9",0.131642543638773,0.0756606730716184,1.73990711811621,0.0854116020176509,"monthly_avg_level_m",61.5343686790227,0.552328143682241,101,201,"2008-11-18","2017-03-14",101,0.88505778609737
"Intercept",93.7402141969038,28.9659336925315,3.23622277092602,0.00171404263390449,"monthly_avg_level_m",62.4459450391696,0.547095176535766,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"monthly_avg_level_m",-0.312154302421273,0.0974105960271892,-3.20452101878264,0.00189182966206154,"monthly_avg_level_m",62.4459450391696,0.547095176535766,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"tli_lag_1",0.622269641169671,0.0830874675691859,7.48933213846619,5.334501266772e-11,"monthly_avg_level_m",62.4459450391696,0.547095176535766,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"tli_lag_4",-0.158936236028595,0.0820787786540639,-1.93638646474578,0.0560666046076789,"monthly_avg_level_m",62.4459450391696,0.547095176535766,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"tli_lag_9",0.122637379120668,0.0757513439873033,1.61894657791449,0.109078477081988,"monthly_avg_level_m",62.4459450391696,0.547095176535766,102,202,"2008-12-16","2017-04-18",101,0.88323077005069
"Intercept",88.746617043967,29.318112617838,3.02702354004777,0.00323919905477717,"monthly_avg_level_m",64.2851509082511,0.532249361113412,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"monthly_avg_level_m",-0.296963258920932,0.0986526877386486,-3.01018923790144,0.00340622150589701,"monthly_avg_level_m",64.2851509082511,0.532249361113412,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"tli_lag_1",0.581517240187564,0.0813891430638067,7.14489940914688,2.48807139326427e-10,"monthly_avg_level_m",64.2851509082511,0.532249361113412,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"tli_lag_9",0.132086004627382,0.0772546341656924,1.70974862613535,0.0908363938945159,"monthly_avg_level_m",64.2851509082511,0.532249361113412,103,203,"2009-01-13","2017-05-16",101,0.871087589712103
"Intercept",93.2733886711701,29.5232088691106,3.15932421454227,0.00217525242152662,"monthly_avg_level_m",65.2138276841452,0.534789579961961,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"monthly_avg_level_m",-0.311335069252839,0.099232934311919,-3.13741673983175,0.00232644731109868,"monthly_avg_level_m",65.2138276841452,0.534789579961961,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"tli_lag_1",0.559441678863538,0.0836076139973843,6.69127669258735,2.05553555052574e-09,"monthly_avg_level_m",65.2138276841452,0.534789579961961,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"tli_lag_8",-0.1289573601458,0.106111371509972,-1.21530198234863,0.227538695146511,"monthly_avg_level_m",65.2138276841452,0.534789579961961,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"tli_lag_9",0.212446921985057,0.100344041579649,2.11718522236744,0.0370986773391504,"monthly_avg_level_m",65.2138276841452,0.534789579961961,104,204,"2009-02-17","2017-06-20",101,0.861648154276595
"Intercept",91.242252196547,29.2780718652244,3.11640235793402,0.00248062750698839,"monthly_avg_level_m",65.1497922973321,0.533489263030977,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"monthly_avg_level_m",-0.304379420242988,0.0984160402521331,-3.09278263444856,0.00266524825382008,"monthly_avg_level_m",65.1497922973321,0.533489263030977,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"tli_lag_1",0.564425174372317,0.0830654351135039,6.79494634081028,1.28651436793405e-09,"monthly_avg_level_m",65.1497922973321,0.533489263030977,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"tli_lag_8",-0.126844547014209,0.105850493399256,-1.19833685173073,0.234040121448795,"monthly_avg_level_m",65.1497922973321,0.533489263030977,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"tli_lag_9",0.200390414603699,0.10155261305003,1.97326694592266,0.0516393666668554,"monthly_avg_level_m",65.1497922973321,0.533489263030977,105,205,"2009-03-17","2017-07-18",101,0.863654082964136
"Intercept",80.0166749885635,28.9009847455873,2.7686487395825,0.00687808897838046,"monthly_avg_level_m",66.6473744053012,0.526560064704708,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
"monthly_avg_level_m",-0.266457759169087,0.0972772094951298,-2.73915915713461,0.00747145644222151,"monthly_avg_level_m",66.6473744053012,0.526560064704708,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
"tli_lag_1",0.635279735929566,0.0853934469639331,7.43944364018803,6.71980326969924e-11,"monthly_avg_level_m",66.6473744053012,0.526560064704708,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
"tli_lag_4",-0.105660221507904,0.0770471546379796,-1.37137084431434,0.173786169766955,"monthly_avg_level_m",66.6473744053012,0.526560064704708,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
"tli_lag_9",0.120777999137168,0.0811812379700241,1.48775754296534,0.140430501341879,"monthly_avg_level_m",66.6473744053012,0.526560064704708,106,206,"2009-04-22","2017-08-15",101,0.859754028167363
"Intercept",75.2044871979944,28.3993291949556,2.64810787190539,0.00961004562307882,"monthly_avg_level_m",66.515601741071,0.5216120024354,107,207,"2009-05-19","2017-09-19",101,0.859935881456316
"monthly_avg_level_m",-0.250340561649166,0.0956329683990608,-2.61772238005345,0.010438841356218,"monthly_avg_level_m",66.515601741071,0.5216120024354,107,207,"2009-05-19","2017-09-19",101,0.859935881456316
"tli_lag_1",0.639618110690243,0.0842826527199926,7.58896510786401,3.36120320558929e-11,"monthly_avg_level_m",66.515601741071,0.5216120024354,107,207,"2009-05-19","2017-09-19",101,0.859935881456316
"tli_lag_4",-0.101751070901786,0.0771506496934033,-1.31886213928392,0.190676254090767,"monthly_avg_level_m",66.515601741071,0.5216120024354,107,207,"2009-05-19","2017-09-19",101,0.859935881456316
"tli_lag_9",0.126981799870967,0.0804617312217525,1.57816390404284,0.118157258817215,"monthly_avg_level_m",66.515601741071,0.5216120024354,107,207,"2009-05-19","2017-09-19",101,0.859935881456316
"Intercept",72.1434157693367,27.9856363009126,2.57787298432747,0.0116039951203725,"monthly_avg_level_m",66.2417346075724,0.519629459697877,108,208,"2009-06-22","2017-10-17",101,0.859387318262934
"monthly_avg_level_m",-0.241369150349291,0.0943087582205515,-2.55935031807781,0.012194496345143,"monthly_avg_level_m",66.2417346075724,0.519629459697877,108,208,"2009-06-22","2017-10-17",101,0.859387318262934
"tli_lag_1",0.618542539575691,0.0793542242993425,7.79470210990161,1.21437599493515e-11,"monthly_avg_level_m",66.2417346075724,0.519629459697877,108,208,"2009-06-22","2017-10-17",101,0.859387318262934
"tli_lag_9",0.148936560646364,0.0784895353468284,1.89753398320229,0.0610364310024394,"monthly_avg_level_m",66.2417346075724,0.519629459697877,108,208,"2009-06-22","2017-10-17",101,0.859387318262934
"Intercept",77.995809794412,31.4948048559497,2.47646588544198,0.01543404985292,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"monthly_avg_level_m",-0.262276744065042,0.106759498934037,-2.45670639787372,0.0162429695141271,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"tli_lag_1",0.683089604431778,0.0918138758443568,7.43993866014058,1.13424217196808e-10,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"tli_lag_4",-0.180219508362936,0.0957117934636633,-1.88293941468515,0.0634368341939537,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"tli_lag_9",0.193397206398113,0.077105804420408,2.50820554758295,0.0142101284379667,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"tli_lag_15",-0.149213408342116,0.114793777255862,-1.29983882322764,0.197484491684212,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"tli_lag_16",0.29916307852409,0.123151383814521,2.42923034445688,0.0174308853489288,"monthly_avg_level_m",62.0151828333071,0.527301023783713,109,209,"2009-07-21","2017-11-13",101,0.856948780217485
"Intercept",84.4444671497934,30.7789934276858,2.74357468343443,0.00753730667146821,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"monthly_avg_level_m",-0.283981203667997,0.104418830265823,-2.71963594061583,0.00805309991492272,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"tli_lag_1",0.673712837400403,0.0907540346257955,7.4235028798258,1.21981356592055e-10,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"tli_lag_4",-0.19008297657564,0.0936884268395533,-2.02888428152569,0.0458823663007308,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"tli_lag_9",0.189865602963062,0.0733084625135105,2.58995478084225,0.0114497785421295,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"tli_lag_15",-0.16520987111272,0.113961779838753,-1.44969542724305,0.15115250051659,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"tli_lag_16",0.32719982969251,0.120890028569978,2.70659072185683,0.00834754652923866,"monthly_avg_level_m",60.5740871498591,0.533107126274228,110,210,"2009-08-17","2017-12-12",101,0.855753246471614
"Intercept",82.2705546771915,30.9507490575727,2.65811190947776,0.00955239998640356,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"monthly_avg_level_m",-0.276711128407285,0.105040740747705,-2.63432194439594,0.010187331757462,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"tli_lag_1",0.675047936791279,0.0926905114270681,7.28281596895092,2.4119953454087e-10,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"tli_lag_4",-0.183207775545724,0.0970476770276304,-1.88781206471911,0.0628187217783484,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"tli_lag_8",-0.00621811881094817,0.108723477588176,-0.0571920522492966,0.954540363546573,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"tli_lag_9",0.20323304144256,0.105206038969226,1.9317621253853,0.0570680890068168,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"tli_lag_15",-0.177829783201479,0.117346729168971,-1.51542172892964,0.133760199920073,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"tli_lag_16",0.33283964575743,0.122766058330339,2.7111699298989,0.00826398463083505,"monthly_avg_level_m",63.5939579617742,0.526744653430724,111,211,"2009-09-22","2018-01-16",101,0.859528315193924
"Intercept",42.1303011733459,29.0143587235175,1.45205005476124,0.150126287668241,"monthly_avg_level_m",75.3079004829842,0.468744992722326,112,212,"2009-10-28","2018-02-21",101,0.866762292545882
"monthly_avg_level_m",-0.13920481765289,0.0980453910125714,-1.41979970924937,0.159280874610813,"monthly_avg_level_m",75.3079004829842,0.468744992722326,112,212,"2009-10-28","2018-02-21",101,0.866762292545882
"tli_lag_1",0.674154512605999,0.0881365366120894,7.64897894244608,2.69783820617223e-11,"monthly_avg_level_m",75.3079004829842,0.468744992722326,112,212,"2009-10-28","2018-02-21",101,0.866762292545882
"tli_lag_4",-0.0973528840052104,0.0835784187868268,-1.16480887552463,0.247317253964614,"monthly_avg_level_m",75.3079004829842,0.468744992722326,112,212,"2009-10-28","2018-02-21",101,0.866762292545882
"tli_lag_8",-0.00920713758847031,0.108112111944164,-0.0851628686453322,0.932329858012853,"monthly_avg_level_m",75.3079004829842,0.468744992722326,112,212,"2009-10-28","2018-02-21",101,0.866762292545882
"tli_lag_9",0.171965409461697,0.106219992041014,1.61895520944209,0.109118645101308,"monthly_avg_level_m",75.3079004829842,0.468744992722326,112,212,"2009-10-28","2018-02-21",101,0.866762292545882
"Intercept",41.0939437189027,31.4853741850258,1.30517565004664,0.19557456502837,"monthly_avg_level_m",74.295866816693,0.499442064562305,113,213,"2009-11-17","2018-03-20",101,0.861995297891223
"monthly_avg_level_m",-0.136711480739384,0.106859643539342,-1.27935557532579,0.204470066034543,"monthly_avg_level_m",74.295866816693,0.499442064562305,113,213,"2009-11-17","2018-03-20",101,0.861995297891223
"tli_lag_1",0.685931887213906,0.0912736282393978,7.51511581652922,7.15561091097627e-11,"monthly_avg_level_m",74.295866816693,0.499442064562305,113,213,"2009-11-17","2018-03-20",101,0.861995297891223
"tli_lag_8",0.0090827201901567,0.110783266895591,0.0819863905865572,0.934862316427737,"monthly_avg_level_m",74.295866816693,0.499442064562305,113,213,"2009-11-17","2018-03-20",101,0.861995297891223
"tli_lag_9",0.175334893033644,0.109022936068629,1.60823859048587,0.111722596895085,"monthly_avg_level_m",74.295866816693,0.499442064562305,113,213,"2009-11-17","2018-03-20",101,0.861995297891223
"tli_lag_15",-0.0527002336359151,0.0982007746616766,-0.536658023498074,0.59299317327499,"monthly_avg_level_m",74.295866816693,0.499442064562305,113,213,"2009-11-17","2018-03-20",101,0.861995297891223
"Intercept",47.58926301315,28.0615497170236,1.69588862671686,0.0937955280279395,"monthly_avg_level_m",55.3042931771249,0.617232527473406,114,214,"2009-12-16","2018-04-17",101,0.856868242322642
"monthly_avg_level_m",-0.160690946958802,0.0953310926407827,-1.68560899185643,0.095768084469794,"monthly_avg_level_m",55.3042931771249,0.617232527473406,114,214,"2009-12-16","2018-04-17",101,0.856868242322642
"tli_lag_1",0.578527331625205,0.0855586846967617,6.76176046506126,2.02807628781491e-09,"monthly_avg_level_m",55.3042931771249,0.617232527473406,114,214,"2009-12-16","2018-04-17",101,0.856868242322642
"tli_lag_8",0.119729601535861,0.0754835854979291,1.58616738653924,0.116646392543735,"monthly_avg_level_m",55.3042931771249,0.617232527473406,114,214,"2009-12-16","2018-04-17",101,0.856868242322642
"tli_lag_12",0.365056878622257,0.0814515739394581,4.48188857459771,2.43872907677256e-05,"monthly_avg_level_m",55.3042931771249,0.617232527473406,114,214,"2009-12-16","2018-04-17",101,0.856868242322642
"tli_lag_15",-0.100532344255908,0.0898732016864141,-1.11860201227376,0.266657602787296,"monthly_avg_level_m",55.3042931771249,0.617232527473406,114,214,"2009-12-16","2018-04-17",101,0.856868242322642
"Intercept",45.0206743844527,28.0003472975584,1.60786128493408,0.111756784651628,"monthly_avg_level_m",55.7830849030628,0.610238336568043,115,215,"2010-01-20","2018-05-15",101,0.855253635607287
"monthly_avg_level_m",-0.149967158523992,0.0950767708774925,-1.57732700784744,0.118618017430963,"monthly_avg_level_m",55.7830849030628,0.610238336568043,115,215,"2010-01-20","2018-05-15",101,0.855253635607287
"tli_lag_1",0.581935799493778,0.0868847294474105,6.69779146686544,2.56749733392266e-09,"monthly_avg_level_m",55.7830849030628,0.610238336568043,115,215,"2010-01-20","2018-05-15",101,0.855253635607287
"tli_lag_12",0.378774620699987,0.0829769263298461,4.56481864843124,1.76131853540706e-05,"monthly_avg_level_m",55.7830849030628,0.610238336568043,115,215,"2010-01-20","2018-05-15",101,0.855253635607287
"tli_lag_15",-0.145216224803529,0.0892668020143836,-1.62676629526988,0.107671043557133,"monthly_avg_level_m",55.7830849030628,0.610238336568043,115,215,"2010-01-20","2018-05-15",101,0.855253635607287
"Intercept",44.2336261665734,25.5591694465907,1.73063628921923,0.0866966613154214,"monthly_avg_level_m",81.358859636017,0.510738459126529,116,216,"2010-02-17","2018-06-19",101,0.858155964653029
"monthly_avg_level_m",-0.145597194314689,0.0864473953599076,-1.6842288157847,0.0953527880227593,"monthly_avg_level_m",81.358859636017,0.510738459126529,116,216,"2010-02-17","2018-06-19",101,0.858155964653029
"tli_lag_1",0.690729230843649,0.0721155150279226,9.57809468012818,1.09295785651098e-15,"monthly_avg_level_m",81.358859636017,0.510738459126529,116,216,"2010-02-17","2018-06-19",101,0.858155964653029
"Intercept",35.554637996855,26.9250103405677,1.32050601084766,0.190051871622182,"monthly_avg_level_m",77.2426036993522,0.511865486825322,117,217,"2010-03-23","2018-07-17",101,0.859648462657697
"monthly_avg_level_m",-0.118327652425464,0.0912173834379478,-1.297205071728,0.197913274848597,"monthly_avg_level_m",77.2426036993522,0.511865486825322,117,217,"2010-03-23","2018-07-17",101,0.859648462657697
"tli_lag_1",0.705707578354373,0.0738600861707137,9.55465414328468,2.66824877759267e-15,"monthly_avg_level_m",77.2426036993522,0.511865486825322,117,217,"2010-03-23","2018-07-17",101,0.859648462657697
"tli_lag_8",0.141346825282131,0.0764058666477917,1.84994728132197,0.067639581213102,"monthly_avg_level_m",77.2426036993522,0.511865486825322,117,217,"2010-03-23","2018-07-17",101,0.859648462657697
"Intercept",36.7652640046489,26.1735302785494,1.40467348551678,0.163598936510374,"monthly_avg_level_m",76.259952719773,0.518529683038125,118,218,"2010-04-21","2018-08-21",101,0.861297232588077
"monthly_avg_level_m",-0.122545462160814,0.0887187938174712,-1.38127962394233,0.170651168868662,"monthly_avg_level_m",76.259952719773,0.518529683038125,118,218,"2010-04-21","2018-08-21",101,0.861297232588077
