"month","year","air_temp_min","rain_min","air_pressure_min","shortwave_min","longwave_min","windspeed_min","air_temp_mean","rain_mean","air_pressure_mean","shortwave_mean","longwave_mean","windspeed_mean","air_temp_max","rain_max","air_pressure_max","shortwave_max","longwave_max","windspeed_max"
6,2006,4.5789,-1.38778e-14,95878.8,52.673,246.888,1.35395064364437,7.051766,5.941177253,97777.57,91.3020433333333,288.627933333333,2.94204209282324,11.1317,25.976,98661.5,116.804,334.473,6.13957024298118
6,2007,4.51115,-1.38778e-14,95271.4,21.772,246.655,0.60214233445756,8.72345433333333,7.747111985,97354.4133333333,77.4905733333333,306.9938,3.24279230968255,11.6598,47.7022,98880.7,111.331,362.604,6.48139554675214
6,2008,5.49136,0,95621.9,26.26,263.699,0.880515343269497,8.55130766666667,7.09030817633333,97813.9166666667,82.71102,304.124433333333,2.9174606139593,12.8117,40.6247,99562,115.179,371.748,5.31689513546402
6,2009,3.14667,0,95767.5,17.2714,237.784,0.733982808110653,6.88296333333333,9.580791354,97880.2033333333,83.8043966666667,293.626,2.84593277511382,11.8917,42.4359,99215,117.752,360.955,5.87556237364561
6,2010,5.23982,0.00372203,95759.2,40.5774,263.998,0.805394322459502,8.78954166666667,11.640579949,97615.0133333333,78.72861,313.870666666667,2.77384360943346,13.9089,40.5627,99173.8,109.586,370.149,5.88380823135833
6,2011,6.74526,0.00124521,95759.6,39.6446,264.193,0.16527589719342,9.872736,10.835822913,97602.5133333333,76.7481566666667,320.672633333333,2.46382907989342,13.5991,57.7541,99296.8,110.04,376.163,5.25400925612051
6,2012,4.44351,0,95764.3,49.7687,247.254,0.472657595205028,8.04799433333333,5.72827866733333,97573.2366666667,87.9654033333333,298.303033333333,2.68442066885327,12.9741,30.8134,98735.9,113.42,357.196,5.29125716058103
6,2013,4.76431,0,94841,28.2369,262.177,0.430270405240704,8.74779666666667,7.405849298,97489.1833333333,80.3655466666667,307.5679,2.58077800736133,12.2365,29.2667,98901.4,107.627,361.691,5.8627197476342
6,2014,7.9524,0.00197471,96869.1,28.3865,275.435,0.19051155594609,10.185099,11.046683635,98153.7433333333,70.50501,327.1845,2.69628339821142,13.5561,58.2342,99268.6,108.956,371.065,5.49995432579444
6,2015,4.89858,0,95749.6,37.9168,249.62,0.359247544974214,9.02136866666667,3.78522109433333,97803.0333333333,82.96099,306.348466666667,3.37112287917611,13.3584,30.6743,98879.3,108.472,365.977,5.9207914294274
6,2016,6.0994,0.00146538,96307.5,28.2523,260.03,1.02433830309815,9.772245,9.05550296266667,98083.7566666667,80.0654833333333,317.5237,2.70362160936586,14.7774,55.3196,99623.5,117.634,383.408,5.25351820266191
6,2017,6.17103,0,95922.1,19.2432,263.39,0.570832388959316,8.85974166666667,7.582538488,97960.9966666667,84.6796833333333,306.841633333333,2.38282514628263,12.9212,52.2134,99167.7,110.259,376.83,5.78400721427489
6,2018,5.16288,0,96060.1,22.609,252.14,0.740606008229072,8.67098066666667,6.46229065166667,97710.3,79.3997766666667,310.6044,2.87633891189853,12.0373,23.2736,99137.4,110.026,364.064,6.47593723196882
6,2019,5.79214,0.000833011,95628.9,37.501,258.984,0.597858578004029,8.55101866666667,5.18221282203333,97764.9,85.4811,304.328533333333,2.16503565056464,11.5815,32.6082,99887.3,118.472,348.587,4.48509575845377
6,2020,6.48583,0.00113436,96392.5,27.6869,268.056,0.277688841513302,9.92357966666667,11.3836962076667,98146.0466666667,74.6422833333333,321.105966666667,2.33599511177089,13.0094,42.0485,99944.6,105.155,362.668,4.62664974773323
6,2021,4.64372,0.00203783,96179.2,22.676,257.533,0.470757300086786,10.099959,7.19158084366667,98199.72,72.90472,325.2735,2.20989399593594,13.1739,40.5427,99579.8,114.841,374.608,4.16174111220292
7,1999,4.69154,0.00174541,96409.4,49.1586,247.422,0.446253690037405,7.96973709677419,6.82348616612903,97604.6129032258,95.2125064516129,299.285677419355,2.68902948964115,12.7426,38.4461,98832.1,141.303,359.595,5.97499676525067
7,2000,5.78493,0.00221132,97050.5,39.4557,273.462,1.17972056358656,9.38542774193548,7.14079910258064,98056.9741935484,81.7479838709677,311.816709677419,3.56615441677584,12.2546,42.5457,99155,115.282,366.038,5.72071260288436
7,2001,4.1054,0.00119424,94988.1,47.6202,244.129,0.769136511652515,6.53774161290323,3.04620626419355,97756.4967741936,92.4226096774194,290.480838709677,2.53023264781646,11.2842,20.8848,99341.7,125.307,358.595,4.27074795099172
7,2002,4.5389,0,95360.8,53.6906,250.255,1.25409935669181,8.43322,6.66378853612903,97315.1516129032,90.225435483871,304.964548387097,3.28968423541433,11.4069,53.6657,99144.9,123.65,352.142,5.46995175624977
7,2003,3.72422,0,95888.1,53.5947,249.899,0.706135438218477,6.92664838709677,2.32909695,97942.8,96.4955161290323,291.323322580645,2.36952694676503,10.2866,10.0871,99639.7,128.418,341.212,4.6242753768915
7,2004,4.73336,0.00167932,96257.3,14.6343,253.269,0.699890951031659,7.29337096774194,13.3369204058065,97857.8064516129,90.4902193548387,300.263032258065,2.5427421696512,11.2594,103.79,98837.5,119.561,359.947,5.31669436324865
7,2005,6.03037,0.00439603,95955.7,44.5053,255.824,0.544682045492597,8.65531612903226,5.86892776903226,97811.1967741936,84.9980548387097,315.886935483871,2.4928891944312,11.3278,24.0785,99406.8,131.818,359.746,4.91002166653061
7,2006,4.91893,6.93889e-15,95818.4,59.3376,245.176,0.637846654162268,8.01297161290323,7.24790026903226,97848.1451612903,95.2469258064516,301.78164516129,2.5127214960082,10.8041,39.0413,99322.8,137.71,354.056,4.72562841740652
7,2007,4.37566,0.00429354,96151.7,41.3924,256.916,0.791712338306029,8.35239387096774,10.2831268625806,97440.2580645161,78.7352709677419,317.192258064516,2.93808420691811,12.0003,54.2145,98533.9,114.519,364.779,6.31781780605456
7,2008,4.27394,0.0015995,94511.5,29.3596,243.9,0.657512089307109,8.09300612903226,12.7330549516129,97474.0935483871,81.6561419354839,314.380193548387,3.14074706579275,11.6899,78.7818,99464.5,122.303,362.431,5.77913016064702
7,2009,4.01146,0.00106008,95369.8,38.1936,253.569,0.550655917594182,7.03810580645161,8.4067262216129,97181.4774193548,87.3689193548387,305.020612903226,2.60646861842364,10.9992,35.3197,98668.4,122.128,353.518,5.53283470442593
7,2010,4.2199,0,96493.7,40.5528,249.075,0.490220556918006,7.42591709677419,5.11949208580645,97906.6064516129,93.0064935483871,297.006741935484,2.63642812244607,10.2696,29.9255,99425.7,130.294,352.328,6.06366001894071
7,2011,3.45895,0.00128282,95088.4,40.3466,241.557,1.15631346929974,7.88408741935484,4.51346569,97284.835483871,91.3069387096774,302.565967741935,3.42893510313184,10.5308,14.4805,99135.2,138.695,343.899,5.90066393353324
7,2012,4.44822,0.00242933,96020.1,17.4219,248.741,0.187298662507237,7.75127419354839,12.8601192954839,98089.1064516129,89.941364516129,306.702,2.42288350958864,12.3522,62.7618,99602.9,124.381,371.701,7.29517296121895
7,2013,4.1976,0,96451.8,69.7641,246.787,0.338632871058024,7.87828193548387,2.48085009064516,98288.4709677419,96.9619451612903,301.856548387097,2.15663922603064,12.2004,14.165,99175.7,132.147,360.864,4.40580736960889
7,2014,5.13782,0.00131781,95645.3,54.2372,251.915,0.313349210849493,7.6580035483871,3.5492413516129,97415.564516129,98.3884580645161,291.519709677419,3.10362517653812,10.9722,31.2664,98884.2,128.609,338.775,6.70334262067067
7,2015,3.28648,0.00128452,95571.7,47.3457,236.34,1.18012540023338,7.19631612903226,6.58168270580645,97908.4806451613,96.3351774193548,295.236387096774,2.66885863018097,11.1645,39.2909,99425.9,128.798,352.035,4.35937549244155
7,2016,4.47185,1.38778e-14,96252.5,38.4949,240.279,0.87486091560316,8.1538164516129,6.82302332258065,97438.6258064516,94.6758322580645,297.896129032258,3.51493102162277,13.1187,25.4226,98630.9,116.144,352.931,5.77351375251675
7,2017,3.66452,0.00180849,95165.7,40.6547,241.44,0.225391891689209,7.5902064516129,7.66185441580645,97274.7419354839,84.8868322580645,304.528709677419,2.39007780797722,11.6128,50.0119,98947.4,137.763,360.989,5.37653494371607
7,2018,5.21746,0.00226753,96392.6,61.9712,251.915,0.579330831611783,8.14400806451613,5.46123566612903,97821.1709677419,90.4239677419355,304.934806451613,2.51832546061753,11.7096,26.9586,98985.3,123.611,346.545,5.84059936105876
7,2019,5.60722,0.0221629,95738.9,46.1971,265.344,0.682555487099034,8.91558258064516,7.90508640967742,97592.8193548387,82.4092580645161,314.412419354839,2.41732951538264,13.7043,62.195,99404.6,125.806,374.894,4.20364179216177
7,2020,4.78576,0,96053.2,21.9334,250.98,0.521961995566727,8.24030774193548,5.71302099419355,98095.3129032258,84.2874548387097,308.699612903226,2.60864799008958,11.4247,29.7454,99909.9,125.569,362.194,4.91033353597289
7,2021,5.3847,0,95954.5,52.622,259.057,0.322005021382291,8.18836548387097,7.66751619225806,97876.5903225806,92.9696612903226,303.724741935484,2.56011155150351,11.9115,36.6471,99933.9,119.889,355.672,5.78733583529589
8,1999,4.88031,0.0022614,96329.1,65.681,263.801,0.712660841516772,7.91479806451613,5.74100677096774,98128.4096774194,126.210451612903,299.333064516129,2.46593880769662,11.5846,29.2534,99337.5,171.866,357.691,5.1638614489256
8,2000,4.97593,0.00314288,95178.3,46.821,258.391,0.363262585721404,8.1655335483871,8.59245747290323,97410.1838709677,129.476732258065,304.369387096774,2.48056019554323,10.7521,42.5954,99102.7,181.602,351.87,5.25645526348318
8,2001,5.7264,0.00983561,96260.9,50.3489,273.007,0.642500376766426,8.39618258064516,5.47738467774194,97398.6903225806,117.638732258065,308.836225806452,2.44435127897067,11.5821,23.0114,98365.4,177.153,356.389,4.57943857731491
8,2002,5.04174,0.00273294,95729.2,58.4498,247.29,0.555254608432024,8.35548612903226,4.27697673290323,97489.7419354839,128.695248387097,300.198258064516,2.92770688241739,11.662,26.6872,99413.5,186.92,350.504,5.48991491574323
8,2003,6.4002,0.0095027,96028.5,77.1278,267.617,0.27628529153757,8.36296290322581,4.34417606774194,97624.1709677419,126.08094516129,303.163129032258,2.58218422088827,10.3661,18.6485,98555.3,174.718,336.411,5.51021174657562
8,2004,3.79296,0.00150163,95415.3,73.8105,245.389,0.80343522514886,6.94700290322581,4.1864984783871,97046.0677419355,129.602548387097,291.251225806452,2.85949668932541,10.4539,21.3923,98434.6,186.746,351.749,6.18056695913894
8,2005,5.99819,0.000917313,96841.1,66.401,261.707,0.268914528342167,8.39209451612903,3.64897378203226,98171.8806451613,130.864406451613,300.113580645161,1.83399716009289,10.5603,24.7904,99588,180.085,353.127,4.36383167614197
8,2006,3.90442,-6.93889e-15,95569.8,44.1371,240.331,0.527939579075334,8.08204806451613,7.42115928193548,97628.9064516129,129.6893,297.702806451613,2.65116110619078,12.4765,70.7074,98715.8,186.943,365.037,4.4972041795987
8,2007,5.2094,0,96214.9,83.8983,267.899,0.906702523659221,8.6007535483871,7.48933761870968,97690.9161290323,126.166558064516,303.367774193548,3.03950499026983,11.8665,42.5199,99566.9,190.227,365.728,6.15917801275462
8,2008,3.31007,0.0794078,95553.9,59.3798,244.85,1.14376333638879,7.96744935483871,6.39952224516129,97297.7709677419,121.926751612903,303.867677419355,2.97678920065097,10.666,35.3878,100033,170.529,349.492,5.09224926727865
8,2009,5.7432,0.00184941,96147.3,29.4228,272.053,0.684927369469201,9.09503838709677,10.6130993164516,98025.4451612903,110.980190322581,316.053516129032,2.84876194975424,12.0237,53.0799,99535.7,159.436,363.291,6.18070575628706
8,2010,5.31335,0.00416587,96324.7,39.0724,255.104,0.411242913762657,9.15573290322581,14.076836753871,97371.0870967742,109.165687096774,321.925741935484,2.48868767652435,12.5892,71.3989,98988.2,157.786,375.927,5.31567874660997
8,2011,1.90994,0.000628917,95890.9,60.7323,243.072,0.357998447957865,7.36319419354839,1.90582784087097,97888.2967741935,129.540793548387,290.462,2.35363530269085,12.1716,12.8834,99356.3,179.776,355.765,4.41364306236923
8,2012,6.63297,0.0349542,96332.7,79.7563,264.681,0.311357077969973,8.49700870967742,7.31493471935484,97670.9709677419,123.703629032258,307.041967741935,1.90393498477055,11.2452,39.6691,98965,183.299,345.005,4.38227242685801
8,2013,7.61696,0.0203695,95565.6,59.5353,271.269,0.184024242639088,9.38097032258064,8.10481554193548,97409.6903225806,113.09465483871,316.526838709677,2.72781393993952,11.1963,39.3036,98710.4,165.687,349.048,4.81101789625647
8,2014,4.24266,0,96437.7,44.4142,254.307,0.27695339545716,7.93261161290323,5.61986528129032,98137.4483870968,128.715174193548,298.996935483871,3.05905820632233,13.1704,32.8267,99444.2,167.646,365.431,5.5205966588857
8,2015,3.941,0.00145686,95996.3,57.4352,242.874,0.475414748691077,8.04196548387097,8.43043091709677,97930.9903225806,121.835541935484,306.457903225806,2.32454906002132,11.5011,40.9115,99356.1,184.393,361.478,4.71312578172915
8,2016,4.07703,0.00119941,96022,54.8945,237.233,0.481361662885704,8.09153870967742,4.05582964741935,97724.3322580645,125.881951612903,302.381258064516,2.32823324631665,12.4504,21.9216,98924.2,176.807,370.723,5.56895293088387
8,2017,5.78914,0.00130945,95090.7,45.4197,258.344,0.345805818095937,9.34357096774194,6.82240499193548,97669.7870967742,115.651051612903,318.776451612903,2.11677739861076,12.0908,22.8813,99220.6,168.476,361.388,6.1854777624772
8,2018,6.43901,0.00628587,95783.4,32.506,266.081,0.26514959609247,8.97705258064516,10.8942693345161,97322.0580645161,118.108512903226,317.242580645161,2.28380991942655,11.0662,41.9167,98530.1,174.402,350.472,4.87370886574783
8,2019,5.40884,0.002334,95744,67.4976,267.664,1.4566936684976,8.59451903225806,6.19128413870968,97161.5193548387,120.45724516129,304.941709677419,3.32239025628498,10.6588,30.7269,98737,178.983,343.659,6.0947902394176
8,2020,5.49831,-6.93889e-15,96043.5,65.7307,251.241,0.544926701648029,8.88691806451613,6.57692349548387,97713.6580645161,126.615748387097,308.246709677419,2.37641934709282,11.5119,22.7298,99180.8,175.741,356.308,5.26937228056625
8,2021,5.0337,0.00147314,95977.1,70.156,256.743,0.380910622809341,8.20419935483871,4.08601984032258,97997.1774193548,121.882609677419,305.226,2.2860161290329,12.5006,20.6337,99770.4,161.261,354.908,4.63043397994184
9,1999,7.15841,0.00147257,97134.4,97.3655,266.128,0.181199747894665,10.002817,7.53124275,98331.73,181.158416666667,308.777533333333,2.27874912290507,12.783,74.9422,99604.8,270.768,373.6,4.3233533473104
9,2000,6.72096,-6.93889e-15,96310,105.075,262.338,0.683094479978429,10.0371586666667,4.30868569966667,97516.79,179.8375,311.351266666667,2.69164095887199,13.6791,21.3547,99026.2,251.617,367.695,4.68216579559599
9,2001,7.30076,0.00112875,97455.3,99.1158,271.657,0.578404106750635,10.0422066666667,6.24035474666667,98475.2066666667,174.789526666667,310.792266666667,2.37925760727923,12.5251,53.2159,99149.1,256.274,356.928,5.82448346257417
9,2002,6.39507,0.00239543,95648.9,80.3286,260.777,1.47597886024021,10.282587,4.79416508133333,97666.22,177.888113333333,315.191566666667,3.07849931751775,12.6603,20.2054,98817.1,257.237,359.738,5.91101628575831
9,2003,7.47039,0.158977,95800.2,111.406,282.341,0.899475696888471,10.4676893333333,9.35222863333333,96808.7933333333,162.077133333333,323.638466666667,3.14524463138254,14.7267,39.4238,97991.2,204.425,359.973,6.27447852775033
9,2004,5.69633,0.00337237,96654.4,105.578,266.504,0.0528016914768836,8.83361166666667,5.051826219,97785.07,170.0857,305.878733333333,2.93434810335224,12.6239,20.7244,99813.4,229.758,352.062,5.91168479722152
9,2005,5.90281,0,94594.1,99.7468,262.96,0.62544138286893,10.628642,4.92867973333333,97787.12,160.32406,319.9236,2.36504918935962,13.2809,33.7161,99216.6,233.522,362.485,5.11404095261272
9,2006,8.2199,0,97142.8,116.406,263.072,0.3328201567769,10.7149586666667,3.59826246433333,98203.1633333333,188.414866666667,311.968733333333,2.44562282268743,13.7566,32.9959,98933.3,251.505,356.897,4.66889968747456
9,2007,5.08822,0.0441832,96227.3,89.206,270.909,0.208527722571844,9.77653866666667,6.83689131666667,98012.54,161.98952,318.340366666667,2.18431785507127,12.9364,27.4636,99357.2,238.154,355.562,5.32081246417312
9,2008,8.24615,0.00346253,96545.1,90.4939,276.01,0.283833436051961,10.381265,4.28009946866667,98016.2866666667,182.712396666667,313.691833333333,2.46750248817248,13.3305,32.1029,100089,250.742,374.334,4.4109475209415
9,2009,5.62115,-3.46945e-15,96064.7,73.5335,246.648,0.339253043778534,9.98309633333333,7.056980442,97905.5233333333,170.912673333333,314.006266666667,1.94948515811568,11.983,44.6668,99435.3,237.032,364.768,4.32832686257635
9,2010,7.19209,0.0196405,96017.9,65.516,267.135,0.772784985511494,10.3897033333333,11.45372955,97492.8133333333,154.39309,327.316533333333,3.47961654180526,13.1667,44.4818,98558.1,229.37,373.123,6.56427133297284
9,2011,6.35979,0.00168804,95795.2,111.903,255.706,0.314685123054777,8.68637466666667,2.57564072366667,97627.6266666667,186.331066666667,294.178166666667,2.4825960708969,11.0188,15.0793,99380.9,244.048,331.938,6.41875966601025
9,2012,5.34561,0.0257557,96158.3,58.6069,250.037,0.804779077688405,9.594644,7.48359072333333,97876.4566666667,157.18925,314.448533333333,3.18162212250241,12.9319,51.3053,99204.2,224.935,359.637,6.16760245325694
9,2013,6.71445,0.00731794,95748.5,67.5755,266.546,0.373008679390976,10.4451103333333,8.625882728,97522.88,163.92926,322.860533333333,3.00391362169899,13.3629,45.1517,98953.9,234.212,373.657,5.98495635354018
9,2014,6.97194,0.000880371,95999.8,96.9806,271.196,0.397650616961674,10.3674543333333,7.18443437636667,97453.6666666667,170.984163333333,319.002533333333,3.05921822266541,12.5469,39.6713,98951.9,251.152,365.2,4.9575690050669
9,2015,6.14168,0.00141212,96313.9,107.713,259.321,0.391099157763399,8.810089,7.03130452233333,97578.91,172.1143,303.186166666667,2.49191609459831,11.2197,39.5959,99244.9,228.903,341.313,4.25025206076063
9,2016,6.03686,0.0015571,96687.1,63.9026,270.345,1.14579116069422,10.487984,9.31845443333333,97694.83,126.108546666667,332.1936,2.87553224141987,12.707,30.0054,98664.7,208.692,364.326,5.08834327007485
9,2017,6.19672,0.33739,95560,80.2178,272.591,0.379453466185249,10.0241966666667,8.24563993333333,97019.9333333333,153.922726666667,317.8035,2.94031044143717,13.9942,48.7789,97934.2,227.273,359.417,5.15612249995091
9,2018,7.38998,0,96331.8,113.705,259.028,0.913326025068814,10.1449746666667,3.48702790533333,97656.5033333333,177.952533333333,306.970233333333,2.71896902997269,13.2813,16.4335,98868.7,229.413,356.566,5.28263398309063
9,2019,6.33815,0.00466801,95211.2,73.8839,272.916,0.739018503438852,9.85997466666667,7.34273014033333,97504.8333333333,159.84506,313.585466666667,2.98304467401717,13.1888,49.0024,99545.7,234.665,365.864,6.47081210314254
9,2020,6.78,0,96976.7,93.0739,250.976,0.870195379960707,10.0254363333333,3.46931127133333,98234.8,180.756463333333,312.113333333333,3.02629936539398,13.7041,22.6263,99251.8,223.851,364.768,5.49212107624877
9,2021,6.7977,0.0176776,96287.3,38.7954,281.339,0.283572723940861,9.61278566666667,8.72785334,97977.5566666667,158.33964,317.2446,2.53607730338143,12.9546,40.1975,100070,254.128,360.72,4.86112538173004
10,1999,7.68618,0.00348214,96738.5,95.7662,265.954,0.933699777128601,12.2626387096774,3.3559027316129,98293.3580645161,217.450103225806,326.850129032258,2.50885704488967,15.0242,26.2344,99164.1,300.009,374.718,5.12862274404113
10,2000,8.2474,-6.93889e-15,96509.6,98.4635,257.255,0.381820636342511,11.8148461290323,4.14068977193548,97864.8580645161,228.688887096774,317.313096774194,3.02639685138551,14.4653,23.1637,98808.6,313.828,369.783,5.56242619813513
10,2001,8.49034,0.522775,96221.9,117.824,289.606,0.704065379263012,12.7538787096774,10.4036818387097,97395.6612903226,202.917612903226,337.637838709677,2.82853808905145,15.1473,37.4322,99356.2,265.809,381.117,4.79548402865196
10,2002,6.89519,0.00220375,96445.8,174.568,255.127,1.11237437629109,10.5585903225806,3.55914381032258,97511.9774193548,245.509161290323,300.259419354839,3.34406422056241,12.8836,18.7076,99119,321.886,347.562,5.0024555632709
10,2003,6.23418,0.00135762,96083.8,96.5125,251.327,0.140595283595005,11.1370641935484,9.35429852258065,97721.0903225806,220.339790322581,320.371677419355,2.4189308173191,14.2266,47.3525,98984.3,293.298,363.875,5.15351013667229
10,2004,7.6315,0.150385,96229.7,127.626,268.32,0.620602026744999,11.8403887096774,10.8055073225806,97643.6096774194,214.380774193548,333.314032258065,2.85509159330857,15.3046,57.0213,98706.8,307.475,375.241,4.85232006660731
10,2005,9.0514,0.467274,95507.2,61.2046,296.651,0.0374910969144198,11.7161819354839,9.16831922580645,97670.1387096774,204.234212903226,329.598806451613,2.00595375163273,13.3977,45.678,99305.6,277.542,364.694,5.54396764658859
10,2006,7.59427,0,96591,118.49,259.994,1.36171610338949,11.4289529032258,4.46674106451613,97702.1709677419,227.787709677419,316.694774193548,3.45236282708936,15.3722,25.7056,98772.2,306.698,362.114,5.44177420506401
10,2007,7.20543,0,96051.3,132.529,282.728,0.923611716859417,11.4457274193548,4.50453562580645,97539.6451612903,240.454258064516,315.219709677419,3.69148355660971,14.0288,22.4662,99316,333.221,370.611,5.8005037257121
10,2008,8.63382,0.0030899,96120.6,103.598,270.369,0.748529442339445,11.630434516129,6.03043855451613,97915.4741935484,219.848225806452,323.789870967742,3.23618194181934,13.8353,23.7999,99286.2,283.045,377.558,4.89836659302874
10,2009,5.79321,0.0261572,95713.8,100.233,262.632,0.75471228504974,10.2757393548387,7.43698527419355,97306.6516129032,221.518451612903,316.718451612903,2.84622917192545,13.2384,33.7526,98256.9,293.348,366.507,4.5486414572815
10,2010,6.86013,0.0127477,96688.6,128.601,270.335,0.418107771872277,11.1932296774194,3.1137038,98315.6935483871,234.751806451613,314.908193548387,2.64297435416977,13.7055,19.2008,99465,305.251,360.304,6.96269871888767
10,2011,9.2323,0.101228,96678.1,81.5247,297.64,0.698421395013068,11.957425483871,14.7402512258065,97818.1709677419,199.410829032258,335.600451612903,2.44144870035406,15.0536,81.8082,98829.1,301.884,377.351,5.05020267763582
10,2012,7.39752,0,96213.7,165.968,266.559,0.447035587152746,11.1025477419355,3.65209413451613,97275.0419354839,237.767161290323,312.397741935484,3.3570142301001,14.0631,17.7938,98201.1,326.214,357.896,6.29586262223089
10,2013,8.92162,-1.38778e-14,95671.2,160.707,285.085,1.06670815137037,12.3448816129032,2.79776841935484,97508.6193548387,235.130870967742,321.447935483871,3.10636331760106,14.343,11.4949,98709.4,296.688,355.317,6.00289347875672
10,2014,7.32786,0.043503,96036.3,119.437,269.65,0.546648426404037,11.454004516129,3.67295787096774,97610.1967741936,221.166451612903,323.434225806452,2.93214618495865,13.7692,24.8594,98823.3,321.176,365.019,6.38459372904807
10,2015,9.0604,6.93889e-15,96680,133.204,273.811,0.290284344833975,12.1720819354839,2.19504610483871,97984.1290322581,233.687161290323,318.901322580645,2.77105757312291,14.6457,9.4145,98800.9,291.175,367.67,5.10288403559879
10,2016,8.86243,0.00151406,95929,119.16,280.643,0.840521669213828,12.1339541935484,4.56139068774194,97391.4516129032,228.490967741935,325.403258064516,2.96101777018642,15.2892,9.53709,98237.3,312.579,368.113,4.59929465535749
10,2017,9.19268,0.00129983,95926.6,74.6971,280.372,0.722868269925441,11.9555341935484,8.07468514290323,97811.835483871,204.40264516129,326.46335483871,3.09353957787671,13.836,47.315,99104.5,286.78,366.468,4.93498091916271
10,2018,7.71252,0,95572.6,141.309,266.284,0.717035441503417,12.206424516129,3.52275545354839,98007.5677419355,241.007,318.865709677419,2.15066084405149,15.2915,17.363,99177.3,317.885,363.748,3.94349440496624
10,2019,7.48333,0.0117155,95658.3,108.811,275.979,0.543427714899599,11.5573819354839,5.4798866,97457.9580645161,213.16764516129,319.352258064516,3.20144792027114,15.0104,27.911,98469.3,314.787,363.451,5.84064306421819
10,2020,7.55986,0.0126287,97615.2,106.925,281.832,0.449095726297646,12.7467048387097,3.03209385806452,98663.1322580645,196.359967741935,337.870193548387,1.98079667504509,15.2384,14.4936,99624.2,285.396,375.828,3.96421847107346
10,2021,9.13491,0.00227623,96492.4,96.6306,275.818,0.596567511375075,12.3003867741935,9.07934086645161,98017.4225806452,208.472083870968,336.955451612903,2.524804036221,15.2615,48.23,99425.8,291.407,381.389,4.60188482028831
11,1999,10.1167,0.019751,95550.3,57.312,286.282,1.06017812941977,13.64993,18.8339665,97538.2633333333,227.929793333333,340.5657,2.89671785109706,16.3564,70.3827,98585,353.877,389.13,6.20669837079264
11,2000,9.89957,0.00115028,96127.2,79.6974,279.643,0.530503375320082,12.1219253333333,6.212399018,97265.61,258.081413333333,320.232033333333,3.14685653728066,14.4182,39.4591,98389.2,343.496,373.164,6.88214299653821
11,2001,10.1002,0.237207,96036,72.5659,286.278,0.403182552679304,13.5458433333333,8.11833253333333,97748.2733333333,217.867463333333,340.739533333333,2.67072170763276,16.4448,25.6203,98829,285.662,393.479,5.24041943512158
11,2002,8.42543,0.00191926,96414.7,215.363,275.168,0.393661664610615,12.6320896666667,2.44787307633333,97433.4333333333,281.495066666667,318.4307,3.02455662999466,16.4046,11.9954,98310.5,355.797,362.823,5.69311626334725
11,2003,9.47617,0.00595293,95926.3,115.516,278.787,0.562339066803259,12.929851,4.98855016433333,97553.25,264.383566666667,323.280166666667,2.91273474186344,16.4011,35.5529,98845.4,355.833,384.271,5.08721902198048
11,2004,9.13252,0.0535662,95948.3,181.122,287.267,0.270439153712993,13.4088206666667,4.96583776333333,97707.9333333333,253.5897,332.4759,2.69793719477158,15.9603,25.4458,99231,324.669,367.558,6.58589048376907
11,2005,8.39525,0.0263991,96902.2,114.621,288.739,0.698623312153982,13.3524883333333,3.05975148,97653.4233333333,269.692633333333,323.046433333333,2.86451481909642,16.3526,10.461,98390.9,338.11,363.659,6.34507679721057
11,2006,7.74334,0.00402309,96083.1,141.818,290.446,0.684840814748946,13.5364813333333,4.67678279633333,97703.5966666667,261.5277,331.3367,3.61835734134859,16.3203,18.5223,99324.3,339.156,386.55,5.07401208877157
11,2007,10.7909,0.00383875,96057.4,145.516,284.858,0.870246466746634,13.96453,2.32273379166667,97741.7066666667,290.434466666667,324.459033333333,2.02985280562172,18.5701,17.1285,98703.3,373.996,381.264,5.31398562994256
11,2008,9.3388,0.00619321,96093.5,183.64,285.325,0.233355502944092,13.6307143333333,4.14134866066667,97746.1933333333,276.711333333333,329.429,2.33771284873195,17.0075,33.5775,98869.6,345.437,381.893,5.29210596095959
11,2009,10.5258,0.00120434,96603.2,132.188,297.311,0.316859074222279,13.9639766666667,2.273411685,97450.6933333333,264.9752,333.657933333333,2.92241495532689,18.7116,13.7866,98673.2,370.179,382.192,4.59686223981576
11,2010,10.0532,0.0233708,97014.2,183.259,293.225,0.0875591436244668,14.19525,3.09772873333333,98216.9533333333,263.969666666667,338.846666666667,1.82354158172616,17.5859,12.9825,99173.2,355.285,379.629,3.94631073863792
11,2011,9.86061,0.0111903,96534.7,210.208,285.959,0.452930784814899,13.6083536666667,3.58859652,97546.6333333333,290.403433333333,325.929066666667,3.35900598277819,17.0795,43.673,99371.5,365.165,380.273,6.28125666561238
11,2012,9.39819,0.0011247,96759.2,169.432,277.39,0.390583169546513,12.8747563333333,2.07889215666667,97616.2166666667,289.555066666667,310.7963,2.44611482938344,16.8445,10.8871,98637.5,363.734,344.077,4.41339868038227
11,2013,11.4272,0.00216843,96131.3,191.075,284.378,0.267721735727602,14.6289466666667,7.87508610166667,97605.0633333333,283.0969,330.895166666667,2.25999944760116,17.7743,39.5348,98675.3,357.252,376.034,4.74234559738111
11,2014,8.81199,0.0690099,95824.1,155.822,282.962,0.611579539356902,12.8516203333333,3.15515859666667,97390.0866666667,266.685733333333,323.066466666667,3.43486982139648,18.1502,9.41887,98353.6,344.066,376.811,6.44213172731791
