"date","discharge_m3s"
"2022-03-17T12:00:00Z",0.148856431
"2022-03-18T12:00:00Z",0.148008268
"2022-03-19T12:00:00Z",0.149941572
"2022-03-20T12:00:00Z",0.150435689
"2022-03-21T12:00:00Z",0.175329158
"2022-03-22T12:00:00Z",0.157512548
"2022-03-23T12:00:00Z",0.191030676
"2022-03-24T12:00:00Z",0.166322505
"2022-03-25T12:00:00Z",0.156787739
"2022-03-26T12:00:00Z",0.154678059
"2022-03-27T12:00:00Z",0.153544374
"2022-03-28T12:00:00Z",0.152550408
"2022-03-29T12:00:00Z",0.151929545
"2022-03-30T12:00:00Z",0.150927114
"2022-03-31T12:00:00Z",0.152208771
"2022-04-01T12:00:00Z",0.151414046
"2022-04-02T12:00:00Z",0.151947546
"2022-04-03T12:00:00Z",0.151587187
"2022-04-04T12:00:00Z",0.15011558
"2022-04-05T12:00:00Z",0.150958648
"2022-04-06T12:00:00Z",0.154434315
"2022-04-07T12:00:00Z",0.151203643
"2022-04-08T12:00:00Z",0.152566594
"2022-04-09T12:00:00Z",0.151972056
"2022-04-10T12:00:00Z",0.15035627
"2022-04-11T12:00:00Z",0.150457205
"2022-04-12T12:00:00Z",0.150530244
"2022-04-13T12:00:00Z",0.151022519
"2022-04-14T12:00:00Z",0.150206569
"2022-04-15T12:00:00Z",0.152194743
"2022-04-16T12:00:00Z",0.152496465
"2022-04-17T12:00:00Z",0.151071648
"2022-04-18T12:00:00Z",0.150744719
"2022-04-19T12:00:00Z",0.151937321
"2022-04-20T12:00:00Z",0.154468259
"2022-04-21T12:00:00Z",0.15898006
"2022-04-22T12:00:00Z",0.226058522
"2022-04-23T12:00:00Z",0.161565055
"2022-04-24T12:00:00Z",0.160254437
"2022-04-25T12:00:00Z",0.158262449
"2022-04-26T12:00:00Z",0.156647564
"2022-04-27T12:00:00Z",0.154637005
"2022-04-28T12:00:00Z",0.152803833
"2022-04-29T12:00:00Z",0.151814873
"2022-04-30T12:00:00Z",0.15103286
"2022-05-01T12:00:00Z",0.150608802
"2022-05-02T12:00:00Z",0.150906914
"2022-05-03T12:00:00Z",0.151379556
"2022-05-04T12:00:00Z",0.150369198
"2022-05-05T12:00:00Z",0.150466935
"2022-05-06T12:00:00Z",0.150408417
"2022-05-07T12:00:00Z",0.151131796
"2022-05-08T12:00:00Z",0.150355109
"2022-05-09T12:00:00Z",0.149707071
"2022-05-10T12:00:00Z",0.148476202
"2022-05-11T12:00:00Z",0.148557765
"2022-05-12T12:00:00Z",0.146377799
"2022-05-13T12:00:00Z",0.145707874
"2022-05-14T12:00:00Z",0.143430555
"2022-05-15T12:00:00Z",0.143924433
"2022-05-16T12:00:00Z",0.149773433
"2022-05-17T12:00:00Z",0.148693976
"2022-05-18T12:00:00Z",0.150044681
"2022-05-19T12:00:00Z",0.159055947
"2022-05-20T12:00:00Z",0.155435571
"2022-05-21T12:00:00Z",0.150464868
"2022-05-22T12:00:00Z",0.150290653
"2022-05-23T12:00:00Z",0.150646119
"2022-05-24T12:00:00Z",0.151328212
"2022-05-25T12:00:00Z",0.151013241
"2022-05-26T12:00:00Z",0.150253025
"2022-05-27T12:00:00Z",0.150357212
"2022-05-28T12:00:00Z",0.150819371
"2022-05-29T12:00:00Z",0.151128242
"2022-05-30T12:00:00Z",0.234328169
"2022-05-31T12:00:00Z",0.180859258
"2022-06-01T12:00:00Z",0.200448435
"2022-06-02T12:00:00Z",0.200886518
"2022-06-03T12:00:00Z",0.192839805
"2022-06-04T12:00:00Z",0.187418528
"2022-06-05T12:00:00Z",0.185267135
"2022-06-06T12:00:00Z",0.191232254
"2022-06-07T12:00:00Z",0.243552
"2022-06-08T12:00:00Z",0.345912968
"2022-06-09T12:00:00Z",0.300030083
"2022-06-10T12:00:00Z",0.299603303
"2022-06-11T12:00:00Z",0.301187912
"2022-06-12T12:00:00Z",0.308932118
"2022-06-13T12:00:00Z",0.338451368
"2022-06-14T12:00:00Z",0.332853291
"2022-06-15T12:00:00Z",0.323689096
"2022-06-16T12:00:00Z",0.313468463
"2022-06-17T12:00:00Z",0.306598741
"2022-06-18T12:00:00Z",0.324878976
"2022-06-19T12:00:00Z",0.38604131
"2022-06-20T12:00:00Z",0.359083756
"2022-06-21T12:00:00Z",0.353958939
"2022-06-22T12:00:00Z",0.348009802
"2022-06-23T12:00:00Z",0.342460762
"2022-06-24T12:00:00Z",0.335668759
"2022-06-25T12:00:00Z",0.367931795
"2022-06-26T12:00:00Z",0.356882274
"2022-06-27T12:00:00Z",0.35122939
"2022-06-28T12:00:00Z",0.344861594
"2022-06-29T12:00:00Z",0.3483267
"2022-06-30T12:00:00Z",0.369213815
"2022-07-01T12:00:00Z",0.360727731
"2022-07-02T12:00:00Z",0.352071823
"2022-07-03T12:00:00Z",0.345315872
"2022-07-04T12:00:00Z",0.33741114
"2022-07-05T12:00:00Z",0.349867502
"2022-07-06T12:00:00Z",0.36773697
"2022-07-07T12:00:00Z",0.359611343
"2022-07-08T12:00:00Z",0.487173403
"2022-07-09T12:00:00Z",0.538398791
"2022-07-10T12:00:00Z",0.521167474
"2022-07-11T12:00:00Z",0.527631423
"2022-07-12T12:00:00Z",0.767696412
"2022-07-13T12:00:00Z",0.824551375
"2022-07-14T12:00:00Z",0.802127781
"2022-07-15T12:00:00Z",0.81962573
"2022-07-16T12:00:00Z",0.816658159
"2022-07-17T12:00:00Z",0.792726249
"2022-07-18T12:00:00Z",0.772466039
"2022-07-19T12:00:00Z",0.823348432
"2022-07-20T12:00:00Z",0.923242225
"2022-07-21T12:00:00Z",0.93472752
"2022-07-22T12:00:00Z",0.885835743
"2022-07-23T12:00:00Z",0.86215628
"2022-07-24T12:00:00Z",0.835008539
"2022-07-25T12:00:00Z",0.838957605
"2022-07-26T12:00:00Z",1.199465587
"2022-07-27T12:00:00Z",1.258831027
"2022-07-28T12:00:00Z",1.308085709
"2022-07-29T12:00:00Z",1.340565876
"2022-07-30T12:00:00Z",1.298924983
"2022-07-31T12:00:00Z",1.283328782
"2022-08-01T12:00:00Z",1.250800612
"2022-08-02T12:00:00Z",1.241979858
"2022-08-03T12:00:00Z",1.235819931
