"lake","date","depth_m","temp_C","windspeed","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","strat"
"Rotoehu",2008-08-05,1,9.884400368,3.7669905402058,0,1.53652557548494,9.86968783856391,999.739442552198,NA,NA,NA,NA,0.00412706908988106,NA,0
"Rotoehu",2008-08-19,1,9.56410026550293,2.92490951825864,0,7.31052172665391,9.48427788992246,999.771626742446,NA,NA,NA,NA,0.00320444376914785,NA,0
"Rotoehu",2008-09-16,1,14.1070003509521,1.54878161791777,1.5,56.9923217628841,14.0615268911119,999.264683974665,12.8019459357052,999.430661420351,1.5,1.5,0.00169722937229537,0.0841000661743017,1
"Rotoehu",2008-10-21,1,15.21360016,2.67806899463027,0,16.5011288553195,15.0511159912799,999.120833556315,NA,NA,NA,NA,0.00293496804422891,NA,0
"Rotoehu",2008-11-18,1,16.71360016,2.76162729020409,7.38804110858385,82.2295787095726,17.2199925131979,998.765606774673,15.8071330385649,999.003153693842,6.66601649355254,7.93603677695971,0.00302708000497005,0.185746147900838,1
"Rotoehu",2008-12-16,1,20.80760002,5.23330539143284,8.5,166.497483594083,20.7786322309548,998.069846535415,18.41410065,998.54739252678,7.70706656275002,9,0.00702800179837438,0.079867105880789,1
"Rotoehu",2009-01-13,1,22.33180046,2.3499713211016,8.5,181.86171211511,22.0998402381396,997.777617142665,19.59000015,998.317324385772,6.90660703876929,9,0.00257712988157142,0.61783155699825,1
"Rotoehu",2009-02-17,1,22.39800072,1.50332819104812,0,29.0635992799814,22.1650932508307,997.762724659961,NA,NA,NA,NA,0.00164865880766856,NA,0
"Rotoehu",2009-03-17,1,18.63960075,1.50392125126284,0,19.0096230952877,18.5426378980136,998.522970047771,NA,NA,NA,NA,0.00164868121375461,NA,0
"Rotoehu",2009-04-22,1,15.89630032,2.32821262130416,0,15.6150984351737,15.578570878295,999.039433483339,NA,NA,NA,NA,0.00255165495430775,NA,0
"Rotoehu",2009-05-19,1,12.68980026,2.5478717491271,0,2.53936633133485,12.6744226996495,999.446375246952,NA,NA,NA,NA,0.00279182658039628,NA,0
"Rotoehu",2009-06-22,1,8.571299553,2.27984760894232,0,1.97590546956351,8.50791588015294,999.844080172099,NA,NA,NA,NA,0.00249764264978052,NA,0
"Rotoehu",2009-07-21,1,9.439800262,4.56757372792164,2.40611513083528,19.8542604022986,9.3330705652605,999.783703656589,8.49277869797411,999.84509966824,2.40611513083528,2.40611513083528,0.00500406753772361,0.00540397767513809,1
"Rotoehu",2009-08-17,1,10.2954998,2.95151461626061,0,5.23770008235858,10.0556949364375,999.723194222846,NA,NA,NA,NA,0.00323366984848736,NA,0
"Rotoehu",2009-09-22,1,14.13819981,2.64006828131395,6.19969305067202,76.3563094372165,13.8179631684815,999.298289470319,12.1415859708577,999.509829249764,6.19969305067202,6.19969305067202,0.00289306512732035,0.160263308070462,1
"Rotoehu",2009-10-28,1,15.44419956,3.87815745038801,1.5,39.3423423963909,15.4127595093288,999.065372943689,14.5798871048607,999.190787869647,1.5,1.5,0.00425029531908059,0.00925949526219586,1
"Rotoehu",2009-11-17,1,16.87330055,2.52857573349109,0,25.1705719466412,16.7173647978945,998.852711931849,NA,NA,NA,NA,0.00277150624947996,NA,0
"Rotoehu",2009-12-16,1,20.27549934,1.20156805882979,8.5,96.9835696538706,20.1087204631584,998.211147001538,18.7147007,998.489996786116,8.09409360292768,9,0.0013174307327992,1.3546821986474,1
"Rotoehu",2010-01-20,1,21.35680008,3.62003505646009,5.7465648186005,68.9126374375882,21.2772542810814,997.961655881359,20.4291117774417,998.144152528125,5.7465648186005,5.7465648186005,0.00396959748534666,0.0713088523191134,1
"Rotoehu",2010-02-17,1,22.09280014,1.62156262907111,8.5,98.7927268424179,22.1637929524327,997.763021841301,20.84589958,998.05540050096,7.44737450218396,9,0.00177832300916736,0.729017728822232,1
"Rotoehu",2010-03-23,1,19.28359985,3.090174954594,0,22.6146898102513,19.1596060250846,998.403255280422,NA,NA,NA,NA,0.00338782288324646,NA,0
"Rotoehu",2010-04-21,0,14.27000046,3.22388572533209,6.07189952528956,70.7612835935204,13.7070734832157,999.313351243789,12.0153603541926,999.524336532009,6.07189952528956,6.07189952528956,0.00353280297483102,0.0975462429626113,1
"Rotoehu",2010-05-18,1,14.96500015,1.22686795540514,0,7.67279268162566,14.8312969541968,999.153792947801,NA,NA,NA,NA,0.00134453550662312,NA,0
"Rotoehu",2010-06-16,1,11.24709988,1.30521259954078,0,3.99455364442264,10.9067729425281,999.642983390882,NA,NA,NA,NA,0.00143004406374655,NA,0
"Rotoehu",2010-07-20,1,9.263400078,1.16109970717419,0,0.509892734938808,9.25108972026951,999.790121173838,NA,NA,NA,NA,0.00127205449792116,NA,0
"Rotoehu",2010-08-17,1,11.67249966,3.30602481085669,0,16.6314743625675,11.4281766875385,999.589152441614,NA,NA,NA,NA,0.00362231291480887,NA,0
"Rotoehu",2010-09-27,1,12.61369991,1.23449098822146,0,12.0456329501785,12.3786026546276,999.482044349317,NA,NA,NA,NA,0.00135266747882668,NA,0
"Rotoehu",2010-10-19,1,14.65279961,3.55649027694439,0,34.6400452609402,14.3879984956518,999.218518109151,NA,NA,NA,NA,0.00389746309652126,NA,0
"Rotoehu",2010-11-16,1,17.97190094,0.741550032027509,7.48512423558384,110.753401779234,17.838745373585,998.654498914691,16.0543831038068,998.963227606051,6.75925929121022,8.18908659749408,0.000812874405892573,3.55178191812077,1
"Rotoehu",2010-12-14,1,21.5781002,0.768627094240113,8.00882208187768,240.993638487395,20.9811662124576,998.026209719667,17.5671711655905,998.703788406118,6.90888597504151,9.16009049692323,0.000842820982424875,7.72998939989826,1
"Rotoehu",2011-01-18,1,22.72870064,3.07634811099134,5.59481073071814,188.604762876259,22.6931730611945,997.640631588709,20.7327581403103,998.079671390752,5.04508420395641,6.28430791157743,0.00337395305985468,0.266322869731289,1
"Rotoehu",2011-02-15,1,23.09600067,2.94824255447207,5.46800740005713,164.043571638532,23.0676095033277,997.552377568616,20.674139162668,998.092194083509,4.19922857744901,6.77579273582108,0.00323359764169301,0.244294928378095,1
"Rotoehu",2011-03-25,1,19.55389977,3.20294192891473,0,14.2090324901215,19.5277585477088,998.329873373271,NA,NA,NA,NA,0.00351158070730207,NA,0
"Rotoehu",2011-04-20,1,16.33300018,0.683150656883238,0,20.4688150799366,16.2240055637672,998.935430241967,NA,NA,NA,NA,0.000748752705769745,NA,0
"Rotoehu",2011-05-23,1,14.40400028,0.926384855230265,0,4.90120577247817,14.2489978924677,999.238330423729,NA,NA,NA,NA,0.00101519045777164,NA,0
"Rotoehu",2011-06-20,1,12.68459988,2.02588937753274,0,8.24240121616027,12.3940385861007,999.48021027769,NA,NA,NA,NA,0.00221982761894937,NA,0
"Rotoehu",2011-07-19,1,10.28540039,2.10256580872038,0,12.9378826150954,9.93643465461943,999.733665369319,NA,NA,NA,NA,0.00230355222244348,NA,0
"Rotoehu",2011-08-16,1,9.598600388,3.34309421494519,0,6.07829559594504,9.41092373631499,999.777524394645,NA,NA,NA,NA,0.00366258366720292,NA,0
"Rotoehu",2011-09-21,1,11.41129971,0.628724844427194,0,7.06173423749441,11.3715292238561,999.595171426157,NA,NA,NA,NA,0.000688873011367729,NA,0
"Rotoehu",2011-10-25,1,15.99199963,2.31266359205138,8.26904272746766,70.3179020721763,15.6467897532318,999.028668490724,14.4817789244238,999.205020595779,8.26904272746766,8.26904272746766,0.00253462731533085,0.25654336545746,1
"Rotoehu",2011-11-14,1,18.19000053,1.51971012038481,4.70961804524144,64.8979910943634,18.1471059027217,998.597546643765,17.1784576510342,998.772912330453,4.70961804524144,4.70961804524144,0.00166592763037701,0.312291668712711,1
"Rotoehu",2011-12-21,1,18.39019966,1.76776985210179,2.52543002146323,42.2617949149616,18.3290890082554,998.563446167979,17.5908047125436,998.699531475055,2.52543002146323,2.52543002146323,0.00193788728891137,0.0805960724660332,1
"Rotoehu",2012-01-17,1,20.32189941,1.67830743607958,8.22510499171221,77.5302754687992,19.9820419218007,998.237338858023,19.0399808621396,998.426787477238,8.22510499171221,8.22510499171221,0.00184011614823423,0.534230348399432,1
"Rotoehu",2012-02-22,1,21.53019905,4.04244288766088,8.37670592216399,125.956083533842,21.5422759489124,997.903113344257,19.9818012019076,998.237388468225,7.40205324201285,9.11621747810054,0.00443292442299773,0.150197160309553,1
"Rotoehu",2012-03-28,1,18.38430023,3.31292617484906,0,33.8319462997887,18.0688503659267,998.612098889612,NA,NA,NA,NA,0.00363164985511088,NA,0
"Rotoehu",2012-04-17,1,17.78879929,3.52252337536602,0,30.1518016547531,17.2125103745553,998.766924231898,NA,NA,NA,NA,0.00386111228034361,NA,0
"Rotoehu",2012-05-15,1,12.07400036,3.21029947045443,0,5.26176551270131,12.0377611916927,999.521776718688,NA,NA,NA,NA,0.00351754805989811,NA,0
"Rotoehu",2012-06-25,1,10.38220024,3.80395151651542,0,4.37965114391601,10.3094962803059,999.70027796742,NA,NA,NA,NA,0.00416764472078253,NA,0
"Rotoehu",2012-07-18,1,9.470299721,0.890067328913942,0,7.72773836379001,9.33953282896875,999.783193885794,NA,NA,NA,NA,0.000975125619817401,NA,0
"Rotoehu",2012-08-14,1,11.04679966,1.4972821544385,0,12.8502708203954,10.7792721001004,999.655608051732,NA,NA,NA,NA,0.00164047292903125,NA,0
"Rotoehu",2012-09-18,1,12.33959961,1.21844294490961,0,15.8101938721144,11.9475380857333,999.532047932829,NA,NA,NA,NA,0.00133504977812382,NA,0
"Rotoehu",2012-10-17,1,14.00489998,5.41909425734596,0,5.06832237466782,13.9691824437236,999.277509542302,NA,NA,NA,NA,0.00727310573102164,NA,0
"Rotoehu",2012-11-13,1,16.3302002,4.29926678865129,8.41543258661962,56.411828484888,16.3108925849436,998.921063722143,15.5555224722709,999.043058318715,8.41543258661962,8.41543258661962,0.00471215354450666,0.0606102429320779,1
"Rotoehu",2012-12-06,1,18.69149971,5.05357069011605,0,44.6881808484199,18.4880640718342,998.533361195323,NA,NA,NA,NA,0.00678505399275419,NA,0
"Rotoehu",2013-01-15,1,22.4720993,4.12921504525981,7.49037145759391,177.528571457987,22.4821280362325,997.689760248845,19.98590088,998.236543478227,6.00721960688872,9,0.00452856250744695,0.184292125369699,1
"Rotoehu",2013-02-19,1,23.27160072,1.66132062227615,5.41592484658581,135.300497420921,22.8985177598954,997.592404340728,21.187907475134,997.981230356424,5.1454867258906,5.63799275968109,0.00182208029825336,0.623581743861332,1
"Rotoehu",2013-03-19,1,21.07600021,3.23708771119968,0,15.8068212750665,20.984059155154,998.02558335566,NA,NA,NA,NA,0.00354955780447242,NA,0
"Rotoehu",2013-04-22,1,17.27560043,2.36452559723933,0,5.97602978788394,17.1732849693773,998.773820799558,NA,NA,NA,NA,0.00259179750630952,NA,0
"Rotoehu",2013-05-14,1,15.2741003,1.66906239847407,0,17.0112620508112,14.990839803568,999.129928019172,NA,NA,NA,NA,0.00182916217560012,NA,0
"Rotoehu",2013-06-17,1,11.77200031,2.08640669333666,0,3.15435133448964,11.6279492454247,999.567596145495,NA,NA,NA,NA,0.00228603831947096,NA,0
"Rotoehu",2013-07-15,1,9.001700401,2.92650336750191,0,0.0525340971551272,8.98637196173474,999.810215114019,NA,NA,NA,NA,0.00320612806975261,NA,0
"Rotoehu",2013-08-19,1,10.9399004,1.04513465161193,0,7.0861994147723,10.7763081490013,999.655898998289,NA,NA,NA,NA,0.00114508467797964,NA,0
"Rotoehu",2013-09-18,1,11.98190022,2.07952419557936,0,2.15118804009057,11.9381570496432,999.533109954461,NA,NA,NA,NA,0.00227853659672163,NA,0
"Rotoehu",2013-10-16,1,14.50870037,3.49445847020679,0,-1.10187781635022,14.4840354883175,999.204694521714,NA,NA,NA,NA,0.00382951057906216,NA,0
"Rotoehu",2013-11-19,1,20.14620018,2.02259057893584,5.61083177652593,147.955546414821,19.8976372906346,998.254696478841,17.4801944753123,998.719401433803,5.01012688512012,6.39968111879756,0.00221757298343133,0.486746386700584,1
"Rotoehu",2013-12-11,1,20.04220009,0.66479678097897,9.5,64.8216204016923,19.7469703016998,998.28549395849,18.9971572481648,998.435174224608,9.5,9.5,0.000728873483241369,3.28807557132331,1
"Rotoehu",2014-01-14,1,20.82629967,0.860582244762231,0,40.3884891834158,20.6765399699675,998.09168190208,NA,NA,NA,NA,0.000943621410953472,NA,0
"Rotoehu",2014-02-18,1,21.43919945,1.987130473824,5.29725390774088,87.2717587180115,21.3206805380972,997.952112330692,20.2567956177068,998.180317683279,5.27306735114899,5.31071302623921,0.00217902471284129,0.275977524050951,1
"Rotoehu",2014-03-18,1,20.91790009,0.72879811333455,1.5,41.9242318289564,20.8791898919729,998.048233917115,20.1018950866372,998.212562503906,1.5,1.5,0.000799138579769542,0.279390492145598,1
"Rotoehu",2014-04-15,1,18.85219955,3.60838846716924,0,10.9102833244536,18.7904460498087,998.475379703449,NA,NA,NA,NA,0.00395580822244303,NA,0
"Rotoehu",2014-05-20,1,14.28209972,2.8707214790014,0,15.9537557975773,14.0491259225391,999.266412306734,NA,NA,NA,NA,0.00314587191888635,NA,0
"Rotoehu",2014-06-17,1,11.5866003,3.86175779924117,0,3.44586281061027,11.5209921961294,999.579201086883,NA,NA,NA,NA,0.00423123405955219,NA,0
"Rotoehu",2014-08-19,1,9.569700241,1.97304946212709,0,2.76831048178038,9.51987082528385,999.768738737533,NA,NA,NA,NA,0.00216161735859311,NA,0
"Rotoehu",2014-09-16,1,12.31019974,4.08725825584829,0,5.80853957245736,12.2845502319353,999.493154694662,NA,NA,NA,NA,0.00447850218790707,NA,0
"Rotoehu",2014-10-20,1,15.8192997,0.60332131571825,5.55355298710547,107.618362019054,15.6332546030154,999.030808645702,13.8825019369114,999.289454689625,5.55355298710547,5.55355298710547,0.000661225892970983,3.87426002484722,1
"Rotoehu",2014-11-18,1,15.9137001,4.59500566811402,0,7.99209222383778,15.8576733575997,998.995049748047,NA,NA,NA,NA,0.00503610766749599,NA,0
"Rotoehu",2014-12-16,1,19.03549957,4.47444218311065,0,29.464169529417,18.4294590660328,998.544483836236,NA,NA,NA,NA,0.00490507684108666,NA,0
"Rotoehu",2015-01-20,1,24.62140083,1.73395862984098,8.43474819379919,395.782793163555,24.211995103422,997.274104805824,18.64850044,998.502721055962,5.57721470725819,10,0.00190205067514804,2.41682817852822,1
"Rotoehu",2015-02-17,1,21.20159912,1.14670486176697,1.5,53.6167214442829,21.1817830156897,997.982569130006,20.6022935031794,998.107493750791,1.5,1.5,0.00125742125977772,0.144336136147227,1
"Rotoehu",2015-03-18,1,19.98920059,1.51118314575038,0,11.1122013512394,19.8800096773372,998.258312078098,NA,NA,NA,NA,0.0016568616917007,NA,0
"Rotoehu",2015-04-14,1,18.21120071,2.93513512636131,0,11.133988118799,18.1187169114703,998.602833566589,NA,NA,NA,NA,0.00321752793273636,NA,0
"Rotoehu",2015-05-19,1,13.94250011,1.10338641010301,0,2.64285058829392,13.9200334710256,999.284293754815,NA,NA,NA,NA,0.00120913202203359,NA,0
"Rotoehu",2015-06-16,1,10.53660011,1.57872626189596,0,1.7533649918842,10.5111445276891,999.681460574887,NA,NA,NA,NA,0.00172968347966487,NA,0
"Rotoehu",2015-07-21,1,8.376099586,2.42063882890447,0,-0.0145355018312876,8.37332843834121,999.853032358826,NA,NA,NA,NA,0.00265187185716391,NA,0
"Rotoehu",2015-08-18,1,9.529800415,3.45452413654906,0,7.16877456777382,9.40834793124647,999.777730158573,NA,NA,NA,NA,0.0037846622215786,NA,0
"Rotoehu",2015-09-19,1,11.39859962,3.95270920888446,0,23.8919913362788,11.2520809424432,999.607727347242,NA,NA,NA,NA,0.00433082550945305,NA,0
"Rotoehu",2015-10-20,1,15.54360008,4.27370286402787,0,9.4098438742694,15.3491837882598,999.075233678924,NA,NA,NA,NA,0.00468377312414813,NA,0
"Rotoehu",2015-11-17,1,16.94389915,2.41481825610127,0,20.4002862412795,16.9234783435238,998.817336532042,NA,NA,NA,NA,0.00264686650148486,NA,0
"Rotoehu",2015-12-15,1,19.81130028,4.36038056366643,0,45.9835616677011,19.6755039014349,998.300018302637,NA,NA,NA,NA,0.00478062280211945,NA,0
"Rotoehu",2016-01-20,1,22.69779968,1.14378253177778,1.5,92.4192039812153,22.6621803908055,997.647874114457,21.5957466904351,997.891214926663,1.5,1.5,0.00125442714088084,0.25003561594727,1
"Rotoehu",2016-02-16,1,22.83289909,4.34251868159482,8.5,89.1209380735519,22.691100880792,997.641116124744,21.56240082,997.898638534182,8.0988516627074,9,0.00476261141673903,0.0953372118092984,1
"Rotoehu",2016-03-15,1,21.10969925,0.617767925680834,0,42.3574364621218,20.9971273509334,998.022752827089,NA,NA,NA,NA,0.000677400882252377,NA,0
"Rotoehu",2016-04-18,1,17.87380028,1.51133929016618,0,10.1359324106568,17.8114179278043,998.659495625295,NA,NA,NA,NA,0.001656700021725,NA,0
"Rotoehu",2016-05-17,1,16.14069939,3.23594746712613,0,7.8379140974242,16.0655708054501,998.961404361965,NA,NA,NA,NA,0.00354664508881361,NA,0
"Rotoehu",2016-06-14,1,12.40159988,2.94838099641142,0,6.89841745150252,12.1421721927534,999.509761403586,NA,NA,NA,NA,0.00323058153466283,NA,0
"Rotoehu",2016-07-19,1,9.604100227,4.92705778330232,0,3.04353377845547,9.553172005392,999.76602111953,NA,NA,NA,NA,0.00539795292052669,NA,0
"Rotoehu",2016-08-16,1,10.6431999206543,1.35420378082473,1.5,20.2382251402163,10.5749772905606,999.675391773632,9.35229254268793,999.782185673212,1.5,1.5,0.00148369674606298,0.0390652380664329,1
"Rotoehu",2016-09-19,1,12.9598999,1.67609195750114,1.5,38.5522232354459,12.9226936362297,999.415595973834,12.0715720187598,999.517900993449,1.5,1.5,0.0018366034848176,0.0485782402489772,1
"Rotoehu",2016-10-18,1,15.66989994,3.64239159069971,5.02349658868048,46.1660258989293,15.5281248552247,999.04735911955,14.8298068521032,999.154014424059,5.02349658868048,5.02349658868048,0.00399194197160803,0.04125249322398,1
"Rotoehu",2016-11-15,1,17.50860023,4.03728466794206,0,0.154392171817188,17.5087081013805,998.714292267012,NA,NA,NA,NA,0.00442546961268033,NA,0
"Rotoehu",2016-12-12,1,19.51709938,3.48757096701988,0,26.2275998985175,19.4598181250966,998.343524330414,NA,NA,NA,NA,0.00382361075070663,NA,0
"Rotoehu",2017-01-17,1,20.95809937,4.08194853593232,0,36.2827661122473,20.884926682047,998.046997771017,NA,NA,NA,NA,0.00447592346376612,NA,0
"Rotoehu",2017-02-14,1,20.75530052,1.64769752381922,7.48590399676258,89.9291496324018,20.7834855503996,998.068805825264,19.613845790039,998.312505791674,7.0471739945085,7.91209830684612,0.00180670759815813,0.584603190366633,1
"Rotoehu",2017-03-14,1,20.09939957,4.51854587782397,0,23.8183073563704,19.9904900479854,998.235597388968,NA,NA,NA,NA,0.00495419153262482,NA,0
"Rotoehu",2017-04-18,1,18.15119934,1.47824896414643,0,26.6879041140634,17.8756198981199,998.647743501469,NA,NA,NA,NA,0.00162043660014625,NA,0
"Rotoehu",2017-06-20,1,11.0332002639771,2.9419595986349,0,5.88899893060861,10.98315859536,999.635318140928,NA,NA,NA,NA,0.00322334307184927,NA,0
"Rotoehu",2017-07-18,1,9.983499527,0.908913114659482,0,9.70220848836615,9.75128151278144,999.749543663113,NA,NA,NA,NA,0.000995789140081732,NA,0
"Rotoehu",2017-08-15,1,10.82349968,2.74745667117791,0,2.48346441424978,10.7853512771901,999.655010948731,NA,NA,NA,NA,0.00301020727821203,NA,0
"Rotoehu",2017-09-19,1,12.83279991,0.507618163583613,0,14.2289087911161,12.6570764109016,999.448497042206,NA,NA,NA,NA,0.000556221237570091,NA,0
"Rotoehu",2017-10-17,1,14.69680023,2.12915006516685,0,10.0486265492094,14.6296551920488,999.183524097665,NA,NA,NA,NA,0.00233331978221115,NA,0
"Rotoehu",2017-11-13,1,16.02949905,1.00345027280877,0,13.0095152600681,15.8682983916422,998.993342311291,NA,NA,NA,NA,0.00109977838906882,NA,0
"Rotoehu",2017-12-12,1,23.55699921,3.86101089871552,5.16497720929924,397.451919723455,23.4599145797318,997.458426203725,16.5516050504588,998.880812655216,3.33977670236984,7.45017348815517,0.00423491062076074,0.338995825750465,1
"Rotoehu",2018-01-16,1,22.1760006,5.23015271669958,5.53233005540394,217.6214590024,22.152956648327,997.765497801533,19.0499836233068,998.424825657513,4.60348326204298,6.64121951027818,0.00702483910283994,0.0703321743277324,1
"Rotoehu",2018-02-21,1,22.75909996,2.3707902648695,5.56347691139441,124.562163476622,22.675365473602,997.644794125776,21.0524099536311,998.010759333769,4.97459221495004,6.24310539312753,0.00260013434519976,0.29326183821103,1
"Rotoehu",2018-03-20,1,19.61860085,0.778639133360249,0,29.4937964645633,19.3448751118194,998.366507371918,NA,NA,NA,NA,0.000853653938661423,NA,0
"Rotoehu",2018-04-17,1,16.73310089,4.32409377326625,0,13.8924614375283,16.5693223871354,998.877823970673,NA,NA,NA,NA,0.00473946740558615,NA,0
"Rotoehu",2018-05-15,1,15.16959953,2.80760828108196,0,15.2626313376725,15.0771059416635,999.116898996822,NA,NA,NA,NA,0.00307693970072513,NA,0
"Rotoehu",2018-08-21,1,10.88749981,3.94929045019482,0,2.9843823037736,10.8335897665588,999.650255742356,NA,NA,NA,NA,0.00432698766713939,NA,0
"Rotoehu",2018-09-18,1,13.38650036,3.52107560981016,8.4904377385724,54.6867399209696,13.0631629573702,999.397842345544,11.9183969822021,999.535343317078,8.4904377385724,8.4904377385724,0.00385830690579431,0.0883777408851019,1
"Rotoehu",2018-10-18,1,15.15509987,0.581530807438437,6.56778795102746,46.6816414976456,14.9994408257286,999.128632916382,14.2248867974828,999.241743495519,6.56778795102746,6.56778795102746,0.000637312809452286,2.13949784817577,1
"Rotoehu",2018-11-20,1,19.31500053,1.89212224763624,7.38879531889723,196.023343898592,19.2526677676019,998.384842472619,15.9461983529528,998.980784048109,5.2468978763384,8.19231519073155,0.00207439198507911,0.867831334621089,1
"Rotoehu",2018-12-13,1,20.62290001,1.13020439301924,4.54096047780092,171.380770121824,20.5374600736957,998.121254119795,17.904737171674,998.642398625076,3.59355842838299,5.58946815080799,0.00123924153854463,1.45317690291521,1
"Rotoehu",2019-01-15,1,22.51539993,3.11727006850545,7.70786801031592,250.179387269719,22.3671182601218,997.716345796733,18.8810997,998.457804203366,6.20474648249918,10,0.00341870406881919,0.491964213231186,1
"Rotoehu",2019-02-19,1,23.32500076,1.39275273469486,4.72913319882474,119.775863340256,23.1058714198767,997.543281123575,21.8729995410164,997.829054170194,4.7269899064953,4.73342754641889,0.00152756172836672,0.689157374003944,1
"Rotoehu",2019-04-15,1,17.4932003,2.59190597244576,0,34.275170774551,17.2216494019762,998.765314944485,NA,NA,NA,NA,0.00284104517580451,NA,0
"Rotoehu",2019-05-14,1,14.99370003,4.09680504295726,0,15.7373238482276,15.0154333681248,999.126222514484,NA,NA,NA,NA,0.00448978703754542,NA,0
"Rotoehu",2019-06-18,1,11.87220001,1.89756277893513,0,6.75845605995503,11.5847677175058,999.572299064522,NA,NA,NA,NA,0.00207912054506233,NA,0
"Rotoehu",2019-07-16,1,10.9619,4.75241254627584,0,5.77791060196221,10.7071439940564,999.662655536503,NA,NA,NA,NA,0.00520688543940049,NA,0
"Rotoehu",2019-09-18,1,12.4747,1.13506470740659,0,25.7847073759904,12.0827324813814,999.516618490725,NA,NA,NA,NA,0.00124370171648942,NA,0
"Rotoehu",2019-11-19,1,18.2163,3.13345714028451,0,48.7229458146127,17.9420714101304,998.635531747019,NA,NA,NA,NA,0.00343487450594274,NA,0
"Rotoehu",2019-12-10,1,20.7489,2.26182953380665,8.72335507770605,159.181931057663,20.7094252047048,998.084660241932,18.5302,998.52534113736,8.0309212451192,10,0.00248008635616853,0.661776693674293,1
"Rotoehu",2020-01-21,1,21.6821,1.70962359600001,7.05039231538791,51.4211406399881,21.6222608560333,997.885304147126,20.8599926896262,998.052367999558,7.05039231538791,7.05039231538791,0.00187478216287543,0.292699857195005,1
"Rotoehu",2020-02-18,1,23.5378,0.979525829164295,0,49.3759315069604,23.2604314387087,997.506388797617,NA,NA,NA,NA,0.00107435713517816,NA,0
"Rotoehu",2020-06-16,1,11.9573,1.13029545252558,0,5.06899923533405,11.7742059363519,999.551489759639,NA,NA,NA,NA,0.00123845439287439,NA,0
"Rotoehu",2020-07-21,1,10.8599,3.44626306889071,0,15.7868995511219,10.8170132670662,999.651893242853,NA,NA,NA,NA,0.0037758493003884,NA,0
"Rotoehu",2020-08-18,1,10.4507,4.40924141434782,0,1.10705237899123,10.4096839323729,999.690995983542,NA,NA,NA,NA,0.00483082839860451,NA,0
"Rotoehu",2020-09-16,1,12.1414,3.53125827574251,0,7.76560959633377,12.0309758971801,999.522552767788,NA,NA,NA,NA,0.00386922341328453,NA,0
"Rotoehu",2020-10-13,1,14.3211,2.35515523904476,0,0.0785948146042272,14.325455910018,999.227461201929,NA,NA,NA,NA,0.00258094043263022,NA,0
"Rotoehu",2020-11-17,1,20.2295,2.98336774132858,8.30418779620849,81.4350568145285,19.8353820513694,998.267450990875,18.5554615479978,998.520523661433,8.27896784066079,8.3186063698099,0.00327095038782093,0.179161047606981,1
"Rotoehu",2020-12-21,1,23.373,2.67554133774831,5.34770613867687,300.87241045343,23.3960739607748,997.473818200251,19.3257362448374,998.370320535444,3.87572717338843,6.93543858398018,0.002934617721287,0.53573822966455,1
"Rotoehu",2021-01-19,1,22.0304,4.47346586999387,8.5,129.287236111863,22.4075990996901,997.707003383125,20.7083,998.084900681076,7.03554802270012,9,0.00490606435704744,0.122207531252057,1
"Rotoehu",2021-02-16,1,21.078,4.70310402287681,0,0.492943557801087,21.0595118527063,998.009216304664,NA,NA,NA,NA,0.00515712824806164,NA,0
"Rotoehu",2021-03-16,1,20.3629,1.45103611257611,5.67167546076637,63.079714841351,20.3767710168783,998.155170429079,19.5978370917376,998.31574140602,5.67167546076637,5.67167546076637,0.00159099865938704,0.400973824496078,1
"Rotoehu",2021-05-18,1,14.6457,3.77244141770286,0,-1.28534761995742,14.7051354229265,999.172451378194,NA,NA,NA,NA,0.00413421350808485,NA,0
"Rotoehu",2021-07-20,1,10.6633,1.64980040307911,0,13.5898047490259,10.3077763855971,999.700436145921,NA,NA,NA,NA,0.00180753654888131,NA,0
"Rotoehu",2021-08-17,1,10.0663,2.71740262015035,0,1.95986901395331,9.99794168828722,999.728288792033,NA,NA,NA,NA,0.00297716991845558,NA,0
"Rotoehu",2021-09-14,1,11.8048,2.31819029633031,0,3.47650444530762,11.749690274317,999.554208618361,NA,NA,NA,NA,0.00254001645761364,NA,0
"Rotoehu",2021-10-19,1,16.0356,1.06511513462161,8.5,57.4358739060377,15.8373110945851,998.998318308489,14.9341263420155,999.138445832796,8.5,8.5,0.00116735997918866,1.0155220648765,1
"Rotoehu",2022-01-18,1,24.8134,1.85098514310623,5.63098245994997,70.1317538036466,24.343493649455,997.241313354032,23.0497046457825,997.556629328963,5.14057431293312,6.31562012049562,0.00203045526210963,0.276645204688119,1
"Rotoehu",2022-02-15,1,22.0485,1.33546241055299,0,26.7088562681843,21.7771201964898,997.850638765733,NA,NA,NA,NA,0.0014645004908255,NA,0
"Rotoehu",2022-03-15,1,20.885,3.89270184961551,0,22.2068618680472,20.7707259792375,998.071541371794,NA,NA,NA,NA,0.00426835888825982,NA,0
"Rotoehu",2022-04-19,1,16.9857,3.37422140945137,0,6.20886412623828,16.9345595947583,998.815421073752,NA,NA,NA,NA,0.00369846557124232,NA,0
"Rotoehu",2022-05-17,0,14.9185,0.710959161977677,0,2.9966311176709,14.9540345120799,999.135460140127,NA,NA,NA,NA,0.000779153618467102,NA,0
