"month","year","air_temp_min","air_pressure_min","shortwave_min","windspeed_min","air_temp_mean","air_pressure_mean","shortwave_mean","windspeed_mean","air_temp_max","air_pressure_max","shortwave_max","windspeed_max","rain_sum"
3,2004,11.0708,96710.5,61.0425,0.415411229987828,14.4208419354839,97760.0483870968,210.334661290323,2.19061404942523,16.7959,98666.7,290.343,4.42560128570119,44.3172
3,2005,14.3956,96544.4,45.4844,0.119204446225801,16.4917677419355,97757.1903225806,190.430041935484,2.0295316426103,18.2093,98636.9,300.934,3.89306046189884,221.7003
3,2006,12.126,96336.6,54.944,0.152004276255637,14.9255451612903,97687.3387096774,172.414703225806,2.55787864144048,16.9466,98768.3,278.638,5.05421009159691,214.1977
3,2007,12.2634,95823.2,33.6398,0.548857476946429,16.3616612903226,98041.8709677419,180.927835483871,2.57273062911874,18.4355,99139,284.346,5.59507505758412,255.9516
3,2008,14.4213,96944.9,84.8292,0.28678823197614,16.415664516129,98122.3419354839,195.60705483871,2.099907829258,18.3196,98733.9,271.774,4.95454235323506,129.8981
3,2009,12.1129,96942.2,38.4911,0.133752308391295,14.743964516129,98053.0290322581,190.602106451613,2.49369690050248,18.4617,99097.1,283.883,5.17476119835495,88.5861
3,2010,12.6237,96995,123.46,0.494406411770721,15.9935258064516,98016.1516129032,212.268,2.79452160645908,18.3539,99653.5,293.735,4.55449958173233,36.9465
3,2011,12.3864,96986,41.5745,0.186084389458117,15.9053483870968,98041.9967741936,183.671609677419,2.26483419431772,18.9395,99188.2,270.656,4.13102971424801,275.2194
3,2012,12.416,95771.7,35.0495,0.570621564611784,14.6392612903226,97957.2290322581,174.891074193548,2.60599686939806,17.5588,99119,275.583,6.37382457320564,234.9544
3,2013,13.7726,96406.3,83.0561,0.13428305924427,16.9622258064516,98031.8838709677,205.268293548387,1.67534184521912,20.0276,99246.6,283.932,4.13545190396406,79.4451
3,2014,12.8986,96757.6,47.2913,0.243220434996733,15.7399451612903,98214.0709677419,214.28274516129,2.09457947788531,17.6398,98941.7,294.774,5.78485489187067,143.1424
3,2015,12.5791,95197.4,76.6784,0.538563171782104,16.0674516129032,97644.1483870968,178.840229032258,1.93090559638394,18.7931,98818.6,267.175,5.68515409201897,125.654
3,2016,13.5535,97524.5,26.9154,0.617767925680834,16.8830451612903,98357.164516129,183.449006451613,2.4221014772826,19.4877,99076.1,275.411,6.17619199507269,253.3998
3,2017,12.9459,96526.2,42.5523,0.139825498389957,16.7997161290323,97894.0677419355,177.427912903226,2.34228520131019,19.0064,98954.7,279.483,5.61053982518616,413.5818
3,2018,14.528,96755,104.883,0.324771458105542,16.5995967741936,98025.1741935484,189.883612903226,2.29366261191015,19.7984,99047.3,277.991,5.19294176069788,186.8599
3,2019,14.6978,97897.2,67.8095,0.337210809435285,17.3988612903226,98545.9161290323,179.888567741935,1.70598556716032,20.158,99021.9,301.055,3.86504059098996,132.1189
3,2020,12.8408,97065.9,88.8978,0.243530798873572,15.6038225806452,98005.0258064516,190.540864516129,1.88770987265711,18.8385,98868.4,282.741,5.28924649643028,91.0779
3,2021,12.6512,96313.1,55.2194,0.595846364426267,15.3001774193548,98101.4,187.681041935484,1.98054031649564,17.7754,99480.6,279.533,4.28091911860058,148.9891
3,2022,13.9754,96070.3,20.9158,0.337484873735105,16.4649774193548,98041.6322580645,197.512874193548,2.37415413953438,18.1993,99062.7,298.781,4.35756659731094,267.9994
3,2023,11.4439,97061.9,74.4281,0.0797813261358822,15.445464516129,97853.6612903226,201.935003225806,1.92546163634042,18.7608,98689.6,278.398,3.79672427890148,110.5067
4,1999,9.4801,95571.4,33.0488,0.0748281364193977,13.54358,97800.4866666667,126.199226666667,2.6054350936465,18.6082,98953.8,194.359,5.19964856985547,183.1557
4,2000,10.3007,96445.5,44.1311,0.495689388629613,13.59176,98043.28,124.362526666667,2.30848879569807,16.7006,99311.1,194.93,4.44125465381124,213.8379
4,2001,9.7049,96071.3,19.8762,0.298655688042267,13.10345,98416.3633333333,138.034703333333,2.40668889878904,17.4722,99477.1,208.717,5.45141988568116,262.7415
4,2002,9.6167,96410.1,26.2725,0.22434983842205,12.8551366666667,98215.0933333333,141.934413333333,1.88211543548111,16.2276,99342.3,214.226,4.57054073059195,173.3596
4,2003,10.1074,96688.6,27.9472,0.434535671723278,13.3887533333333,97992.5466666667,138.829693333333,2.03809070973529,16.5627,99261.6,212.845,3.62546323660853,137.3713
4,2004,8.438,97134.6,35.9734,0.32295151338862,12.3559633333333,98254.1633333333,138.5063,2.02719489376986,15.7726,99536.8,222.428,4.53397152615673,146.0665
4,2005,7.2728,97050.3,102.069,0.126947114973126,12.9125,98219.9033333333,154.336966666667,2.21294855721363,16.1661,99105.2,198.391,4.50575654912691,31.2013
4,2006,11.9061,96072,32.6813,0.608020599979968,14.0998133333333,97633.86,126.492183333333,2.49607124160115,17.7517,99027.6,190.606,4.61653730408409,229.342
4,2007,9.9938,95799.5,22.6545,0.337870877703303,12.74598,97901.3433333333,138.16004,1.68219722777643,15.6821,98965.5,200.634,5.13927756207037,112.2958
4,2008,9.1281,96670.5,26.1945,0.124981678657314,13.6403333333333,97970.8,131.38304,2.52926608277104,16.6586,99053.3,211.292,4.82602707928582,322.239
4,2009,9.3804,96971.2,23.9596,0.206532612436874,12.52968,98404.2866666667,145.171933333333,2.16876650606076,15.3858,99515.5,223.336,4.92947884669363,96.1211000000001
4,2010,10.7969,97002.8,79.8861,0.323380039581914,13.76276,98077.6833333333,154.263483333333,2.16710878310022,16.3682,98831.9,204.42,4.33295444356388,66.6028000000001
4,2011,10.1359,96400.5,28.5956,0.683150656883238,12.9719866666667,97998.65,122.34599,2.72996739841064,14.9408,98995.6,205.609,5.40377930341349,302.414
4,2012,10.6872,96804.4,41.661,0.384046038906796,13.4586933333333,98215.8833333333,143.06045,2.32860594713014,16.8379,99700.7,196.179,5.83840986056991,110.4015
4,2013,11.4081,96527,29.8948,0.180910502735469,14.3256166666667,97834.9133333333,136.97574,2.44723524721149,17.5908,98905.4,209.113,6.17712811992758,251.0318
4,2014,10.3531,96867.6,24.6226,0.423284738680714,14.5239266666667,97749.9566666667,124.369996666667,2.43168035475371,19.0738,98749.1,187.182,6.1959236639907,272.1804
4,2015,8.5203,95767.8,17.466,0.653912073600113,13.5217266666667,98050.2333333333,127.2938,2.47277545837456,17.3293,99079.2,217.032,5.64811930645945,190.4535
4,2016,11.9951,97544,39.8295,0.328656796673977,14.0499566666667,98307.9433333333,133.427693333333,1.65871726867847,18.0208,99094.7,200.176,3.49037546547646,84.2158
4,2017,9.8628,96173.6,16.0366,0.426060676430013,14.2353233333333,97891.73,126.24309,2.15357579735113,19,99082.7,206.243,4.44923353062075,518.1868
4,2018,7.6924,95997.3,25.782,0.296388478183616,13.6760133333333,97557.82,126.19346,2.68544369541967,17.4231,98472.6,215.811,5.78121800747905,253.7177
4,2019,10.5446,96986.5,57.819,0.642654098251929,12.97217,98124.83,151.743146666667,2.32081000981225,16.4737,99557.7,225.465,4.04161481093882,99.4862
4,2020,11.3227,96636.4,74.0431,0.100285991045609,13.4250066666667,97965.49,148.88738,2.03922070765407,15.593,99481.8,214.451,4.66510471479473,47.3047
4,2021,10.3863,96600.6,86.9367,0.373731200196077,13.83211,97779.32,146.76009,2.02931842267477,18.1845,99054,222.618,4.66195511454154,190.2271
4,2022,10.9098,96512.7,23.4104,0.268162823672484,13.87906,98380.35,139.250506666667,1.9197988928915,17.7001,99756.3,212.728,5.58622962381605,100.5458
4,2023,10.182,96743.4,27.1341,0.522307131867831,14.3785966666667,98125.1366666667,128.769616666667,2.56369720112632,16.8703,99263,214.954,5.48000767335229,208.1667
5,1999,7.8622,96645.5,18.4064,0.861236999901885,11.5647903225806,98474.4451612903,98.183964516129,2.43654896813177,15.9164,99590.4,158.932,6.1928721551474,75.8109
5,2000,8.8298,96061.1,22.0533,0.428172395186799,11.5046258064516,98167.0870967742,92.2666225806452,2.4077498304447,15.7255,99362.5,162.043,5.02545963072036,226.1358
5,2001,5.431,96123.4,24.078,0.414927897350853,11.3479612903226,97258.9193548387,87.5810741935484,3.12067192465519,15.9544,98457.7,138.142,5.14369232458552,306.9612
5,2002,6.7197,95959.9,54.0155,0.711319119664304,10.8952677419355,97397.864516129,99.5978774193548,3.23333763007845,14.7854,98541,141.532,6.56742906927818,70.9108
5,2003,7.7349,96944.3,23.9006,0.621866384362429,11.4039161290323,98030.5580645161,97.1152709677419,2.40123093474305,16.0031,99232.7,139.228,5.08652876232898,152.0559
5,2004,7.8283,96008.1,12.8463,0.683000915079914,11.2882903225806,97518.4290322581,96.2946225806452,2.88196225837414,16.635,98886.4,146.433,5.21296249363066,285.9818
5,2005,8.2336,95463.8,16.421,0.743496449218152,11.6637064516129,97600.9741935484,87.1969903225806,2.59187351743243,14.6201,98669.9,149.705,4.60276038915779,283.5915
5,2006,7.4663,96279.7,27.8608,0.373674751622317,10.5313806451613,97672.1903225806,91.5012516129032,2.48123399898324,14.4232,99264.2,148.792,4.8149686073743,213.9421
5,2007,8.197,96941.4,46.4214,0.32188025723862,11.7196548387097,98319.8677419355,105.950622580645,2.09035944103256,14.2833,99279,147.931,4.40331221241465,55.9279
5,2008,7.0663,95710.8,42.4793,0.440024147064681,9.4182064516129,97594.064516129,103.335370967742,2.33209976153888,12.6178,98970.4,160.799,3.840989065332,134.7921
5,2009,5.1597,95460,25.5352,0.817280490407057,8.8378064516129,97141.2741935484,101.308935483871,2.99270871478753,13.018,98059.4,152.237,4.98148975809446,138.8031
5,2010,7.0561,95825.7,7.1545,0.182128114249283,11.1330709677419,97659.5709677419,95.7428967741936,2.26763603790998,14.9652,99313.2,161.771,5.8050623993201,516.7208
5,2011,8.3089,96576.3,10.4956,0.800518538198835,12.2187193548387,97754.6580645161,88.7164419354839,2.75016199179353,16.2771,99049.4,132.064,5.86265387431324,381.542
5,2012,5.8885,95586,32.8173,0.483880284781267,9.7787,97887.6,108.061674193548,2.7191830126921,14.6215,99460.3,150.132,4.69204720031672,147.5706
5,2013,5.5221,95534.3,34.4646,0.286245436644849,11.0442580645161,97573.864516129,96.0734516129032,2.11718631595433,14.3711,99183.6,147.617,4.26555160559569,238.1234
5,2014,6.5053,97128.2,28.5075,0.300608516180098,10.819835483871,97945.1161290323,103.183009677419,2.26064746070511,14.7737,98837,146.819,5.1057663567774,79.2537
5,2015,6.3224,95902.7,7.8435,0.304827246157557,10.5985677419355,97741.9903225806,98.1573806451613,2.53626030698693,15.0367,99312.3,141.408,5.48921365771091,236.3381
5,2016,7.0517,95740.5,45.9185,0.28303930822414,12.7956129032258,97320.1322580645,92.5796935483871,2.692308046315,16.3981,98774.9,133.942,5.22892526720358,106.3223
5,2017,6.0858,96607.5,14.323,0.581901684135731,10.4460193548387,98120.1096774194,96.2561419354839,2.30500338285398,14.154,99096.1,159.48,5.00843872279576,227.674
5,2018,7.0036,95780.6,26.723,0.44409145454512,11.2482096774194,97721.2967741935,98.0025451612903,2.5501810352464,15.0799,98926.5,154.416,4.04393145466142,110.2933
5,2019,8.5062,95701.1,22.2804,0.0756493225349705,11.6660580645161,98141.0290322581,96.6368774193548,2.12574397274815,14.4528,99007.8,159.37,4.96558962158574,92.9476
5,2020,7.3172,96698,16.0137,0.592266097290736,10.7915419354839,98351.7580645161,100.372932258065,2.29079518027003,15.3692,99154.8,134.8,6.64078873101682,158.7006
5,2021,7.5838,95453.2,17.8173,0.090558986301747,11.0639129032258,97999.2,99.3837032258065,2.24672437021129,15.7387,99571.7,161.498,5.42411453603259,153.0393
5,2022,7.6871,96768.3,8.0603,0.360647473303224,11.9051483870968,98321.4387096774,98.9452677419355,2.2381005625495,16.451,99246.1,150.462,5.82871699947767,190.4153
5,2023,8.1157,95384.9,19.277,0.501060076238369,12.1858580645161,97994.5419354839,87.7050483870968,2.93754919441484,16.7045,99125.2,135.985,5.21199322332637,414.0055
6,1999,4.8761,95658.4,17.5401,0.686137923452712,8.62916666666667,97752.1233333333,86.2064333333333,2.29991554118334,12.7892,99354.6,121.079,4.21258378907767,105.3798
6,2000,4.9216,95544.5,22.4217,0.71333011292108,8.91050333333333,97895.2666666667,83.14031,2.90507913943028,11.5797,99196.4,111.989,5.80991324289787,138.586
6,2001,4.4605,96404.1,14.5934,0.988655900705599,7.94383666666667,98002.6733333333,83.39815,2.13655352098469,13.1153,99277.1,114.913,4.42559800817923,81.566
6,2002,7.8954,94797.8,9.5037,0.696056046593951,10.6904,97167.5266666667,66.65789,3.21299286975043,13.5136,98225.2,107.311,5.37873821077025,234.5905
6,2003,5.8609,95898.2,17.1917,0.761428184400867,10.4019366666667,97812.2433333333,78.6392033333333,2.85135931175316,13.9398,99497.1,112.965,5.20365362509843,206.632
6,2004,5.575,95588.7,20.0105,0.661505268308575,8.87834666666667,97818.3633333333,74.24169,2.96446516766597,12.827,99153.1,113.227,6.03912428254296,323.506
6,2005,5.195,96024,16.6784,0.985476869337886,8.36430333333333,97900.36,83.4813,3.00032119501748,11.3028,99168,117.66,5.38063446258896,177.2777
6,2006,5.0203,96229.6,21.2006,1.19402221503622,7.04367333333333,97776.5233333333,89.32224,2.87925329223001,11.8444,98756.2,118.942,6.1339363487079,148.273
6,2007,4.8344,94981.8,6.8601,0.88547682634838,8.74905,97314.4866666667,73.0760266666667,3.3297084058531,11.7538,98957.7,113.676,6.8266742708291,215.2904
6,2008,5.1279,95596.7,9.8324,0.79611818846199,8.48064333333333,97806.5933333333,80.47905,2.90382037412741,12.2603,99586.4,117.489,5.84681698447968,190.527
6,2009,3.2282,95579.7,11.2529,0.50268503061062,6.87289666666667,97858.81,80.6346433333333,2.90676698294804,11.64,99266.4,119.71,6.24690418127251,286.5328
6,2010,5.4505,95686.9,12.3501,0.524299227540915,8.75107666666667,97618.64,75.8315833333333,2.63291039420168,13.0665,99175.8,116.388,5.80747837361449,296.6581
6,2011,6.5749,95701.3,14.7999,0.549836348380134,9.82948333333333,97598.6566666667,74.82674,2.4583023715395,14.391,99238.4,152.947,5.71384413683118,277.7877
6,2012,4.2575,96034.3,27.8102,0.237543764388796,7.99204333333333,97568.93,86.7104866666667,2.65879143879596,13.6249,98713,113.939,5.36608295221011,165.572
6,2013,5.3396,94725.5,10.356,1.09316542206566,8.72221,97493.3566666667,76.8907466666667,2.63246867470655,12.0956,98848.3,111.93,5.14249539426143,203.938
6,2014,7.9504,96299.5,18.5042,0.0955628588940285,10.1636966666667,98113.58,67.2583166666667,2.58517208500248,13.6766,99327.2,111.396,4.95513479130487,331.8986
6,2015,4.5936,95911.3,17.5885,1.01459968460472,8.9906,97809.5733333333,81.1274633333333,3.39580237462915,13.6076,98877.9,113.347,5.77921395693221,139.3809
6,2016,6.2363,96310.4,15.4533,0.575666092452908,9.73717666666667,98087.87,76.48532,2.70606132384671,14.9749,99661.1,116.647,5.2924641538701,235.2931
6,2017,6.3538,95879.4,11.5754,0.0598025083085986,8.86185,97962.86,81.41838,2.36812226446601,12.919,99195.1,115.864,5.25500113986667,184.3728
6,2018,4.941,96109.9,21.5904,0.745341398286718,8.66463,97705.8666666667,78.15662,2.73069061021035,12.113,99186.8,115.055,4.58663122236789,189.2849
6,2019,5.7613,96133.5,14.3323,0.466213727811612,8.59280333333333,97828.5066666667,82.53529,2.12563513619795,11.4287,99837,118.563,4.57799261685731,144.7095
6,2020,5.981,96285.7,23.0824,0.226313609842625,9.81948333333333,98136.5733333333,73.9538366666667,2.39238925081965,13.1448,99972.7,111.257,5.16655040138002,337.3479
6,2021,5.8999,96194.7,15.6937,0.598933593981837,10.0932466666667,98244.05,68.5693833333333,2.17884039061542,13.5172,99694.9,106.238,4.25481618991937,198.4299
6,2022,6.7242,95898.4,29.5521,0.804997322976915,9.81513,97702.1166666667,71.2392033333333,2.66319563533234,13.0858,99034.1,105.393,6.02424398991276,236.0338
6,2023,6.2559,95160.8,29.0998,0.752175830507734,9.42115333333333,97502.2333333333,82.2841066666667,2.96468188735469,12.8907,98714.5,112.154,5.24314480536252,202.052
7,1999,4.9766,96291.8,11.0782,0.414712478712662,7.95615161290323,97590.0290322581,93.6425387096774,2.77055779892556,12.5761,98891.5,140.351,6.3590665549277,229.4907
7,2000,6.032,97086.9,20.8005,1.07615828296771,9.33579677419355,98060.9709677419,79.5330096774194,3.50818370964814,12.0033,99125.2,118.806,5.55759726680514,212.0087
7,2001,4.0684,95065.1,41.3284,0.835407475427411,6.57799032258065,97735.3967741935,90.5774967741935,2.45503830106466,9.9281,99379.3,135.859,4.26868322788187,67.5881
7,2002,5.0238,95885,16.3265,0.93500815504465,8.45408387096774,97386.864516129,87.9576548387097,3.2561713663014,11.7296,99353.6,136.383,5.76611582436565,158.5626
7,2003,4.4994,95646.3,30.7505,0.666992308801233,6.93158709677419,97959.2838709677,93.3711129032258,2.36155236500243,10.1462,99638.2,135.554,4.88517099086613,60.5795
7,2004,4.9981,96245,5.8508,0.175056476601124,7.26331290322581,97888.8,88.6320903225807,2.41649963237381,10.9344,98885.9,133.334,5.01784796601093,413.0372
7,2005,5.7711,95720.3,31.9889,0.60118264279668,8.68084516129032,97789.5193548387,81.4924290322581,2.4844131000063,11.9192,99410.1,134.115,4.48270561603146,151.0173
7,2006,4.9671,95847.4,31.014,0.45711838729152,8.06342903225806,97842.7741935484,92.4484677419355,2.49986173081251,10.8814,99337.9,137.864,4.65335727083146,183.3623
7,2007,5.0905,96100.4,10.0071,0.365211514057265,8.30733870967742,97449.5225806452,73.1359419354839,2.85827612708564,10.9629,98490.2,117.809,5.98852129076953,313.6155
7,2008,4.5837,94592.1,14.7274,0.772825685390955,8.13218064516129,97448.0483870968,75.8582225806452,3.20517926257212,11.848,99475.5,131.062,5.98387082246935,373.9981
7,2009,4.136,95443.6,27.3763,0.324009644918172,7.08454838709677,97187.9258064516,82.8887870967742,2.48352785301399,10.3212,98629,126.207,5.98667134391057,199.751
7,2010,4.3024,96569.6,26.9361,0.575266242708539,7.47201290322581,97921.3548387097,90.3356774193548,2.62527923348674,10.4348,99506.7,127.086,6.09886110105813,125.2649
7,2011,4.2467,94782.7,23.6024,0.624405933668155,7.87601935483871,97285.6741935484,87.7527483870968,3.43573108190785,10.7856,99196.4,141.844,5.79045383368178,134.7828
7,2012,4.5608,95999.6,8.9347,0.625936809909754,7.79388064516129,98072.6774193548,84.2179774193548,2.51124364752043,12.1522,99560.1,134.824,5.67958719010458,388.9397
