"date","hydroyear","hydroyear_label","month","decade","tli_annual","tli_monthly","chl_mgm3","secchi_m","TN_mgm3","TP_mgm3","air_temp_min","air_pressure_min","shortwave_min","longwave_min","windspeed_min","air_temp_mean","air_pressure_mean","shortwave_mean","longwave_mean","windspeed_mean","air_temp_max","air_pressure_max","shortwave_max","longwave_max","windspeed_max","rain_sum","year","soi_3mth_mean","de_trended_temp_anomaly","soi_phase","thermo_depth","schmidt_stability","temp_0","temp_8","avg_level_m","monthly_avg_level_m","DRP_mgm3","NH4_mgm3"
2001-05-20,2001,"2000-2001",5,2000,4.67154043301048,4.82257103186051,16.5,2.6,474.5,48,5.34941,95756.9,47.9337,272.396,0.16581214346374,11.4618332258065,97280.9161290323,89.2357903225806,328.174903225806,3.08162552639841,15.588,98808.5,136.287,378.805,5.23678589206204,308.28227418,2001,0.12,0.15,"Neutral",0,-3.71300576033785e-11,14.1999998092651,14.1999998092651,294.974697916666,294.884938226392,17,28
2001-06-19,2001,"2000-2001",6,2000,4.67154043301048,4.32648521254318,7.4,3.4,408,30.5,4.40635,96092.3,35.8688,249.372,0.681373265648132,7.968477,97981.7766666667,85.7309066666667,302.937033333333,2.03027553528565,13.0409,99280.4,118.47,371.879,4.27390458308325,79.16454152,2001,0.09,0.15,"Neutral",0,2.300818222746,10.3000001907349,10,294.943729166666,294.948675880897,8,26
2001-07-17,2002,"2001-2002",7,2000,4.6986268983105,4.2173298763475,12.7,3,350.5,14,4.1054,94988.1,47.6202,244.129,0.769136511652515,6.53774161290323,97756.4967741936,92.4226096774194,290.480838709677,2.53023264781646,11.2842,99341.7,125.307,358.595,4.27074795099172,94.43239419,2001,-0.12,0.15,"Neutral",0,-0.173036848865862,8.60000038146973,8.69999980926514,294.88665625,295.033393500886,2,3
2001-08-20,2002,"2001-2002",8,2000,4.6986268983105,4.35634418869821,8.6,2.4,409,21,5.7264,96260.9,50.3489,273.007,0.642500376766426,8.39618258064516,97398.6903225806,117.638732258065,308.836225806452,2.44435127897067,11.5821,98365.4,177.153,356.389,4.57943857731491,169.79892501,2001,-0.11,0.15,"Neutral",0,3.23396277694921,9.60000038146973,9.19999980926514,294.860416666666,295.108094193923,4,3
2001-09-16,2002,"2001-2002",9,2000,4.6986268983105,4.40849862349688,8,2.3,449,23,7.30076,97455.3,99.1158,271.657,0.578404106750635,10.0422066666667,98475.2066666667,174.789526666667,310.792266666667,2.37925760727923,12.5251,99149.1,256.274,356.928,5.82448346257417,187.2106424,2001,-0.29,0.15,"Neutral",9.5,10.7817112829431,12.6000003814697,11.8999996185303,294.931322916666,295.148314438583,4.18181818181818,5.95454545454546
2001-10-14,2002,"2001-2002",10,2000,4.6986268983105,4.5487381069763,17.7,2.6,379,24,8.49034,96221.9,117.824,289.606,0.704065379263012,12.7538787096774,97395.6612903226,202.917612903226,337.637838709677,2.82853808905145,15.1473,99356.2,265.809,381.117,4.79548402865196,322.514137,2001,-0.16,0.15,"Neutral",0,1.44193736998494,16.1000003814697,16,294.94328125,295.145066393911,4.36363636363636,8.90909090909091
2001-11-18,2002,"2001-2002",11,2000,4.6986268983105,4.88984258843908,23,1.8,466.5,32,10.1002,96036,72.5659,286.278,0.403182552679304,13.5458433333333,97748.2733333333,217.867463333333,340.739533333333,2.67072170763276,16.4448,98829,285.662,393.479,5.24041943512158,243.549976,2001,0.22,0.15,"Neutral",6.4402704886933,21.11807178654,18.2000007629395,17,294.88390625,295.084227255645,4.54545454545454,11.8636363636364
2001-12-08,2002,"2001-2002",12,2000,4.6986268983105,4.82201487467706,10.2,1.8,479,51,14.1266,96044.7,116.009,304.475,0.406895831948424,16.191764516129,97157.764516129,240.960677419355,359.273258064516,3.03884775156662,17.808,98624.8,381.485,400.484,5.63289637913747,381.0069476,2001,-0.14,0.15,"Neutral",0,14.8297273924305,19,18.5,295.059166666666,295.032668662872,4.72727272727273,14.8181818181818
2002-01-20,2002,"2001-2002",1,2000,4.6986268983105,5.26669347418172,25,1.8,714,63,13.0403,95948.7,180.216,307.69,0.661696982524667,16.8539129032258,97460.1548387097,286.010741935484,346.429903225806,1.95681722819803,18.7952,98671.5,382.399,377.137,5.1045747390148,192.401886,2002,-0.07,-0.1,"Neutral",0.5,22.6469465506347,22,20.5,295.089229166666,294.95366546633,4.90909090909091,17.7727272727273
2002-02-10,2002,"2001-2002",2,2000,4.6986268983105,5.11445319524278,20.9,1.5,613,45,13.9037,96243.3,103.846,315.734,0.48755152408848,16.1671214285714,97711.6464285714,237.983964285714,346.147214285714,2.67396034973633,18.9616,98554.7,331.729,409.19,4.95926403328347,103.1766795,2002,-0.03,-0.1,"Neutral",0,3.58954659189723,20.7999992370605,20.6000003814697,294.952729166666,294.926874738834,5.09090909090909,20.7272727272727
2002-03-17,2002,"2001-2002",3,2000,4.6986268983105,4.867921728425,17.2,1.9,552,34,12.5179,96436.4,121.334,297.846,0.138922111260807,16.0878290322581,97604.6096774194,206.031258064516,341.382838709677,2.42093593922302,17.9224,98573.2,261.933,377.816,4.39286264771618,71.29278809,2002,0.18,-0.1,"Neutral",0,13.7624557182625,19.5,18.7999992370605,294.871489583333,294.869040670069,5.27272727272727,23.6818181818182
2002-04-14,2002,"2001-2002",4,2000,4.6986268983105,4.53509344476402,10.7,1.9,401,25,9.35415,96306.7,39.8167,267.323,0.278531464223776,12.8189093333333,98205.5733333333,145.446403333333,321.406366666667,2.01100916312057,16.6013,99315,216.697,394.889,4.30542078989964,200.1175048,2002,0.1,-0.1,"Neutral",0,3.30639575987552,16.5,16.2999992370605,294.774072916666,294.860829747834,5.45454545454546,26.6363636363636
2002-05-20,2002,"2001-2002",5,2000,4.6986268983105,4.59668607441186,8.2,2.2,439,40,6.86216,96045.6,56.211,276.97,0.49854341017111,10.9625993548387,97399.7580645161,101.096841935484,312.146129032258,3.28110356198987,15.0167,98490.6,136.581,362.927,6.25863259295511,73.18628713,2002,-0.55,-0.1,"Neutral",0,3.05092029647726,13.8000001907349,13.6000003814697,294.849083333333,294.884938226392,5.63636363636364,29.5909090909091
2002-06-08,2002,"2001-2002",6,2000,4.6986268983105,4.75990660406563,12.2,2.2,573,36,7.49985,94885.4,19.1093,276.738,0.779158728718353,10.6948936666667,97205.76,69.20658,326.907966666667,3.3198485627298,13.3695,98258.3,99.224,366.515,6.14039197293626,295.74485424,2002,-0.53,-0.1,"Neutral",0,3.3933430127591e-11,11.1000003814697,11.1000003814697,294.828375,294.948675880897,5.81818181818182,32.5454545454545
2002-07-22,2003,"2002-2003",7,2000,4.51735964819493,4.58549743587263,24.6,2.3,401,17,4.5389,95360.8,53.6906,250.255,1.25409935669181,8.43322,97315.1516129032,90.225435483871,304.964548387097,3.28968423541433,11.4069,99144.9,123.65,352.142,5.46995175624977,206.57744462,2002,-0.79,-0.1,"Neutral",0,5.72445999113854,12.1999998092651,11.8000001907349,295.0144375,295.033393500886,6,35.5
2002-08-18,2003,"2002-2003",8,2000,4.51735964819493,4.30851120972928,10.2,2.7,326,22,5.04174,95729.2,58.4498,247.29,0.555254608432024,8.35548612903226,97489.7419354839,128.695248387097,300.198258064516,2.92770688241739,11.662,99413.5,186.92,350.504,5.48991491574323,132.58627872,2002,-0.77,-0.1,"Neutral",0,0.823893756066128,10,10,295.049677083333,295.108094193923,6.18181818181818,38.4545454545455
2002-09-22,2003,"2002-2003",9,2000,4.51735964819493,4.60157872877957,13.2,2.7,461,31,6.39507,95648.9,80.3286,260.777,1.47597886024021,10.282587,97666.22,177.888113333333,315.191566666667,3.07849931751775,12.6603,98817.1,257.237,359.738,5.91101628575831,143.82495244,2002,-0.93,-0.1,"Neutral",0,3.26856680700653,12.5,12.3000001907349,294.982989583333,295.148314438583,6.36363636363636,41.4090909090909
2002-10-21,2003,"2002-2003",10,2000,4.51735964819493,3.94429170675718,2.8,3.4,363,24,6.89519,96445.8,174.568,255.127,1.11237437629109,10.5585903225806,97511.9774193548,245.509161290323,300.259419354839,3.34406422056241,12.8836,99119,321.886,347.562,5.0024555632709,110.33345812,2002,-0.82,-0.1,"Neutral",0,8.44919755242812,15.1000003814697,14.5,294.857020833333,295.145066393911,6.54545454545454,44.3636363636364
2002-11-19,2003,"2002-2003",11,2000,4.51735964819493,4.35719069651189,18.8,2.4,337.5,13,8.42543,96414.7,215.363,275.168,0.393661664610615,12.6320896666667,97433.4333333333,281.495066666667,318.4307,3.02455662999466,16.4046,98310.5,355.797,362.823,5.69311626334725,73.43619229,2002,-0.7,-0.1,"Neutral",2.39226906745452,16.2123100739373,16.3999996185303,15.1999998092651,294.751479166666,295.084227255645,6.72727272727273,47.3181818181818
2002-12-15,2003,"2002-2003",12,2000,4.51735964819493,4.70697963867915,16.2,1.8,328.5,35,13.7547,96528.6,138.082,297.602,0.122646226552471,15.5917032258065,97686.2193548387,293.582290322581,338.966258064516,2.71283614829992,17.5561,98625.4,368.041,381.628,5.46399594701533,206.90822123,2002,-0.82,-0.1,"Neutral",1.43538431662569,18.1251741168453,19.7000007629395,18.2999992370605,294.67378125,295.032668662872,6.90909090909091,50.2727272727273
2003-01-19,2003,"2002-2003",1,2000,4.51735964819493,4.75544227657659,13.3,1.9,425.5,39,11.9004,96713.9,126.999,289.564,0.866883334649479,16.3972451612903,97738.6193548387,288.866322580645,341.842129032258,2.83059642539632,18.432,98484.5,370.009,387.775,5.56716430090005,173.57830185,2003,-0.72,-0.16,"Neutral",7.5,43.8258719684659,21.5,19.2999992370605,294.600072916666,294.95366546633,7.09090909090909,53.2272727272727
2003-02-18,2003,"2002-2003",2,2000,4.51735964819493,4.61086019374659,13.5,2,377,29,13.3244,97141.1,104.122,300.875,0.534279826144503,17.1185178571429,97972.4928571429,242.999928571429,347.783428571429,2.28612501593529,19.1043,98895.9,354.361,382.947,5.38986675183163,135.94770902,2003,-0.64,-0.16,"Neutral",8.5,20.1343805939339,21.6000003814697,21.2999992370605,294.362875,294.926874738834,7.27272727272727,56.1818181818182
2003-03-19,2003,"2002-2003",3,2000,4.51735964819493,4.72081864787255,8.4,2.4,665,41,14.2345,96650.2,83.8463,302.108,0.271432375897368,15.883264516129,98062.3516129032,190.117558064516,345.870129032258,2.05609328807308,18.6802,99299.3,266.432,391.793,5.04901636540227,243.9307474,2003,-0.43,-0.16,"Neutral",4.56972830171352,23.7694353516047,19.7800006866455,18.3400001525879,294.386125,294.869040670069,7.45454545454546,59.1363636363636
2003-04-13,2003,"2002-2003",4,2000,4.51735964819493,4.46382525948154,5.6,2.8,607,33,8.87793,96719.5,58.5692,270.366,0.116806411110435,13.4354966666667,97975.3966666667,145.92216,329.782833333333,1.94113166929045,16.7661,99302.6,203.811,377.532,3.51804840829415,136.168353237,2003,-0.42,-0.16,"Neutral",0,8.0039575089523,17.5900001525879,17.1900005340576,294.580760416666,294.860829747834,7.63636363636364,62.0909090909091
2003-05-26,2003,"2002-2003",5,2000,4.51735964819493,4.52095520729047,13,3.2,548,24,7.61961,96973.2,28.7756,275.649,0.577430652946308,11.4259048387097,98039.0838709677,101.261629032258,321.622290322581,2.41018272742466,16.0166,99237.2,140.141,394.508,5.52408796347415,192.89715361,2003,-0.37,-0.16,"Neutral",0,1.42200458862003,13.9200000762939,13.8299999237061,294.625208333333,294.884938226392,7.81818181818182,65.0454545454545
2003-06-15,2003,"2002-2003",6,2000,4.51735964819493,4.6323647770417,21,2.8,473,23,5.12013,96022.9,29.432,251.262,0.925657599548019,10.4503713333333,97845.02,81.98777,321.005433333333,2.83648434834006,13.6052,99518.7,111.059,373.33,4.9912580507323,250.27797084,2003,-0.53,-0.16,"Neutral",0,0.214353811004458,11.8299999237061,11.8000001907349,294.63596875,294.948675880897,8,68
2003-07-29,2004,"2003-2004",7,2000,4.37834949162312,4.76096528430171,21.1,2.1,428,29,3.72422,95888.1,53.5947,249.899,0.706135438218477,6.92664838709677,97942.8,96.4955161290323,291.323322580645,2.36952694676503,10.2866,99639.7,128.418,341.212,4.6242753768915,72.20200545,2003,-0.34,-0.16,"Neutral",0,2.03690569564617,9.17000007629395,8.80000019073486,294.650583333333,295.033393500886,2,10
2003-08-17,2004,"2003-2004",8,2000,4.37834949162312,4.37191831948464,11.8,2.6,338,22,6.4002,96028.5,77.1278,267.617,0.27628529153757,8.36296290322581,97624.1709677419,126.08094516129,303.163129032258,2.58218422088827,10.3661,98555.3,174.718,336.411,5.51021174657562,134.6694581,2003,-0.15,-0.16,"Neutral",0,2.42252991507881,9.94999980926514,9.30000019073486,294.630166666666,295.108094193923,2,36
2003-09-15,2004,"2003-2004",9,2000,4.37834949162312,4.58698068103562,12.7,2.3,381,32,7.47039,95800.2,111.406,282.341,0.899475696888471,10.4676893333333,96808.7933333333,162.077133333333,323.638466666667,3.14524463138254,14.7267,97991.2,204.425,359.973,6.27447852775033,280.566859,2003,0.1,-0.16,"Neutral",0,11.043956647164,12.5699996948242,11.6899995803833,294.712729166666,295.148314438583,1,23
2003-10-19,2004,"2003-2004",10,2000,4.37834949162312,3.95830620825762,6.5,3.5,240,19,6.23418,96083.8,96.5125,251.327,0.140595283595005,11.1370641935484,97721.0903225806,220.339790322581,320.371677419355,2.4189308173191,14.2266,98984.3,293.298,363.875,5.15351013667229,289.9832542,2003,-0.03,-0.16,"Neutral",2.85461898408347,49.9838269265772,17.0699996948242,13.4700002670288,294.873625,295.145066393911,5,2
2003-11-16,2004,"2003-2004",11,2000,4.37834949162312,4.27095878719562,8.3,2.6,385,19,9.47617,95926.3,115.516,278.787,0.562339066803259,12.929851,97553.25,264.383566666667,323.280166666667,2.91273474186344,16.4011,98845.4,355.833,384.271,5.08721902198048,149.65650493,2003,-0.26,-0.16,"Neutral",8.5,17.294477406048,16.5400009155273,15.8400001525879,294.750927083333,295.084227255645,0.5,9
2003-12-14,2004,"2003-2004",12,2000,4.37834949162312,4.25316084771031,6.8,3.2,454,22,13.2997,96541.3,125.05,293.444,0.408992776413741,16.2851677419355,97779.0451612903,280.549064516129,352.802322580645,2.41418940026518,19.0306,98666.1,381.218,390.814,4.84666285941461,216.45039774,2003,0.05,-0.16,"Neutral",5.79833213413713,83.2444122256304,21.4699993133545,17.5799999237061,294.69565625,295.032668662872,3,11
2004-01-17,2004,"2003-2004",1,2000,4.37834949162312,4.17234357035154,5.4,4.1,338,36,11.303,96933,166.65,316.976,0.668203130289735,18.2574258064516,97814.2774193548,286.052612903226,355.40535483871,1.84571504881113,21.3461,98573.9,377.411,398.498,3.49710621681698,200.10298305,2004,-0.31,-0.62,"Neutral",5.64648127524663,101.343653701072,23.7700004577637,19.4699993133545,294.5248125,294.95366546633,77,352
2004-02-16,2004,"2003-2004",2,2000,4.37834949162312,4.73165791997846,6.7,2,549,53,13.2399,95152.1,61.316,296.77,1.132687408114,16.1766724137931,97108.8137931034,209.827293103448,355.620620689655,3.43316010923897,19.5075,98511.6,288.797,398.38,5.92550936375937,431.49104549,2004,0.14,-0.62,"Neutral",0,5.70655021599478,20.1700000762939,19.8799991607666,294.572708333333,294.926874738834,25,16
2004-03-28,2004,"2003-2004",3,2000,4.37834949162312,4.52429286680024,16.2,2.7,427,22,10.9005,96772.1,116.425,282.636,0.0508612125415822,14.4481838709677,97738.6032258065,217.539419354839,324.890387096774,2.17629945014093,17.0812,98589.6,286.081,368.317,4.24144979464569,54.68971524,2004,-0.04,-0.62,"Neutral",0,9.43195685670036,17.6499996185303,17.1299991607666,294.549364583333,294.869040670069,10,12
2004-04-19,2004,"2003-2004",4,2000,4.37834949162312,4.20434041398124,4.8,2.8,366.5,28,8.79188,97225.8,53.5539,275.778,0.350269375833001,12.3567796666667,98262.0966666667,143.738953333333,322.495466666667,2.08334314229164,15.4944,99637.7,217.479,374.991,4.74093097258334,144.06603568,2004,0.01,-0.62,"Neutral",0,11.4599083373284,15.9799995422363,15.1899995803833,294.433895833333,294.860829747834,3,4
2004-05-16,2004,"2003-2004",5,2000,4.37834949162312,4.40334270506514,12.2,2.8,387.5,22,7.79706,95853.4,41.7026,267.194,0.0746275325402763,11.32958,97520.2612903226,99.2254387096774,320.114774193548,2.70371404254592,16.8671,98917.3,135.424,386.96,4.35475568917477,284.98512833,2004,0.4,-0.62,"Neutral",0,6.59229455657196,13.7200002670288,13.210000038147,294.634760416666,294.884938226392,3,4
2004-06-13,2004,"2003-2004",6,2000,4.37834949162312,4.30192629531534,8.3,2.6,301,27,4.83141,95742.5,36.6264,254.359,0.206421473375252,8.92168466666667,97844.9733333333,76.8170466666667,311.770933333333,2.8940052583354,12.8127,99201.4,112.423,362.765,7.02258706450123,373.32614283,2004,-0.07,-0.62,"Neutral",0,2.11266125926285,10.6400003433228,10.3500003814697,294.627666666666,294.948675880897,3,3
2004-07-26,2005,"2004-2005",7,2000,4.49463783555878,4.21944440845163,7.1,2.7,337,22,4.73336,96257.3,14.6343,253.269,0.699890951031659,7.29337096774194,97857.8064516129,90.4902193548387,300.263032258065,2.5427421696512,11.2594,98837.5,119.561,359.947,5.31669436324865,413.44453258,2004,-0.02,-0.62,"Neutral",0,0.162180602762168,8.85999965667725,8.84000015258789,295.089697916666,295.033393500886,5,47
2004-08-23,2005,"2004-2005",8,2000,4.49463783555878,4.14970373077595,10,2.9,363,13,3.79296,95415.3,73.8105,245.389,0.80343522514886,6.94700290322581,97046.0677419355,129.602548387097,291.251225806452,2.85949668932541,10.4539,98434.6,186.746,351.749,6.18056695913894,129.78145283,2004,-0.83,-0.62,"Neutral",0,2.91749926061833,9.60999965667725,9.25,295.025125,295.108094193923,2,4
2004-10-04,2005,"2004-2005",10,2000,4.49463783555878,4.53079712902886,64,2.6,387,29,7.6315,96229.7,127.626,268.32,0.620602026744999,11.8403887096774,97643.6096774194,214.380774193548,333.314032258065,2.85509159330857,15.3046,98706.8,307.475,375.241,4.85232006660731,334.970727,2004,-0.31,-0.62,"Neutral",0,3.07248750369304,12.2700004577637,12,295.097102962584,295.145066393911,0.5,2
2004-11-15,2005,"2004-2005",11,2000,4.49463783555878,3.89860676546789,4.7,5.1,279,26,9.13252,95948.3,181.122,287.267,0.270439153712993,13.4088206666667,97707.9333333333,253.5897,332.4759,2.69793719477158,15.9603,99231,324.669,367.558,6.58589048376907,148.9751329,2004,-0.53,-0.62,"Neutral",8.5,17.2487661915761,17.6499996185303,17.0699996948242,294.948248338812,295.084227255645,8,52
2004-12-13,2005,"2004-2005",12,2000,4.49463783555878,4.2506370459116,7.5,4.5,338,38,9.57256,95694.9,145.676,279.662,1.15651584895712,13.3048922580645,96879.564516129,267.353225806452,330.456903225806,3.67329813854667,16.1356,98150.7,356.567,383.158,6.60446881806554,337.3915892,2004,-0.72,-0.62,"Neutral",0,6.08812985617856,16.9599990844727,16.6499996185303,294.766574422964,295.032668662872,8,5
2005-01-16,2005,"2004-2005",1,2000,4.49463783555878,4.56861650234145,8.4,2.8,397,50,13.6009,96748.4,101.334,316.915,0.634720896990953,16.7671129032258,97914.8580645161,291.131129032258,346.626903225806,2.23993252490803,19.9529,98870.1,377.032,393.077,4.16767092617687,63.62201314,2005,-0.63,0.31,"Neutral",5.56078028603192,77.8850323311363,22.1599998474121,19.0699996948242,294.885983775148,294.95366546633,37,18
2005-02-20,2005,"2004-2005",2,2000,4.49463783555878,5.31436927408554,19.5,1.5,654,84,15.6342,96541.4,132.198,304.831,0.121788567422234,18.2039,97721.8392857143,243.422714285714,359.444142857143,2.13841782200004,20.7139,98747.1,319.953,407.327,3.98066224726489,108.45492255,2005,-1.04,0.31,"El Niño",7.92628553236498,37.8083739991636,22.6700000762939,20.8899993896484,294.708365338672,294.926874738834,64,151
2005-03-20,2005,"2004-2005",3,2000,4.49463783555878,4.91720721110727,7.2,1.3,523,63,14.2165,96726.2,99.0785,302.362,0.162050578589402,16.5124193548387,97762.4838709677,201.010209677419,343.780612903226,2.06777468451827,18.424,98603.4,293.221,400.478,3.74928312685239,241.80247281,2005,-0.7,0.31,"Neutral",1.45416077170942,26.3537312380681,21.2245006561279,19.5583000183105,294.557306006157,294.869040670069,41,65
2005-04-17,2005,"2004-2005",4,2000,4.49463783555878,4.65071092858449,8.7,3.4,606,49,7.64243,96978.8,111.203,257.165,0.346307648612632,12.9435373333333,98215.5233333333,157.183166666667,318.832366666667,2.26570032490689,16.1426,99106.8,194.189,353.643,4.53912126897927,34.00911333,2005,-0.94,0.31,"Neutral",0,10.0569514452355,17.798900604248,17.3402004241943,294.641413340309,294.860829747834,27,104
2005-05-23,2005,"2004-2005",5,2000,4.49463783555878,4.52700898491612,9.1,2.2,416,31,7.26567,95801.9,34.8868,272.579,1.09365829445399,11.7272877419355,97632.3322580645,91.3258161290323,330.656612903226,2.53396765503065,14.7541,98733.4,140.911,377.878,4.57833748608597,286.11712888,2005,-0.57,0.31,"Neutral",0,1.40414499489296,NA,13.855299949646,294.791329615171,294.884938226392,14,101
2005-06-19,2005,"2004-2005",6,2000,4.49463783555878,4.37775491700573,6.8,3.5,461,35,4.25753,96192.7,46.2118,245.444,0.843802795009592,8.40060066666667,97854.87,88.1926833333333,298.725266666667,2.97841798285117,11.7985,99172.5,113.591,362.505,5.07335356435957,188.99422901,2005,-0.38,0.31,"Neutral",0,0.235310785871306,NA,10.5944004058838,294.782985571318,294.948675880897,12,88
2005-07-18,2006,"2005-2006",7,2000,4.4073918927682,4.39697128572096,8.7,2.7,408,26.5,6.03037,95955.7,44.5053,255.824,0.544682045492597,8.65531612903226,97811.1967741936,84.9980548387097,315.886935483871,2.4928891944312,11.3278,99406.8,131.818,359.746,4.91002166653061,181.93676084,2005,-0.12,0.31,"Neutral",0,4.47558844415551,NA,9.5556001663208,294.931690116808,295.033393500886,2,9
2005-08-21,2006,"2005-2006",8,2000,4.4073918927682,3.91647575209886,4.1,3.8,355,18,5.99819,96841.1,66.401,261.707,0.268914528342167,8.39209451612903,98171.8806451613,130.864406451613,300.113580645161,1.83399716009289,10.5603,99588,180.085,353.127,4.36383167614197,113.118187243,2005,0.16,0.31,"Neutral",0,6.80517638751374,NA,10.2813997268677,294.883224468993,295.108094193923,2,2
2005-09-21,2006,"2005-2006",9,2000,4.4073918927682,3.72041013162444,2.8,4.4,347,16,5.90281,94594.1,99.7468,262.96,0.62544138286893,10.628642,97787.12,160.32406,319.9236,2.36504918935962,13.2809,99216.6,233.522,362.485,5.11404095261272,147.860392,2005,0.03,0.31,"Neutral",0,0.0176757094026232,NA,12.4413995742798,294.929342187161,295.148314438583,7.5,42
2005-10-24,2006,"2005-2006",10,2000,4.4073918927682,4.06734740720046,3.4,5.1,339,48,9.0514,95507.2,61.2046,296.651,0.0374910969144198,11.7161819354839,97670.1387096774,204.234212903226,329.598806451613,2.00595375163273,13.3977,99305.6,277.542,364.694,5.54396764658859,284.217896,2005,0.38,0.31,"Neutral",2.45052373035542,34.2737043502245,NA,14.0735998153687,295.001633494674,295.145066393911,13,82
2005-11-13,2006,"2005-2006",11,2000,4.4073918927682,4.01823264923962,4.4,3.3,344,21,8.39525,96902.2,114.621,288.739,0.698623312153982,13.3524883333333,97653.4233333333,269.692633333333,323.046433333333,2.86451481909642,16.3526,98390.9,338.11,363.659,6.34507679721057,91.7925444,2005,0.38,0.31,"Neutral",6.80867560816129,33.803937223241,NA,16.6693992614746,294.894786054782,295.084227255645,7,35
2005-12-11,2006,"2005-2006",12,2000,4.4073918927682,4.15573661668313,5.5,2.3,325.5,20,14.5065,95969.1,173.756,308.398,0.927811332485759,16.5366387096774,97371.1129032258,268.362193548387,353.258161290323,2.88373239079463,19.6511,98361,345.797,381.063,4.98385967484037,255.9750476,2005,0.22,0.31,"Neutral",4.67890562150857,82.2947970592658,NA,17.201000213623,294.775278805601,295.032668662872,7,3
2006-01-29,2006,"2005-2006",1,2000,4.4073918927682,5.02401869421231,13.7,1.1,680,33,13.3212,96335.4,167.167,289.978,0.638380687140518,17.5178387096774,97711.3096774194,269.341193548387,354.648129032258,2.7062555648741,20.3426,98698.8,381.29,409.512,6.46764501648011,303.043384,2006,0.18,-0.41,"Neutral",2.60229634728345,61.2973698695676,NA,20.2703990936279,294.864615077867,294.95366546633,10,106
2006-02-20,2006,"2005-2006",2,2000,4.4073918927682,5.12484269238564,13.9,1.8,809,59,14.1151,96704.2,213.921,286.89,0.672609216904586,17.38765,97744.3642857143,256.015678571429,347.513821428571,2.13828705447445,20.1049,98407.2,312.97,389.035,4.17550917533419,222.12283802,2006,0.33,-0.41,"Neutral",6.45143356836433,43.1414431847602,NA,20.557300567627,295.035149560653,294.926874738834,5,108
2006-03-20,2006,"2005-2006",3,2000,4.4073918927682,4.73099785759086,9,1.8,465,44,11.9095,96536.1,78.9448,291.345,0.299070659109181,14.9436129032258,97686.5774193548,182.396587096774,345.097967741935,2.70583051200838,17.3321,98850.2,257.217,387.993,5.13370012670598,211.52511922,2006,0.83,-0.41,"Neutral",2.60244704671941,32.508418464822,NA,17.8283004760742,294.860277728138,294.869040670069,0,110
2006-04-16,2006,"2005-2006",4,2000,4.4073918927682,4.91259894311189,12.3,2.4,715,50,11.4799,96084.5,72.9044,298.177,0.394504514909133,14.1461433333333,97649.26,131.879626666667,340.8548,2.49524341748518,17.2319,98977.5,175.257,389.451,5.75337023381948,262.7223723,2006,0.9,-0.41,"Neutral",0,-0.441159364765249,NA,16.8442001342773,294.945537850951,294.860829747834,3,14
2006-05-21,2006,"2005-2006",5,2000,4.4073918927682,4.50420424962309,9.7,2.4,364,34,7.36203,96041.2,32.677,254.616,0.53850523761334,10.6106838709677,97650.0806451613,95.9599064516129,317.373677419355,2.53012252056643,14.3831,99206.8,140.034,375.04,5.74144127913018,232.28350627,2006,0.65,-0.41,"Neutral",0,1.45223890727959,NA,12.7917995452881,295.061950664475,294.884938226392,6,29
2006-06-20,2006,"2005-2006",6,2000,4.4073918927682,4.31686643372721,8.2,2.6,297,29,4.5789,95878.8,52.673,246.888,1.35395064364437,7.051766,97777.57,91.3020433333333,288.627933333333,2.94204209282324,11.1317,98661.5,116.804,334.473,6.13957024298118,178.23531759,2006,0.1,-0.41,"Neutral",0,0.795278788820438,NA,9.66839981079102,295.228221171304,294.948675880897,2,0.5
2006-07-16,2007,"2006-2007",7,2000,4.63544671465155,3.7876725061038,4.5,4.2,200.5,22,4.91893,95818.4,59.3376,245.176,0.637846654162268,8.01297161290323,97848.1451612903,95.2469258064516,301.78164516129,2.5127214960082,10.8041,99322.8,137.71,354.056,4.72562841740652,224.68490834,2006,-0.61,-0.41,"Neutral",0,1.47943260940429,NA,9.29399967193604,295.185467416112,295.033393500886,2,10
2006-08-15,2007,"2006-2007",8,2000,4.63544671465155,4.41505276900401,14.6,3.1,356,23.5,3.90442,95569.8,44.1371,240.331,0.527939579075334,8.08204806451613,97628.9064516129,129.6893,297.702806451613,2.65116110619078,12.4765,98715.8,186.943,365.037,4.4972041795987,230.05593774,2006,-0.81,-0.41,"Neutral",0,5.26654861921126,NA,9.64659976959229,295.339967089608,295.108094193923,8,6
2006-09-17,2007,"2006-2007",9,2000,4.63544671465155,4.1630254424901,5.9,3,323,25,8.2199,97142.8,116.406,263.072,0.3328201567769,10.7149586666667,98203.1633333333,188.414866666667,311.968733333333,2.44562282268743,13.7566,98933.3,251.505,356.897,4.66889968747456,107.94787393,2006,-0.92,-0.41,"Neutral",0,4.29412824622623,NA,12.0944995880127,295.239372980454,295.148314438583,5,40
2006-10-29,2007,"2006-2007",10,2000,4.63544671465155,4.00696673801969,6.5,3.4,120,44,7.59427,96591,118.49,259.994,1.36171610338949,11.4289529032258,97702.1709677419,227.787709677419,316.694774193548,3.45236282708936,15.3722,98772.2,306.698,362.114,5.44177420506401,138.468973,2006,-1.08,-0.41,"El Niño",0,4.45784019049731,NA,14.8381004333496,295.065487106682,295.145066393911,10,4
