"tli_monthly","air_temp_min","air_pressure_min","shortwave_min","longwave_min","windspeed_min","air_temp_mean","air_pressure_mean","shortwave_mean","longwave_mean","windspeed_mean","air_temp_max","air_pressure_max","shortwave_max","longwave_max","windspeed_max","rain_sum","soi_3mth_mean","de_trended_temp_anomaly","thermo_depth","schmidt_stability","temp_8","avg_level_m","DRP_mgm3","NH4_mgm3"
-0.112688650909152,-0.315251130972897,-0.372634849763715,-0.0670546183504922,-0.244877946637147,0.586480023974065,-0.286068667701264,-0.559131620235413,-0.0851390240754926,-0.232403479535357,1,-0.276173372472168,-0.193720701379395,-0.0835498590777043,-0.223420936413412,0.602806091706971,0.267519838670021,-0.131386311973529,-0.113578002659305,-0.261315430742733,-0.307503234473971,-0.269392474476578,0.211987507859918,-0.318878738245231,-0.263808535116958
0.523558439087697,0.925626147430792,0.490602415221021,0.617521770201554,0.869134977708329,-0.313404560468514,0.971754148359518,0.106152817634434,0.743703511384257,0.915129365247499,-0.276173372472168,1,-0.380182774416669,0.747804593544985,0.866862373974551,-0.23135506010278,-0.112699623333151,0.168312963057757,-0.0378264605713247,0.416960234556221,0.59046691910364,0.944370055965373,-0.288614052044884,0.546871390999636,0.385339330017768
-0.279060180193627,-0.341432637994802,0.0321165245648361,-0.368563072459134,-0.340007820359445,-0.0506361867412804,-0.345544834513078,0.558391230430842,-0.387019791917535,-0.334561611893242,-0.193720701379395,-0.380182774416669,1,-0.369310707650382,-0.200837911372906,-0.15660206732744,-0.0532171873477275,0.0916798589128069,0.151905370468337,-0.175337745371774,-0.24820786095071,-0.333908476635607,0.018362032188722,-0.146220920650251,-0.149182989639148
0.246096287055246,0.758979823095841,0.414148236161537,0.831033028710131,0.731728352196226,-0.160812061998887,0.793028716975103,-0.0346867399438384,0.986106100585211,0.713289551490816,-0.0835498590777043,0.747804593544985,-0.369310707650382,1,0.588714222137465,-0.0783240678544228,-0.210670553756452,0.0711839634568708,-0.0107566981202194,0.539887340723692,0.611844946574939,0.786784356087122,0.0504231856289302,0.376517782411999,0.273115231904239
0.519321011011439,0.820566546861255,0.382335853119972,0.346505455909367,0.765534744680014,-0.328041379324653,0.847644757303808,0.155507297583476,0.553872404651318,0.867444449838867,-0.223420936413412,0.866862373974551,-0.200837911372906,0.588714222137465,1,-0.187173195959585,0.106347756790268,0.263261578859316,0.0234909730511749,0.279831647737227,0.451160293918624,0.807321945540899,-0.322069077858444,0.479436927378546,0.35582450083567
-0.121464635481351,-0.21474018768946,-0.322221021382956,-0.1063587705082,-0.165852756017849,0.313238149378307,-0.220776156196854,-0.351298296372162,-0.096924787558278,-0.153169750428061,0.602806091706971,-0.23135506010278,-0.15660206732744,-0.0783240678544228,-0.187173195959585,1,0.297318678028619,0.100787089607789,-0.161837105204525,-0.0759794928132552,-0.22437309471347,-0.227302756663579,0.0745216606299257,-0.371044787139834,-0.222790113376432
0.0267627824534614,-0.131378240262755,-0.346915857396908,-0.326306265955,-0.0776359920441003,0.129172961744597,-0.117367988356575,-0.26718225542152,-0.259714473626048,0.0945952342577084,0.267519838670021,-0.112699623333151,-0.0532171873477275,-0.210670553756452,0.106347756790268,0.297318678028619,1,0.0241811751502342,-0.175953334771394,-0.198921210437715,-0.117114728608206,-0.175177186888475,-0.178254217347564,-0.127020088141902,-0.135705373850047
-0.023223965389998,0.216211943480122,0.0384208042756599,0.0466702875173022,0.170409461862086,-0.218616364536795,0.15604239542509,0.0964467683825495,0.0678430243146062,0.180442411227286,-0.131386311973529,0.168312963057757,0.0916798589128069,0.0711839634568708,0.263261578859316,0.100787089607789,0.0241811751502342,1,0.121760828610501,0.0143989099966244,0.0777333920780267,0.143044716752609,-0.223031525571361,-0.0994832977273346,0.162837231434987
0.150105370687374,0.0775250606422641,0.00391682822867625,-0.0117825782486915,0.104049137288387,-0.00279065881628601,0.0279187879455454,0.111598178943321,-0.0132520082159817,0.0549678502399113,-0.113578002659305,-0.0378264605713247,0.151905370468337,-0.0107566981202194,0.0234909730511749,-0.161837105204525,-0.175953334771394,0.121760828610501,1,0.0450619944878703,0.0747377119612187,0.0242495054282304,0.0716716448660075,0.0119367943300576,0.0939487889702344
0.0130982726652942,0.409100535049808,0.322832767970293,0.520872876482128,0.393465878615173,-0.198792716837126,0.432812324401915,0.117777696714302,0.576326185636825,0.370449922002376,-0.261315430742733,0.416960234556221,-0.175337745371774,0.539887340723692,0.279831647737227,-0.0759794928132552,-0.198921210437715,0.0143989099966244,0.0450619944878703,1,0.653369009399023,0.40945321125857,-0.0215717100417448,0.258056536910312,0.379482427592099
0.0938460564854573,0.566053951336946,0.351077981256487,0.552023040274373,0.54162679290201,-0.181444227013848,0.608058292568183,0.0731094204447244,0.631503204773065,0.567647104056385,-0.307503234473971,0.59046691910364,-0.24820786095071,0.611844946574939,0.451160293918624,-0.22437309471347,-0.117114728608206,0.0777333920780267,0.0747377119612187,0.653369009399023,1,0.525787087810421,-0.0679899568766939,0.410156948193959,0.43783971835849
0.539314202207246,0.934498696279886,0.49113860526125,0.63970694778652,0.855118418472447,-0.310870095016864,0.972896971637411,0.118263488163216,0.785736730184832,0.888734023166538,-0.269392474476578,0.944370055965373,-0.333908476635607,0.786784356087122,0.807321945540899,-0.227302756663579,-0.175177186888475,0.143044716752609,0.0242495054282304,0.40945321125857,0.525787087810421,1,-0.235087659028868,0.534190246596682,0.365411487822931
-0.0421953209545909,-0.230365454708496,-0.174827411674573,0.158168460711738,-0.178579229140542,0.235877983406275,-0.249481350317733,-0.169521514500023,0.0636977291460032,-0.263568121154772,0.211987507859918,-0.288614052044884,0.018362032188722,0.0504231856289302,-0.322069077858444,0.0745216606299257,-0.178254217347564,-0.223031525571361,0.0716716448660075,-0.0215717100417448,-0.0679899568766939,-0.235087659028868,1,-0.128351417636538,-0.0972801891665231
0.426689307148866,0.472554103517522,0.344718066787219,0.253918961676748,0.515924194956088,-0.258008240942562,0.549059291984342,0.211462141692381,0.382387228186737,0.493342772753998,-0.318878738245231,0.546871390999636,-0.146220920650251,0.376517782411999,0.479436927378546,-0.371044787139834,-0.127020088141902,-0.0994832977273346,0.0119367943300576,0.258056536910312,0.410156948193959,0.534190246596682,-0.128351417636538,1,0.464743905347069
0.188316310318095,0.35448902686224,0.179838929057666,0.358594808378043,0.365365879693238,-0.202341710277808,0.393298045444079,0.0525300702483593,0.297398259487738,0.37582396116857,-0.263808535116958,0.385339330017768,-0.149182989639148,0.273115231904239,0.35582450083567,-0.222790113376432,-0.135705373850047,0.162837231434987,0.0939487889702344,0.379482427592099,0.43783971835849,0.365411487822931,-0.0972801891665231,0.464743905347069,1
