"lake","site","laketype","date","year","month","chla_ugL_INT","NH4_mgL","TN_mgm3","TP_mgm3","pH","secchi_m","PAR_umolm2s_1","turbidity_ntu_1","turbidity_ntu_8","DO_sat_1","DO_sat_8","SpC_uScm_1","SpC_uScm_8","temp_C_1","temp_C_8","chla_ugL_8","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","depth_m","volume_km2","catchment_km2","ratio_km2"
"Okareka","1","Stratified",2013-03-19,2013,3,3.6,0.001,194,10,8,6.95,1168.800049,0.1973,0.1369,79.29369354,72.72978973,71.06775665,71.18412018,19.87669945,20.00359917,3.74,13.0283858773198,633.829936714886,19.9089741999606,998.252369434135,11.8747967010624,999.540253612212,11.5906830778814,14.985103830843,0.0028879235226186,2.8614073982197,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2013-03-19,2013,3,1.2,0.001,88,16,8,7.8,402.4200134,0.389200002,0.297399998,79.53427124,70.82359314,463.1530457,472.2199402,19.82509995,20.11050034,3.07,17.6422577319417,709.055423211442,20.034240731118,998.226566751251,11.8421411886085,999.543915435405,16.5869617170785,20.86281124593,0.00288796084665696,4.51063172998226,87.5,2.274,150,66
"Okaro","1","Stratified",2013-03-20,2013,3,7.9,0.002,515,23,9.1,2.4,1097.4,0.1755,0.1874,85.78771,38.69512,96.01887,80.59309,19.655,12.5328,15.03,5.86903263625134,400.443493403234,19.6165161720424,998.311965800048,11.6023432576336,999.570387792327,4.76337350451959,8.2487103587462,0.000995660394086318,7.44637202250474,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2013-03-20,2013,3,5.7,0.009,384,11,7.4,3.55,673.92,0.3493,0.3517,70.33084,69.66734,64.59693,64.55883,19.6889,19.6604,4.91,0,5.2656139631431,19.6678573526887,998.301569131485,NA,NA,NA,NA,0.000995665578654031,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2013-03-20,2013,3,3.1,0.001,190,41,7.5,5.46857142857143,474.980011,0.333400011,0.41170001,71.56478119,72.36784363,1248.5,1250.699951,20.69400024,20.75009918,5.53,16.4493547351162,531.851373234563,20.7091341621857,998.084722434553,15.3707026593112,999.071901339418,14.9353639963182,17.4719798093392,0.000995773733333325,24.6381516807523,125,0.479,89,185
"Okaro","1","Stratified",2013-04-17,2013,4,11.7,0.006,456,20,7.4,2.32,299.46,0.1302,0.1464,75.362375,55.744145,86.90296,83.77494,16.8254,13.3356,0.1217,7.55666631707038,268.080078818493,16.8221820748216,998.834782018098,11.5175379093744,999.579573430016,6.56159861806596,8.99965704602631,0.00262237109860195,0.859401264582878,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2013-04-17,2013,4,1.8,0.014,350,11,7.2,6.05,320.67,0.1574,0.0974,52.05596,51.34485,62.18307,61.08788,17.0158,16.9944,0.0374,0,5.64336439877459,17.0058150484327,998.803071136229,NA,NA,NA,NA,0.00262241272694817,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2013-04-17,2013,4,6.1,0.001,188,44,6.4,5.60714285714286,666.6500244,0.267399997,0.378500015,68.73285675,75.09742737,1182.699951,1199.5,18.60639954,18.88870049,0.0645,19.5456730197839,330.202175840036,18.8275215432897,998.468202401241,15.6267184899053,999.031841363388,18.6937352670408,20.4869959767997,0.00262285244571563,2.66574067988488,125,0.479,89,185
"Rotoma","1","Stratified",2013-04-21,2013,4,1.2,0.005,100,7,7.4,14.25,NA,2.2852,1.9625,90.29131,90.15348,133.0763,133.0384,17.9759,17.9663,1.497,19.6137200470353,523.739489845777,17.9677192336309,998.630805457549,11.6408833872517,999.566182827102,18.6642024027561,21.1582624015645,0.00191719015520909,8.03885144298821,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2013-04-21,2013,4,5.8,0.008,221,23,7.9,3.45,255.2700043,6.868500233,2.518100023,85.85868835,81.24649811,402.81604,401.4936829,17.27560043,17.10540009,6.457499981,0,5.97602978788394,17.1732849693773,998.773820799558,NA,NA,NA,NA,0.00191705288818425,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-04-21,2013,4,6.95,0.0025,249.5,26.5,7.85,5.55,412.9133301,1.897300005,NA,86.53392792,NA,124.5520706,NA,16.88279915,NA,NA,0,1.45958266707651,16.8553995845035,998.829073972461,NA,NA,NA,NA,0.00191699986373674,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2013-04-21,2013,4,8.2,0.005,162,13,7,6.79,355.6266581,1.717100024,1.68690002,83.37124634,80.84602356,133.4482117,133.612381,17.80859947,17.70100021,3.7932,22.6027704791735,383.624499541039,17.7065332354406,998.678596770458,13.4458959412177,999.348234359098,21.6801412872699,23.970083493327,0.00191714428152605,6.75173345654162,124,1.042,578,555
"Okataina","1","Stratified",2013-04-21,2013,4,1.5,0.002,89,11,7.4,10.25,220.886666666667,1.6297,1.5552,88.64461,89.18214,86.81382,86.7629,17.817,17.8073,2.3035,19.749973783599,506.722016720274,17.804762174946,998.660711353923,11.6552056320334,999.564615327856,18.8736978776942,21.3643190968739,0.00191716144890338,7.85905948067862,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2013-04-22,2013,4,NA,NA,NA,NA,NA,3.55,79.23000336,2.044800043,2.026200056,84.03366089,83.43000031,166.0762482,166.1848145,17.46500015,17.47990036,5.1038,0,-4.9622564309926,17.4784958200025,998.719705519192,NA,NA,NA,NA,0.00332011712452989,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2013-04-22,2013,4,NA,NA,NA,NA,NA,3.65,61.76399994,2.888299942,1.969300032,88.52549744,88.59677124,166.3048096,166.3621216,17.50499916,17.50819969,6.6454,0,-1.16697627509454,17.5080976667618,998.714401741411,NA,NA,NA,NA,0.00332012594043363,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2013-04-22,2013,4,0.8,0.00533333333333333,143.666666666667,3.33333333333333,6.73333333333333,9.5,1279.7,1.6499,1.5913,86.91048,86.9353,13.39785,13.39068,17.5472,17.4938,1.132,16.3145232256835,416.300402058115,17.5116756991796,998.71376000361,12.8987390159372,999.418599142598,15.0579543863777,17.3364486077897,0.00332012700713065,1.73345458898917,27.5,0.026,6,227
"Okareka","1","Stratified",2013-04-22,2013,4,3.7,0.003,193,10,7.7,7.55,49.54199982,1.7328,1.6944,84.88172913,88.67408752,66.40711212,66.26739502,17.33370018,17.24169922,2.9455,13.9423444313427,412.948569475451,17.2777904807122,998.755408591956,11.6517843012175,999.564990014705,12.9414193498482,15.4723341487466,0.00332005778095005,1.50804650367497,33.5,0.064,17.5,275
"Rotoehu","3","Polymictic",2013-04-22,2013,4,6.7,0.001,206,21,7.9,3.6,255.2700043,6.868500233,2.518100023,85.85868835,81.24649811,402.81604,401.4936829,17.27560043,17.10540009,6.457499981,0,5.97602978788394,17.1732849693773,998.773820799558,NA,NA,NA,NA,0.00191705288818425,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-04-22,2013,4,8.4,0.004,243,23,7.2,4.6,412.9133301,1.897300005,NA,86.53392792,NA,124.5520706,NA,16.88279915,NA,NA,0,1.45958266707651,16.8553995845035,998.829073972461,NA,NA,NA,NA,0.00191699986373674,NA,124,1.042,578,555
"Tarawera","5","Stratified",2013-04-22,2013,4,2.5,0.001,91,19,7.8,6.48,183.6199951,1.794399977,1.704900026,91.4433136,90.38129425,448.7957764,445.5829468,17.71629906,17.63529968,2.7437,21.3657815698147,496.270509349025,17.6343311897994,998.691675168068,11.8166872196103,999.546760282784,19.8420927893516,22.935219842005,0.00332016371718611,2.72836413334479,87.5,2.274,150,66
"Tikitapu","1","Stratified",2013-04-23,2013,4,1,0.005,147,4,6.8,10.275,1279.7,1.6499,1.5913,86.91048,86.9353,13.39785,13.39068,17.5472,17.4938,1.132,16.3145232256835,416.300402058115,17.5116756991796,998.71376000361,12.8987390159372,999.418599142598,15.0579543863777,17.3364486077897,0.00332012700713065,1.73345458898917,27.5,0.026,6,227
"Rotoma","1","Stratified",2013-05-13,2013,5,1.3,0.009,99,7,6.5,12.8,NA,1.8701,1.7724,83.25871,82.46706,125.8639,126.7036,15.9258,15.9378,1.6709,24.2481084452172,354.25956346007,15.9029165769409,998.987770150146,11.5649779402964,999.574446379389,23.1052026795698,24.9921795975054,0.0013759488240295,12.7501647307305,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2013-05-13,2013,5,6,0.001,190,20,8,3.75,18.29199982,3.248699903,2.687000036,92.20487976,85.7076416,385.8398743,381.1496887,15.2741003,14.73980045,5.867300034,0,17.0112620508112,14.990839803568,999.129928019172,NA,NA,NA,NA,0.00137585093440306,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-05-13,2013,5,6.1,0.0045,231.5,20.5,7.4,3.65,575.0166626,2.285399914,NA,92.64282227,NA,115.135994,NA,14.46940041,NA,NA,0,3.64397440067652,14.413849016318,999.214808019737,NA,NA,NA,NA,0.00137579249616369,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2013-05-13,2013,5,6,0.006,154,12,6.8,6.92166666666667,428.89998625,2.011599958,1.832949996,70.622617725,75.65935135,125.88290405,125.964386,15.58499956,15.49630022,4.50415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,1.042,578,555
"Okataina","1","Stratified",2013-05-13,2013,5,1.4,0.005,80,11,7.5,12.3,239.215,1.66835,1.60465,76.851625,81.442215,81.858715,81.8169,15.4227,15.4368,2.3031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5,0.466,63.6,136
"Rotorua","5","Polymictic",2013-05-14,2013,5,NA,NA,NA,NA,NA,2.75,60.64300156,2.703299999,2.362699986,80.8499527,78.88336945,157.3423157,157.4260559,15.23630047,15.23600006,17.389,0,9.90022792664307,15.2073224617233,999.097066271949,NA,NA,NA,NA,0.00188777380280526,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2013-05-14,2013,5,NA,NA,NA,NA,NA,2.8,67.66999817,2.439399958,2.45630002,84.29119873,85.19223022,156.5657349,157.0861511,15.13659954,15.20359993,15.8006,0,10.3186069827007,15.1521719049158,999.105490329615,NA,NA,NA,NA,0.00188776584431186,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2013-05-14,2013,5,1.2,0.005,144,4,7.1,11.05,1032.575,1.8954,1.8597,78.79247,80.51156,12.855105,12.8521,15.1132,15.0535,2.39305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2013-05-14,2013,5,2.1,0.003,179,11,7.4,8.85,280.2399902,1.8693,1.8157,76.04221344,77.81651306,63.3672142,62.94404602,15.00329971,15.00759983,2.4406,18.0011995484309,248.588669555626,14.9957955641169,999.129181909758,11.7605507426439,999.553005108279,17.0945283628826,18.6726617089993,0.00188774346261101,3.53481633903352,33.5,0.064,17.5,275
"Rotoehu","3","Polymictic",2013-05-14,2013,5,5.3,0.001,174,19,8.1,3.95,18.29199982,3.248699903,2.687000036,92.20487976,85.7076416,385.8398743,381.1496887,15.2741003,14.73980045,5.867300034,0,17.0112620508112,14.990839803568,999.129928019172,NA,NA,NA,NA,0.00137585093440306,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-05-14,2013,5,3.8,0.005,220,18,7.6,4.625,575.0166626,2.285399914,NA,92.64282227,NA,115.135994,NA,14.46940041,NA,NA,0,3.64397440067652,14.413849016318,999.214808019737,NA,NA,NA,NA,0.00137579249616369,NA,124,1.042,578,555
"Tarawera","5","Stratified",2013-05-14,2013,5,1.3,0.003,90,20,7.6,7.8,103.0199966,2.121000051,1.976099968,83.52519226,83.09973907,426.1759033,427.3525391,15.8125,15.84329987,2.6276,24.5959811086843,339.011553390615,15.8349907461283,998.99869046798,11.8279471017761,999.545502848397,23.8635620284513,25.53395161326,0.00188786674922031,6.65682016969122,87.5,2.274,150,66
"Okaro","1","Stratified",2013-05-15,2013,5,11.2,0.051,565,23,7.6,3.1,507.14,3.0986,3.0367,64.93704,72.79317,81.40186,80.7458,14.1809,13.9638,9.03,9.39345152718654,136.840232183133,14.0635602374435,999.264400408736,11.4233698303481,999.589664793575,8.63391035046702,9.97911953750075,0.00228771008861191,0.689444998590069,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2013-05-15,2013,5,3.1,0.02,385,12,7.8,6.7,408.22,2.0737,2.051,68.75769,80.68124,55.90228,55.63946,13.9436,13.7325,2.3542,0,18.4025046735029,13.8225680413068,999.297660777356,NA,NA,NA,NA,0.00228767201651539,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2013-05-15,2013,5,4.4,0.001,170,49,7.3,5.74571428571429,513.9500122,1.96389997,1.862499952,65.90093231,77.82701111,1124.199951,1133.900024,16.52969933,16.70960045,4.9637,26.5548496623075,101.54712683238,16.6678190434025,998.861143904812,15.8578849895224,998.995015751644,26.5548496623075,26.5548496623075,0.00228817183491481,1.46013620731175,125,0.479,89,185
"Rotoma","1","Stratified",2013-06-16,2013,6,1.6,0.004,101,7,7.3,14.72,NA,1.8228,1.7092,68.7737,77.96836,117.0289,116.3316,13.1571,13.103,1.7995,36.5942923751427,124.505123044442,13.1098510711075,999.391887481564,11.4729634440785,999.584364410893,36.4692440871418,36.7509079994102,0.00290537949684487,1.52997783662336,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2013-06-16,2013,6,4.5,0.0245,230,18,7.9,4.15,77.66500092,2.574800014,2.323800087,70.37180328,83.19161224,346.7234497,343.7658997,11.77200031,11.5248003,2.666399956,0,3.15435133448964,11.6279492454247,999.567596145495,NA,NA,NA,NA,0.00290512412502806,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-06-16,2013,6,4.8,0.07,338,18,7,5.6,656.06832885,9.729449987,NA,91.79267502,NA,104.131969475,NA,11.571850302,NA,NA,0,2.30465196439652,11.4931114558979,999.582202016371,NA,NA,NA,NA,0.00290510290014892,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2013-06-16,2013,6,8.8,0.034,218,19,6.9,7.05333333333333,502.1733144,2.306099892,1.978999972,57.87398911,70.47267914,118.3175964,118.316391,13.36139965,13.29160023,5.2151,0,19.7400490212347,13.2551341080937,999.373185233109,NA,NA,NA,NA,0.00290540668232263,NA,124,1.042,578,555
"Okataina","1","Stratified",2013-06-16,2013,6,2.4,0.003,82,10,7.2,12.45,257.543333333333,1.707,1.6541,65.05864,73.70229,76.90361,76.8709,13.0284,13.0663,2.3027,31.5940323551488,112.636276098511,13.016062107539,999.403822548789,11.6003748277722,999.570602048645,31.5940323551488,31.5940323551488,0.00290536214850062,1.19451551513327,78.5,0.466,63.6,136
"Rotoehu","3","Polymictic",2013-06-17,2013,6,3.7,0.048,286,17,7.7,3.625,77.66500092,2.574800014,2.323800087,70.37180328,83.19161224,346.7234497,343.7658997,11.77200031,11.5248003,2.666399956,0,3.15435133448964,11.6279492454247,999.567596145495,NA,NA,NA,NA,0.00290512412502806,NA,13.5,0.061,42.3,693
"Rotorua","5","Polymictic",2013-06-18,2013,6,NA,NA,NA,NA,NA,2.55,1.156900048,5.063799858,2.676800013,67.47499847,80.44165039,143.5645294,144.1013336,11.97789955,11.99950027,11.6278,0,0.79266258484204,12.0135826982178,999.524539397479,NA,NA,NA,NA,0.00284597231025775,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2013-06-18,2013,6,NA,NA,NA,NA,NA,2.5,303.764991785,3.252899885,3.100600004,68.86366272,83.07582092,146.2746887,143.0684204,12.52400017,12.03359985,10.8776,0,13.580599495528,12.11769401587,999.512590675221,NA,NA,NA,NA,0.00284598932136465,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2013-06-18,2013,6,8.6,0.027,416,5,7,6.95,785.45,2.1409,2.1281,70.67446,74.08782,12.31236,12.31352,12.6792,12.6132,3.6541,0,2.44960080128853,12.627950784113,999.452051231202,NA,NA,NA,NA,0.00284607551459522,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2013-06-18,2013,6,3.3,0.012,1180,13,7.4,6.4,553.2749939,2.0933,2.0813,61.42139816,71.47866058,58.23249435,57.42040253,12.21199989,12.0763998,1.9699,29.5,65.4171838723687,12.0583496713002,999.519418393623,11.2420497833882,999.60877337924,29.5,29.5,0.00284597960086974,0.675060522643215,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2013-06-18,2013,6,2.3,0.001,85,16,7.7,9.8,620.6099738,1.821099997,1.794100046,67.12064362,84.33666992,396.1247559,396.5827332,13.20979977,13.2105999,2.3901,26.77731841538,113.901378975512,13.1840250371155,999.382371587135,11.7742561812581,999.551484179446,26.77731841538,26.77731841538,0.00284617473091015,1.06681780495131,87.5,2.274,150,66
"Okaro","1","Stratified",2013-06-19,2013,6,37.5,0.399,1060,87,7.2,2.4,144.12,3.8706,2.4954,58.28327,36.46476,76.01699,76.70715,11.1192,11.0086,2.3841,0,4.35357430013716,11.0569680961017,999.62783910272,NA,NA,NA,NA,0.00337163204284866,NA,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2013-06-19,2013,6,3.4,0.004,336,8,7.5,6.95,78.34,0.532,0.531,69.86381,83.26484,49.07164,49.07983,10.3772,10.3484,0.1441,0,1.2282002797055,10.3668762937261,999.69497822731,NA,NA,NA,NA,0.00337151882220159,NA,15.8,0.037,40.6,1107
"Rotomahana","2","Stratified",2013-06-19,2013,6,2.7,0.001,200,47,6.8,5.88428571428571,35.92699814,1.798699975,1.752500057,62.76554108,62.66913986,1089.099976,1089.300049,15.27880001,15.28779984,3.0505,0,0.899867021136132,15.2838943381913,999.085311050291,NA,NA,NA,NA,0.00337254735843132,NA,125,0.479,89,185
"Rotoma","1","Stratified",2013-07-14,2013,7,1.5,0.003,88,6,7.45,11.4,NA,15.4198,17.5687,62.71361,69.74948,115.7143,112.8185,11.087,11.4127,1.6242,0,-7.25247178791313,11.4087401644258,999.591222303054,NA,NA,NA,NA,0.00419860372052432,NA,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2013-07-14,2013,7,6.6,0.0245,252,22.5,7.7,3.1,718.3099976,31.2935009,51.0617981,87.93672943,85.06948853,321.2399597,321.2871704,9.001700401,8.966500282,1.902400017,0,0.0525340971551272,8.98637196173474,999.810215114019,NA,NA,NA,NA,0.00419814387606031,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-07-14,2013,7,2.6,0.004,184,15,7.4,5.6,737.1199951,17.17350006,NA,90.94252777,NA,93.12794495,NA,8.674300194,NA,NA,0,0.0743171656960772,8.6809695459344,999.832198012016,NA,NA,NA,NA,0.00419809772437802,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2013-07-14,2013,7,8.3,0.002,167,23,7.1,7.185,648.7199707,38.65840149,62.3207016,100.9396896,79.88980103,111.905014,112.7206421,11.22560024,11.34630013,1.716,0,14.8345767514848,11.3042590650099,999.602265289875,NA,NA,NA,NA,0.00419858052867331,NA,124,1.042,578,555
"Okataina","1","Stratified",2013-07-14,2013,7,2.6,0.001,88,13,7.25,8,294.2,21.9561,23.9947,73.68817,69.59778,73.38897,73.52012,11.2751,11.2951,1.6399,0,-2.65784362780245,11.3258448975876,999.599995363804,NA,NA,NA,NA,0.00419858529581118,NA,78.5,0.466,63.6,136
"Rotoehu","3","Polymictic",2013-07-15,2013,7,9.5,0.001,218,28,7.7,3.65,718.3099976,31.2935009,51.0617981,87.93672943,85.06948853,321.2399597,321.2871704,9.001700401,8.966500282,1.902400017,0,0.0525340971551272,8.98637196173474,999.810215114019,NA,NA,NA,NA,0.00419814387606031,NA,13.5,0.061,42.3,693
"Rotorua","5","Polymictic",2013-07-16,2013,7,NA,NA,NA,NA,NA,2.4,524.210022,60.55960083,114.9651031,88.66504669,87.21289063,133.859436,133.9249878,9.275899887,9.270999908,1.8467,0,-10.844354510564,9.25670645131426,999.789684421492,NA,NA,NA,NA,0.0034896405564099,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2013-07-16,2013,7,NA,NA,NA,NA,NA,2.2,539.8599854,59.57630157,100.2100983,86.71726227,92.80869293,133.6150055,133.8005676,9.300900459,9.302200317,1.8726,0,0.162485656288478,9.29893585895219,999.786386894551,NA,NA,NA,NA,0.00348964631122633,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2013-07-16,2013,7,5.45,0.015,282.5,5,7.175,7.2,291.2,15.7717,24.9846,99.04537,76.95173,11.00078,10.97922,10.3333,10.2573,1.6342,0,2.66162994733424,10.2731736564306,999.703610205658,NA,NA,NA,NA,0.00348979078173981,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2013-07-16,2013,7,4.85,0.007,670,12,7.55,6.8,644.2866618,6.00533333333333,11.8723666666667,72.5054957066667,78.32563273,57.0928624433333,56.47818375,11.57429981,11.4231332133333,1.8534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2013-07-16,2013,7,2.2,0.001,79.5,19.5,7.65,8.8,1138.199951,12.0618,31.08259964,80.7405014,65.5969696,378.4226379,378.3991089,11.58430004,11.55259991,1.6265,0,-1.51417650314669,11.6026089311245,999.570358870941,NA,NA,NA,NA,0.00349002338356653,NA,87.5,2.274,150,66
"Okaro","1","Stratified",2013-07-17,2013,7,22.5,0.442,959,59,7.35,2.85,128.95,50.1481,54.947,78.49559,76.21007,71.57383,71.47249,8.7026,8.6378,1.9838,0,0.802385880199062,8.66038072242984,999.833633513487,NA,NA,NA,NA,0.00352517978230942,NA,18,0.003,3.6,1084
"Tikitapu","1","Stratified",2013-07-17,2013,7,2.3,0.003,149,5,7.35,7.325,291.2,15.7717,24.9846,99.04537,76.95173,11.00078,10.97922,10.3333,10.2573,1.6342,0,2.66162994733424,10.2731736564306,999.703610205658,NA,NA,NA,NA,0.00348979078173981,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2013-07-17,2013,7,6.4,0.002,160,11,7.7,7.45,735.2983297,9.91736666666667,21.6634333333333,83.5895932533333,85.17260488,55.9532305366667,55.53596497,10.93659973,10.7698666266667,1.7369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,0.064,17.5,275
"Rerewhakaaitu","1","Polymictic",2013-07-17,2013,7,2.1,0.003,304,8,7.35,7.7,264.04,18.5854,21.0027,90.15302,90.20204,45.06851,45.00289,7.6374,7.5843,1.6278,0,1.50798916246062,7.60624319963896,999.899181789942,NA,NA,NA,NA,0.00352506423403706,NA,15.8,0.037,40.6,1107
"Tarawera","5","Stratified",2013-07-17,2013,7,2.1,0.001,74,23,7.6,8.825,1138.199951,12.0618,31.08259964,80.7405014,65.5969696,378.4226379,378.3991089,11.58430004,11.55259991,1.6265,0,-1.51417650314669,11.6026089311245,999.570358870941,NA,NA,NA,NA,0.00349002338356653,NA,87.5,2.274,150,66
"Rotomahana","2","Stratified",2013-07-17,2013,7,2.4,0.001,187,48,6.85,6.02285714285714,69.19599915,29.5442009,31.21249962,76.87203979,76.68511963,1059.699951,1059.800049,14.13799953,14.1473999,1.6547,0,0.000931297113329338,14.1445204057015,999.253069403887,NA,NA,NA,NA,0.00352620369494169,NA,125,0.479,89,185
"Rotoma","1","Stratified",2013-08-18,2013,8,1.5,0.001,79,6,6.8,11.2,NA,18.8493,21.4703,88.55825,88.33633,110.2003,110.208,11.2735,11.2676,1.5914,0,5.67774909289411,11.2078854821967,999.61232619119,NA,NA,NA,NA,0.00242870856114255,NA,83,0.429,33.9,79
"Rotoehu","3","Polymictic",2013-08-18,2013,8,7.2,0.001,204.5,23.5,7.8,4.2,445.3599854,22.94140053,59.66239929,95.0096817,92.2559967,345.3852234,341.0419922,10.9399004,10.63689995,1.796399951,0,7.0861994147723,10.7763081490013,999.655898998289,NA,NA,NA,NA,0.0024286556295273,NA,13.5,0.061,42.3,693
"Rotoiti","Okawa","Stratified",2013-08-18,2013,8,2.7,0.003,172,16,7.6,5.6,233.0200043,21.40699959,NA,98.51194763,NA,104.0837097,NA,11.52690029,NA,NA,0,2.07803066320327,11.4790253455479,999.583714364203,NA,NA,NA,NA,0.00242874332025821,NA,124,1.042,578,555
"Rotoiti","3","Stratified",2013-08-18,2013,8,2.4,0.001,128,10,7.6,7.49,278.8200073,22.80400085,36.07120132,96.38963318,94.95288849,115.728508,115.9944611,11.72770023,11.6427002,1.6407,0,15.7248919474856,11.5821291295324,999.572585658431,NA,NA,NA,NA,0.0024287568403842,NA,124,1.042,578,555
"Okataina","1","Stratified",2013-08-18,2013,8,3.3,0.001,69,11,7.3,7.5,233.84,23.1752,31.754,81.57092,80.30664,73.71607,73.70701,11.2055,11.1939,1.6553,0,1.62570714389226,11.1860933223859,999.614584495104,NA,NA,NA,NA,0.00242870581770261,NA,78.5,0.466,63.6,136
"Rotoehu","3","Polymictic",2013-08-19,2013,8,4.9,0.001,191,19,7.9,4.4,445.3599854,22.94140053,59.66239929,95.0096817,92.2559967,345.3852234,341.0419922,10.9399004,10.63689995,1.796399951,0,7.0861994147723,10.7763081490013,999.655898998289,NA,NA,NA,NA,0.0024286556295273,NA,13.5,0.061,42.3,693
"Rotorua","5","Polymictic",2013-08-20,2013,8,NA,NA,NA,NA,NA,2.75,241.2899933,66.19049835,99.48290253,96.37351227,94.00134277,139.9497223,139.758728,10.57349968,10.52490044,1.8264,0,3.11996783724106,10.5237059283591,999.680270569828,NA,NA,NA,NA,0.00527104877475816,NA,44.8,0.802,482,601
"Rotorua","2","Polymictic",2013-08-20,2013,8,NA,NA,NA,NA,NA,2.65,146.3800049,79.6026001,89.35089874,98.02359772,96.12171173,140.5462494,140.440033,10.64299965,10.59990025,1.7902,0,5.26216406225541,10.5880382869034,999.674143394917,NA,NA,NA,NA,0.00527106492831606,NA,44.8,0.802,482,601
"Tikitapu","1","Stratified",2013-08-20,2013,8,2.55,0.002,138,4,7.225,7.45,840.29,14.7295,24.4734,91.50859,91.40424,10.89411,10.87464,10.2765,10.2476,1.6397,0,3.36615939815679,10.2496378407289,999.705760018637,NA,NA,NA,NA,0.00527098157649357,NA,27.5,0.026,6,227
"Okareka","1","Stratified",2013-08-20,2013,8,4.5,0.001,179,31,7.8,8.1,826.3099976,13.8294,31.4545,94.6736908,92.01957703,54.81359863,54.59374619,10.29889965,10.11660004,1.6204,0,8.41785059416318,10.1250227725435,999.717019728028,NA,NA,NA,NA,0.00527095189314984,NA,33.5,0.064,17.5,275
"Tarawera","5","Stratified",2013-08-20,2013,8,1.7,0.001,71,20,7.6,8.85,239.8000031,19.21080017,27.08740044,88.06555176,87.96305847,378.4084167,378.7088928,11.41129971,11.42150021,1.634,0,1.23604650682575,11.413815067042,999.590682329362,NA,NA,NA,NA,0.00527128497814281,NA,87.5,2.274,150,66
"Tikitapu","1","Stratified",2013-08-21,2013,8,2.8,0.001,127,3,7.1,7.425,840.29,14.7295,24.4734,91.50859,91.40424,10.89411,10.87464,10.2765,10.2476,1.6397,0,3.36615939815679,10.2496378407289,999.705760018637,NA,NA,NA,NA,0.00527098157649357,NA,27.5,0.026,6,227
"Okaro","1","Stratified",2013-08-22,2013,8,3.1,0.463,859,45,7.4,4.25,233.16,20.6076,21.7466,64.44159,70.70162,73.65527,73.26148,9.9178,9.4503,1.7562,0,19.5876783476317,9.60003109835258,999.762171619613,NA,NA,NA,NA,0.00193566581515087,NA,18,0.003,3.6,1084
"Rerewhakaaitu","1","Polymictic",2013-08-22,2013,8,2.2,0.002,275,6,7.6,6.7,187.99,18.4564,20.1482,73.34012,90.88034,50.6285,47.45762,9.7605,9.7241,1.6349,0,1.25830844713681,9.74291941526265,999.750249884906,NA,NA,NA,NA,0.00193567735624603,NA,15.8,0.037,40.6,1107
