"lake","site","date","year","month","chla_ugL_INT","top_TN_ugL","top_TP_ugL","secchi_m","top_DRP_ugL","bottom_DRP_ugL","top_NH4_ugL","bottom_NH4_ugL","top_NO3_ugL","bottom_NO3_ugL","top_pH","bottom_pH","bottom_TN_ugL","bottom_TP_ugL","top_turbidity_NTU","bottom_turbidity_NTU","TN_TP","DN_DP","DN_TN","DP_TP","method","chla_ugL_8","DO_sat_1","DO_sat_8","PAR_umolm2s_1","turbidity_ntu_1","temp_C_1","temp_C_8","thermo_depth","schmidt_stability","epi_temp","epi_dens","hypo_temp","hypo_dens","meta_top","meta_bot","uStar","lake_num","air_temp_min","rain_min","air_pressure_min","shortwave_min","longwave_min","windspeed_min","air_temp_mean","rain_mean","air_pressure_mean","shortwave_mean","longwave_mean","windspeed_mean","air_temp_max","rain_max","air_pressure_max","shortwave_max","longwave_max","windspeed_max","avg_level_m","hydroyear","hydroyear_label","monthly_avg_level_m","sum_alum","area_pct_aq_vegetation","area_pct_decid_hardwood","area_pct_exotic_forest","area_pct_forest_harvested","area_pct_gorse","area_pct_hp_exotic_grassland","area_pct_manuka","area_pct_native_forest","area_pct_native_hardwood","area_pct_settlement","area_pct_water","area_ha_aq_vegetation","area_ha_decid_hardwood","area_ha_exotic_forest","area_ha_forest_harvested","area_ha_gorse","area_ha_hp_exotic_grassland","area_ha_manuka","area_ha_native_forest","area_ha_native_hardwood","area_ha_settlement","area_ha_water"
"Rotoehu","3",2010-07-20,2010,7,3.9,263,37,3.8,15,14,3,11,1,3,7.8,7.9,214,32,1.9,1.4,7.10810810810811,0.266666666666667,0.0152091254752852,0.405405405405405,"ctd",4.500000179,95.61811829,95.52880096,288,0.509800017,9.263400078,9.229000092,0,0.509892734938808,9.25108972026951,999.790121173838,NA,NA,NA,NA,0.00129490992863342,NA,4.2199,0,96493.7,40.5528,249.075,0.490220556918006,7.42591709677419,5.11949208580645,97906.6064516129,93.0064935483871,297.006741935484,2.63642812244607,10.2696,29.9255,99425.7,130.294,352.328,6.06366001894071,294.472364583333,2011,"2010-2011",294.49511391129,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2010-08-17,2010,8,7,220,22.4,4.1,5.5,5.5,3,4,3,2,7.8,8,210,19.4,2.2,2.2,9.82142857142857,1.09090909090909,0.0272727272727273,0.245535714285714,"ctd",7.490000129,89.74282074,99.19963837,1130,0.330300003,11.67249966,11.26189995,0,16.6314743625675,11.4281766875385,999.589152441614,NA,NA,NA,NA,0.00400882115017463,NA,5.31335,0.00416587,96324.7,39.0724,255.104,0.411242913762657,9.15573290322581,14.076836753871,97371.0870967742,109.165687096774,321.925741935484,2.48868767652435,12.5892,71.3989,98988.2,157.786,375.927,5.31567874660997,294.879333333333,2011,"2010-2011",294.768197580645,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2010-09-27,2010,9,5,200,9.7,3.2,0,0,2,1,0.5,0.5,7.8,7.8,200,8.7,2.7,2.6,20.6185567010309,Inf,0.0125,0,"ctd",8.630000055,90.18566895,97.08537292,373,0.2403,12.61369991,12.14529991,0,12.0456329501785,12.3786026546276,999.482044349317,NA,NA,NA,NA,0.00218272418840916,NA,7.19209,0.0196405,96017.9,65.516,267.135,0.772784985511494,10.3897033333333,11.45372955,97492.8133333333,154.39309,327.316533333333,3.47961654180526,13.1667,44.4818,98558.1,229.37,373.123,6.56427133297284,294.918645833333,2011,"2010-2011",294.91161875,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2010-10-19,2010,10,5.2,260,17.5,3.8,0,1.8,3,7,3,4,7.8,7.8,210,13.6,2.4,1.3,14.8571428571429,Inf,0.0230769230769231,0,"ctd",5.359999835,77.65416718,85.00572205,481,0.460599989,14.65279961,13.75479984,0,34.6400452609402,14.3879984956518,999.218518109151,NA,NA,NA,NA,0.00363205944029514,NA,6.86013,0.0127477,96688.6,128.601,270.335,0.418107771872277,11.1932296774194,3.1137038,98315.6935483871,234.751806451613,314.908193548387,2.64297435416977,13.7055,19.2008,99465,305.251,360.304,6.96269871888767,294.854197916666,2011,"2010-2011",294.855436155914,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2010-11-16,2010,11,5.1,240,11.6,3.3,0,0,4,5,2,2,7.9,8,290,16.5,2,2.2,20.6896551724138,Inf,0.025,0,"ctd",8.060000092,74.80879974,85.09278107,1060,0.103399999,17.97190094,16.33720016,7.48512423558384,110.753401779234,17.838745373585,998.654498914691,16.0543831038068,998.963227606051,6.75925929121022,8.18908659749408,0.00180747280234345,0.718372417801861,10.0532,0.0233708,97014.2,183.259,293.225,0.0875591436244668,14.19525,3.09772873333333,98216.9533333333,263.969666666667,338.846666666667,1.82354158172616,17.5859,12.9825,99173.2,355.285,379.629,3.94631073863792,294.686104166666,2011,"2010-2011",294.699690972222,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2010-12-14,2010,12,3.9,240,17.5,2.4,0,3.6,12,30,2,4,8.6,8.2,250,16.5,2.2,1.9,13.7142857142857,Inf,0.0583333333333333,0,"ctd",5.169999972,106.2510834,67.68441772,239,0.2051,21.5781002,18.74500084,8.00882208187768,240.993638487395,20.9811662124576,998.026209719667,17.5671711655905,998.703788406118,6.90888597504151,9.16009049692323,0.000564328538509829,17.241916979226,12.6502,0.00292072,97227.1,87.0084,310.082,0.514650458159711,17.1001193548387,7.65522805032258,97901.7290322581,262.53675483871,359.563290322581,2.59954067670825,19.9009,58.4524,98435.7,376.88,406.264,5.11558712863196,294.560958333333,2011,"2010-2011",294.639527217742,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-01-18,2011,1,8.7,340,20.4,2.6,0,25.2,6,104,2,5,8.4,7.3,350,44.8,3,1.5,16.6666666666667,Inf,0.0235294117647059,0,"ctd",5.889999866,109.6121979,49.34743881,128,0.146699995,22.72870064,20.97559929,5.59481073071814,188.604762876259,22.6931730611945,997.640631588709,20.7327581403103,998.079671390752,5.04508420395641,6.28430791157743,0.0045165692705111,0.148617237180755,15.4981,0.0026507,96062,77.2714,309.73,0.329215119595076,17.8953806451613,19.6427861258065,97667.2225806452,278.026964516129,360.88164516129,2.61007132435675,20.5505,120.164,98380.2,382.427,408.532,6.30615638601676,294.587708333333,2011,"2010-2011",294.697379704301,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-02-15,2011,2,3.2,258,18.5,4.9,3.6,14.9,5,78,9,13,8.3,7.5,312,32.1,2.2,1.6,13.9459459459459,3.88888888888889,0.0542635658914729,0.194594594594595,"ctd",3.449999914,82.0486908,22.53436089,551,0.0383,23.09600067,20.6284008,5.46800740005713,164.043571638532,23.0676095033277,997.552377568616,20.674139162668,998.092194083509,4.19922857744901,6.77579273582108,0.00289626155113283,0.304516515817935,16.0857,0.0561432,96711,144.456,329.932,0.335194862099645,19.0470392857143,2.04605564285714,97854.0857142857,237.507714285714,366.150678571429,1.86662978151055,21.9792,9.06913,98814.7,345.244,403.139,3.86526196913081,294.891135416666,2011,"2010-2011",294.901265625,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-03-25,2011,3,9.3,323,27.3,3.2,5.5,5.5,11,15,10,9,7.9,8,293,27.3,2.5,2.6,11.8315018315018,3.81818181818182,0.065015479876161,0.201465201465201,"ctd",4.520000145,75.02121735,88.2016983,114,0.239999995,19.55389977,19.48410034,0,14.2090324901215,19.5277585477088,998.329873373271,NA,NA,NA,NA,0.00382894770642191,NA,12.1384,0.00158287,97004.4,101.044,291.265,0.749758745645558,15.9304483870968,10.9393732906452,98044.6612903226,196.011516129032,346.015741935484,2.3488466684058,19.2808,88.7087,99141.6,266.458,402.844,4.43349495654388,294.848145833333,2011,"2010-2011",294.872117271505,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-04-20,2011,4,7.1,300,21.4,3.1,3.6,4.6,5,11,4,7,7.9,7.5,261,20.4,3.5,2.6,14.018691588785,2.5,0.03,0.168224299065421,"ctd",3.660000116,86.55505371,90.70648956,1020,0.271600008,16.33300018,16.08889961,0,20.4688150799366,16.2240055637672,998.935430241967,NA,NA,NA,NA,0.00228240991660215,NA,9.05342,0.00180947,96365.7,52.0978,273.144,0.518536412285579,13.0082736666667,12.1741047873333,97986.4866666667,128.548056666667,335.056,2.66882272912156,15.1088,109.593,99010.6,183.282,377.952,4.89548549103151,294.894645833333,2011,"2010-2011",294.931772222222,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-05-23,2011,5,12.8,360,22.4,3.1,0.8,0,4,3,2,6,7.6,7.9,270,17.5,3.8,3.1,16.0714285714286,7.5,0.0166666666666667,0.0357142857142857,"ctd",4.360000044,81.58358765,93.7146225,147,0.335200012,14.40400028,14.09080029,0,4.90120577247817,14.2489978924677,999.238330423729,NA,NA,NA,NA,0.00178152310917156,NA,7.18458,6.93889e-15,96557.4,38.8247,276.18,0.038904293667666,12.2752467741935,12.839929256129,97752.3903225806,92.3446709677419,331.745483870968,2.79135828069103,16.4698,59.4177,99011.5,124.562,386.313,5.67581309950821,295.108052083333,2011,"2010-2011",295.132701948924,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-06-20,2011,6,6.9,376,51.7,5.6,5.5,0.8,9,8,38,47,7.7,7.7,298,16.5,2.8,2,7.27272727272727,8.54545454545454,0.125,0.106382978723404,"ctd",3.660000116,74.78138733,91.02866364,552,0.416299999,12.68459988,12.23079967,0,8.24240121616027,12.3940385861007,999.48021027769,NA,NA,NA,NA,0.00201507119670929,NA,6.74526,0.00124521,95759.6,39.6446,264.193,0.16527589719342,9.872736,10.835822913,97602.5133333333,76.7481566666667,320.672633333333,2.46382907989342,13.5991,57.7541,99296.8,110.04,376.163,5.25400925612051,295.312677083333,2011,"2010-2011",295.278289583333,0,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-07-19,2011,7,6.1,277,13.6,5.4,2.7,0.8,4,13,83,72,7.6,7.76666666666667,311,17.5,1,0.84,20.3676470588235,32.2222222222222,0.314079422382672,0.198529411764706,"ctd",6.689999998,81.54492188,93.99404144,953.8699951,0.295899987,10.28540039,9.614700317,0,12.9378826150954,9.93643465461943,999.733665369319,NA,NA,NA,NA,0.00144007172611142,NA,3.45895,0.00128282,95088.4,40.3466,241.557,1.15631346929974,7.88408741935484,4.51346569,97284.835483871,91.3069387096774,302.565967741935,3.42893510313184,10.5308,14.4805,99135.2,138.695,343.899,5.90066393353324,295.29325,2012,"2011-2012",295.286281586021,NA,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-08-16,2011,8,9.4,295,26.3,4.1,1.8,0.8,3,3,0.7500001,0.5,8.1,7.83333333333333,247,13.6,2,1.7,11.2167300380228,2.08333338888889,0.0127118647457627,0.0684410646387833,"ctd",14.82000053,83.23841858,98.81414032,807.710022,0.510399997,9.598600388,9.222800255,0,6.07829559594504,9.41092373631499,999.777524394645,NA,NA,NA,NA,0.00188112554243915,NA,1.90994,0.000628917,95890.9,60.7323,243.072,0.357998447957865,7.36319419354839,1.90582784087097,97888.2967741935,129.540793548387,290.462,2.35363530269085,12.1716,12.8834,99356.3,179.776,355.765,4.41364306236923,295.25365625,2012,"2011-2012",295.234860551075,30240,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-09-21,2011,9,9.9,265,17.5,2.8,0,0,9,8,2,4,7.8,7.9,251,15.5,1.9,2,15.1428571428571,Inf,0.0415094339622641,0,"ctd",12.1100001,84.16062927,93.83368683,927.7600098,0.317099988,11.41129971,11.23019981,0,7.06173423749441,11.3715292238561,999.595171426157,NA,NA,NA,NA,0.00273556834356894,NA,6.35979,0.00168804,95795.2,111.903,255.706,0.314685123054777,8.68637466666667,2.57564072366667,97627.6266666667,186.331066666667,294.178166666667,2.4825960708969,11.0188,15.0793,99380.9,244.048,331.938,6.41875966601025,295.160864583333,2012,"2011-2012",295.171478819444,38880,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-10-25,2011,10,4.2,274,21.4,3.6,3.6,0,3,2,3,0.5,7.6,7.9,229,15.5,2.2,2,12.803738317757,1.66666666666667,0.0218978102189781,0.168224299065421,"ctd",9.669999778,86.59194946,101.3295975,832.5900269,0.093500003,15.99199963,14.81159973,8.26904272746766,70.3179020721763,15.6467897532318,999.028668490724,14.4817789244238,999.205020595779,8.26904272746766,8.26904272746766,0.00245747731422491,0.272904046149084,9.2323,0.101228,96678.1,81.5247,297.64,0.698421395013068,11.957425483871,14.7402512258065,97818.1709677419,199.410829032258,335.600451612903,2.44144870035406,15.0536,81.8082,98829.1,301.884,377.351,5.05020267763582,295.427989583333,2012,"2011-2012",295.355395833333,36720,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-11-14,2011,11,4,278,13.6,4.1,0,0,11,19,5,5,7.3,7.6,318,29.2,1.6,1.7,20.4411764705882,Inf,0.0575539568345324,0,"ctd",6.170000136,78.52252197,89.63407898,431.6499939,0.270200014,18.19000053,17.14369965,4.70961804524144,64.8979910943634,18.1471059027217,998.597546643765,17.1784576510342,998.772912330453,4.70961804524144,4.70961804524144,0.000496509103249522,3.51575197914837,9.86061,0.0111903,96534.7,210.208,285.959,0.452930784814899,13.6083536666667,3.58859652,97546.6333333333,290.403433333333,325.929066666667,3.35900598277819,17.0795,43.673,99371.5,365.165,380.273,6.28125666561238,295.3433125,2012,"2011-2012",295.341906316489,21600,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2011-12-21,2011,12,4.5,280,22.4,3.5,7.4,10.2,49,83,7,7,7.9,7.8,323,27.3,2,1.8,12.5,7.56756756756757,0.2,0.330357142857143,"ctd",10.50999984,80.93534088,84.01760101,1704.099976,0.285299987,18.39019966,17.50099945,2.52543002146323,42.2617949149616,18.3290890082554,998.563446167979,17.5908047125436,998.699531475055,2.52543002146323,2.52543002146323,0.00207888761012149,0.0700339924493325,11.9232,0.418981,96618.7,84.5656,318.391,1.07569094812404,14.8450806451613,14.3777645483871,97924.2709677419,210.655567741935,359.820709677419,2.82615393374955,17.4593,74.1748,99096.8,319.96,402.507,5.30535088408863,295.360354166666,2012,"2011-2012",295.326615591397,39960,1.28725611262549,0.039910384120053,24.4126039559934,1.02477413270782,0.324127232135389,28.6844861017857,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,1113.46121776078,46.7400468950983,14.7834742763808,1308.30217388159,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-01-17,2012,1,3,215,11.6,3.7,0.8,0.8,8,60,12,6,7.6,7.4,273,13.6,1.3,1.7,18.5344827586207,25,0.0930232558139535,0.0689655172413793,"ctd",6.319999695,90.10977173,107.7827377,311.3500061,0.061700001,20.32189941,19.32740021,8.22510499171221,77.5302754687992,19.9820419218007,998.237338858023,19.0399808621396,998.426787477238,8.22510499171221,8.22510499171221,0.00192206805227596,0.489645207965367,12.7219,0.0757834,96428,158.528,309.925,1.0425329113582,16.3846838709677,6.42717998064516,97571.4451612903,260.251,349.443129032258,2.74704324233116,18.7348,50.3743,99062,344.32,383.753,5.17905557264063,295.539208333333,2012,"2011-2012",295.530102150537,29160,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-02-22,2012,2,3.5,273,17.5,3.5,0,2.7,4,92,1,6,7.9,7.5,264,14.6,1.7,1.4,15.6,Inf,0.0183150183150183,0,"ctd",2.998800039,84.00326538,100.182155595,243.086669933333,4.190299988,21.53019905,21.02449989,8.37670592216399,125.956083533842,21.5422759489124,997.903113344257,19.9818012019076,998.237388468225,7.40205324201285,9.11621747810054,0.0050086022350184,0.117654702490516,12.759,0.082018,96730,98.615,307.673,0.405123092347252,16.2172482758621,7.71383028275862,97816.5137931035,217.904310344828,352.589896551724,2.01012595683454,18.9077,36.385,98306.1,321.131,395.778,4.56741116023374,295.390427083333,2012,"2011-2012",295.3989375,38880,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-03-28,2012,3,5.8,279,20.4,2.3,0,0,1,1,3,3,8,8,264,19.4,2.8,2.5,13.6764705882353,Inf,0.014336917562724,0,"ctd",4.345799923,77.89675903,92.58157349,174.823333766667,4.329699993,18.38430023,17.69829941,0,33.8319462997887,18.0688503659267,998.612098889612,NA,NA,NA,NA,0.0027659124691624,NA,11.8255,0.0103425,96112.2,72.4643,294.198,0.92415840354779,14.6116741935484,7.94455546451613,97927.1451612903,187.681429032258,342.237903225806,2.7805345042631,17.5019,29.0003,98988.4,267.744,393.521,7.38879100676153,295.4610625,2012,"2011-2012",295.418229502688,37800,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-04-17,2012,4,5.4,283,18.5,3,0,0.8,13,20,6,7,7.8,7.7,245,14.6,2,2,15.2972972972973,Inf,0.0671378091872792,0,"ctd",3.675899982,89.56890869,85.79138184,106.5599976,2.732700109,17.78879929,16.88199997,0,30.1518016547531,17.2125103745553,998.766924231898,NA,NA,NA,NA,0.00171766672203642,NA,10.8004,0.00211159,96833.7,71.0806,278.845,0.34002290974874,13.5300433333333,4.35342526866667,98220.67,145.762386666667,328.267666666667,2.44934489863196,16.9228,40.7865,99684.6,187.903,374.358,6.09059683146077,295.411,2012,"2011-2012",295.395336805555,21600,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-05-15,2012,5,12.8,240,16.5,2.8,0,0,2,1,0.5,0.5,7.8,8,240,17.5,2.3,2.4,14.5454545454545,Inf,0.0104166666666667,0,"ctd",13.59000057,76.27842712,84.8500824,810.6300049,0.307399988,12.07400036,11.98789978,0,5.26176551270131,12.0377611916927,999.521776718688,NA,NA,NA,NA,0.00475909307595415,NA,5.6245,0,95585.3,56.6386,253.253,0.293898797779099,9.80811483870968,5.41295749387097,97877.5967741935,110.960112903226,303.762290322581,2.75826390518821,14.3349,34.5214,99468.1,146.882,372.892,4.60909308989307,295.50875,2012,"2011-2012",295.436742607527,30240,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-06-25,2012,6,8.6,232,85.9,2.7,0,0,3,1,4,3,7.8,7.8,376,11.6,2.4,2.4,2.70081490104773,Inf,0.0301724137931034,0,"ctd",10.66000015,85.38336182,92.03730774,311.9899902,0.299899995,10.38220024,10.26350021,0,4.37965114391601,10.3094962803059,999.70027796742,NA,NA,NA,NA,0.00374250825069941,NA,4.44351,0,95764.3,49.7687,247.254,0.472657595205028,8.04799433333333,5.72827866733333,97573.2366666667,87.9654033333333,298.303033333333,2.68442066885327,12.9741,30.8134,98735.9,113.42,357.196,5.29125716058103,295.4785625,2012,"2011-2012",295.486623263889,44280,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-07-18,2012,7,10.2,198,12.6,2.8,0,0,3,3,1,1,7.7,7.8,193,11.6,2,1.9,15.7142857142857,Inf,0.0202020202020202,0,"ctd",12.28,78.78968048,94.77716064,341.7999878,0.245399997,9.470299721,9.161399841,0,7.72773836379001,9.33953282896875,999.783193885794,NA,NA,NA,NA,0.00144299015636841,NA,4.44822,0.00242933,96020.1,17.4219,248.741,0.187298662507237,7.75127419354839,12.8601192954839,98089.1064516129,89.941364516129,306.702,2.42288350958864,12.3522,62.7618,99602.9,124.381,371.701,7.29517296121895,295.534989583333,2013,"2012-2013",295.514514112903,24840,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
"Rotoehu","3",2012-08-14,2012,8,8.7,225,15.5,2.3,0,0,1,1,0.7500001,0.5,7.75,7.7,223,15.5,2.2,2.8,14.5161290322581,Inf,0.00777777822222222,0,"ctd",14.93999958,78.72810364,81.97161865,497.4400024,0.241899997,11.04679966,10.5593996,0,12.8502708203954,10.7792721001004,999.655608051732,NA,NA,NA,NA,0.000341133336931782,NA,6.63297,0.0349542,96332.7,79.7563,264.681,0.311357077969973,8.49700870967742,7.31493471935484,97670.9709677419,123.703629032258,307.041967741935,1.90393498477055,11.2452,39.6691,98965,183.299,345.005,4.38227242685801,295.763802083333,2013,"2012-2013",295.736787655856,29160,1.28725611262549,0.039910384120053,19.5800397605699,5.51976070197562,0.324127232135389,29.0220637279415,0.56842736595232,25.2560792121917,0.835021697659364,0.236639529112393,17.3306742757161,58.7118752803958,1.82031646372999,893.047499353557,251.756817259184,14.7834742763808,1323.69912192473,25.9260269098183,1151.93220543627,38.0854200563151,10.7931517150236,790.453722939158
